Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
11,2025_BHEL_53041_1,1,[SPT MAKE WHEEL BLADE SET OF EIGHT MACHINED-10 ITEMS],22-Sep-2025 11:00 AM,Bharat Heavy Electricals Limited||HEP - Bhopal||Feeders||358 - Material MGT - Divsfn. FDRS and SERVS,06-Oct-2025 03:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0da3Pz6EzPzhg6KkafOJIA%3D%3D
12,2025_BHEL_52993_1,1,[SUPPLY OF CS BQ PLATE TO MATL. SPECN SA299 GRA-IBR],20-Sep-2025 06:10 PM,Bharat Heavy Electricals Limited||HPVP - Vaizag||PURCHASE- RM,30-Sep-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLNXaNAs71eHY6%2BHKUDNLTQ%3D%3D
13,2025_BHEL_52999_1,1,"[CAPITAL OVERHAULING OF GENERATOR UNIT-03, OVERHAULING OF DRIVE TURBINE OF TDBFP-3B OF U-3 DRIVE TURBINE MODELK1401-2 INCLUDING SERVICING OF ESV AND MAIN CONTROL VALVE AND BEARING CHECKING OF TDBFP-3A DRIVE TURBINE UNIT NO 3 OF 500 MW OF SGTPS, WBPDCL]",20-Sep-2025 04:45 PM,Bharat Heavy Electricals Limited||PSER||Purchase||PUR,03-Oct-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMKsREeV5u%2BkeDQCmRbOkkA%3D%3D
14,2025_BHEL_53030_1,1,"[Fabrication of Hyperbaric Oxygen Chamber (SO.NO.8111) inside the BHEL HPVP premises, Visakhapatnam.]",20-Sep-2025 04:00 PM,Bharat Heavy Electricals Limited||HPVP - Vaizag||OUTSOURCING - PP,30-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMm7nSO7CG%2BnSOY%2FKmRHP%2Bg%3D%3D
15,2025_BHEL_52981_1,1,[Bearing housings and Pump casings],20-Sep-2025 03:00 PM,Bharat Heavy Electricals Limited||HPEP - Hyderabad,15-Oct-2025 03:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRzk20V9DcfY%2B7OGBNyh9DA%3D%3D
16,2025_BHEL_53006_1,1,[ANGE000077],20-Sep-2025 12:00 PM,Bharat Heavy Electricals Limited||EDN - Bangalore,30-Sep-2025 03:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZ2og6P9zLHuPOUq8tuLLAw%3D%3D
17,2025_BHEL_52996_1,1,[E TS NO 3164],19-Sep-2025 06:00 PM,Bharat Heavy Electricals Limited||PSWR||Purchase||PUR||PUR,01-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZdBLPV9VEOg6b%2FJf%2FPxuzA%3D%3D
18,2025_BHEL_52656_1,1,[NATURAL DRAFT COOLING TOWER (NDCT)],19-Sep-2025 05:45 PM,Bharat Heavy Electricals Limited||PEM - Noida||Core Material Management||Common||BOP,04-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sj8rgUKFsmTpwPdupE36s3g%3D%3D
19,2025_BHEL_52994_1,1,[E TS NO 3163],19-Sep-2025 05:05 PM,Bharat Heavy Electricals Limited||PSWR||Purchase||PUR||PUR,03-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sd9v8WiU7VVJ6dwWvn4CU0w%3D%3D
20,2025_BHEL_52986_1,1,[Supply and Commissioning of SWAS System Analysers and Sample Handling System],19-Sep-2025 04:30 PM,Bharat Heavy Electricals Limited||EDN - Bangalore,10-Oct-2025 04:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlilY8%2FPKGQcuei6a7tXlbQ%3D%3D
