Serial,Link,Error
243,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAHToPXCsmuQWNxqNvatPwg%3D%3D,failed after 3 attempts: Forbidden domain
246,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxuYxqo0YkUf2RcKBD%2BMevA%3D%3D,failed after 3 attempts: Forbidden domain
257,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SCNMjgRSHnQeZzeyEEcmCxg%3D%3D,failed after 3 attempts: Forbidden domain
265,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2KNipAJDm4uPqCyhtdVxfw%3D%3D,failed after 3 attempts: Forbidden domain
272,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsXmHtJaq1Udtu%2BZueTSLwg%3D%3D,failed after 3 attempts: Forbidden domain
280,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B1cboIPKeUkgciVkDSV42g%3D%3D,failed after 3 attempts: Forbidden domain
285,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRd0LAU6dFW4cH5b7hEKf7A%3D%3D,failed after 3 attempts: Forbidden domain
292,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sc%2FkAq3Pur9mfbWiIIOt3tQ%3D%3D,failed after 3 attempts: Forbidden domain
300,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=So0tL5qKy1gDWIIDIFQgz0A%3D%3D,failed after 3 attempts: Forbidden domain
306,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5RvNmJJjYk0gc8NRUuhnow%3D%3D,failed after 3 attempts: Forbidden domain
307,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx5Ewh7M7qpes%2BgBZcCR8GQ%3D%3D,failed after 3 attempts: Forbidden domain
312,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGsLkX4UutgwLjK6pnKnhGw%3D%3D,failed after 3 attempts: Forbidden domain
313,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIyihp848WpMIZjl0weOdlQ%3D%3D,failed after 3 attempts: Forbidden domain
325,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxRzWViFb8WoqqG%2FVCSeIQQ%3D%3D,failed after 3 attempts: Forbidden domain
336,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4NL9bLd7gZ%2FCpu4FADjSBg%3D%3D,failed after 3 attempts: Forbidden domain
345,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5TWjnENdlbHuFSNc5MAQfQ%3D%3D,failed after 3 attempts: Forbidden domain
346,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S21j0l3ShBtOI7tBfnbDZPQ%3D%3D,failed after 3 attempts: Forbidden domain
347,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDEH%2FMQDyYVg5aAkkNAT7Gg%3D%3D,failed after 3 attempts: Forbidden domain
355,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sna4N%2B6bdUo7yheZVUsi2DA%3D%3D,failed after 3 attempts: Forbidden domain
358,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKStIODry2fRGXJ1A6r0H2A%3D%3D,failed after 3 attempts: Forbidden domain
360,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2BxpERndhMe8%2BZZIUDdccyA%3D%3D,failed after 3 attempts: Forbidden domain
372,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrnXxWnBfIrpZa2CBhCC%2Btw%3D%3D,failed after 3 attempts: Forbidden domain
373,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrfJQO%2BDPp%2BqGIspf0Cz5Cg%3D%3D,failed after 3 attempts: Forbidden domain
377,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuCdaPPVI54n4n5xGReH3gA%3D%3D,failed after 3 attempts: Forbidden domain
381,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sg%2FTzWsjA8UoopqOZ4gzzfw%3D%3D,failed after 3 attempts: Forbidden domain
384,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnnNc5QWL0ZaaYB3bc6ixUQ%3D%3D,failed after 3 attempts: Forbidden domain
398,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJDd5wLsOX7AxQ5SxU3EmFw%3D%3D,failed after 3 attempts: Forbidden domain
399,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXsv%2Feyb3QiT7%2BqVylHXpPA%3D%3D,failed after 3 attempts: Forbidden domain
400,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjqxPRdkZgsWEro%2BjnS0llw%3D%3D,failed after 3 attempts: Forbidden domain
402,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7G1%2FY4i7S3ylUiruZ3BqIg%3D%3D,failed after 3 attempts: Forbidden domain
405,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sb6J3rS6YOdGfPEx9UlDOqQ%3D%3D,failed after 3 attempts: Forbidden domain
414,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGbgjCVLAPR0ZRx1ybDY4fg%3D%3D,failed after 3 attempts: Forbidden domain
420,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SN1lYAMd5uW80veIm3ceSKw%3D%3D,failed after 3 attempts: Forbidden domain
421,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrQuWQIU30NNfTjIEsMcIEg%3D%3D,failed after 3 attempts: Forbidden domain
