Serial,Link,Error
32,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1jQcUx77BxamD4okOFg%2B9A%3D%3D,failed after 3 attempts: Forbidden domain
87,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlZqKxhV4IsM15A9QyIJW2w%3D%3D,failed after 3 attempts: Forbidden domain
114,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SL44NRxpbLiLV7SEzmYOPqQ%3D%3D,failed after 3 attempts: Forbidden domain
91,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKY0TDeYPPTasRXgW2hO1wg%3D%3D,failed after 3 attempts: Forbidden domain
26,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQAQIwjzlfDyqInfIobONSw%3D%3D,failed after 3 attempts: Forbidden domain
11,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0%2BRmYdOMbPuN3zo4btoGHg%3D%3D,failed after 3 attempts: Forbidden domain
93,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKTCNswWcmOCI9e93u2uHZg%3D%3D,failed after 3 attempts: Forbidden domain
52,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFW4ef8jUldweYTFQYpYPqQ%3D%3D,failed after 3 attempts: Forbidden domain
25,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShuwRMFpVqsLTVtS%2FBTRWSA%3D%3D,failed after 3 attempts: Forbidden domain
8,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sq%2FzFO71SAeVQBumFGsnHSw%3D%3D,failed after 3 attempts: Forbidden domain
27,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=St3IeL%2FDawjO14mMiUIwh7g%3D%3D,failed after 3 attempts: Forbidden domain
43,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Seacfs%2FmokBsVnQrQyN4zZA%3D%3D,failed after 3 attempts: Forbidden domain
12,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHAbsqtaq4ayWWEz%2FmkLtKQ%3D%3D,failed after 3 attempts: Forbidden domain
98,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Srd3oSakBKS6%2BH36Uw1STkw%3D%3D,failed after 3 attempts: Forbidden domain
116,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2RTx%2Bzmx3siyKBTK5NHOQw%3D%3D,failed after 3 attempts: Forbidden domain
65,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAzYEUhRD25dpmBDnPvdhsA%3D%3D,failed after 3 attempts: Forbidden domain
89,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBmRNYNhqwSturYczPz6YiA%3D%3D,failed after 3 attempts: Forbidden domain
81,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlO6oQSGv186vFNXIdEUlhw%3D%3D,failed after 3 attempts: Forbidden domain
46,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHyH9PfY0gdP7RxHCV4gDSw%3D%3D,failed after 3 attempts: Forbidden domain
30,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkV1ST%2Ff5x0kj1I9UyTC0Kg%3D%3D,failed after 3 attempts: Forbidden domain
67,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6NZVA%2BSYsB6ZG%2FDh1orfOQ%3D%3D,failed after 3 attempts: Forbidden domain
44,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SF9XXLPWj0G6sFPOenNEceA%3D%3D,failed after 3 attempts: Forbidden domain
101,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaHp2q55vpEQl%2FIiVcha5dQ%3D%3D,failed after 3 attempts: Forbidden domain
94,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVEGIpevH2efiuGogXfiaSg%3D%3D,failed after 3 attempts: Forbidden domain
86,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUHrilKyPKGRokdpwiwQH4Q%3D%3D,failed after 3 attempts: Forbidden domain
58,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnoynRO9%2F3Ahb2H3eRYNl2A%3D%3D,failed after 3 attempts: Forbidden domain
59,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8wlsYQA3RsxIrwo3c3AXjg%3D%3D,failed after 3 attempts: Forbidden domain
115,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S87sDrxkvFrvk6WV4bq%2Bq9A%3D%3D,failed after 3 attempts: Forbidden domain
84,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0MYL4llgTc3EnpE%2B14g6Kg%3D%3D,failed after 3 attempts: Forbidden domain
88,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StDmWPICVer4b21u%2Fnz%2BEvQ%3D%3D,failed after 3 attempts: Forbidden domain
22,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sofwiq7Cb9%2F%2BGwHjK2WSWog%3D%3D,failed after 3 attempts: Forbidden domain
17,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SI7g5n2MvywpmJWfwjJhT1A%3D%3D,failed after 3 attempts: Forbidden domain
109,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYJF4ZxTHepVlEiQMGIqhAA%3D%3D,failed after 3 attempts: Forbidden domain
78,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Scf2duPmQBhFF1J66d01%2Few%3D%3D,failed after 3 attempts: Forbidden domain
