Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
138,2025_PR_186494_1,[SUPPLY OF Marubeni Make CTA/PTA Drier Spares and Rotary Vacuum Filter Spares ],29-Aug-2025 05:00 PM,IndianOil||Refineries||Panipat Refinery||Materials,06-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYqOpRWpvfaohJ8kX6fvHeA%3D%3D
139,2025_REFHQ_186802_1,[FIVE YEAR RATE CONTRACT FOR EXPERT SUPERVISORY SERVICES FOR GUTOR MAKE UPS SYSTEMS INSTALLED AT IOCL REFINERIES],17-Sep-2025 03:00 PM,IndianOil||Refineries||Refineries HQ||Contracts,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpFv424%2FYj7VbvRVGYHGkOQ%3D%3D
140,2025_RND_186795_1,"[Design, Engineering, Supply, Installation, Testing and Commissioning for Upgradation of Fire Alarm system at RnD Centre, Faridabad]",18-Sep-2025 03:00 PM,IndianOil||Research and  Development||Contract Cell,06-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STsLC6IbHhAVjqY2Cf4mUpQ%3D%3D
141,2025_JR_186964_1,"[9030C25C74- Annual Rate Contract for Repair and Maintenance of steel works at IOCL, Gujarat Refinery, Vadodara]",29-Sep-2025 03:00 PM,IndianOil||Refineries||Gujarat Refinery||Contracts,13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShDZzADmTGm08j6iC5XLwAA%3D%3D
142,2025_REFHQ_185704_1,"[LT/B885-078-PM-T-9801/1001 - COKE DRUM REPLACEMENT, ALLIED MODERNIZATION AND PIPING WORKS IN DELAYED COKER UNIT OF PANIPAT REFINERY AT IOCL, PANIPAT ]",04-Jul-2025 06:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||Gujarat- Bitumen maximization project,06-Oct-2025 12:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SajbCI6wHADB7t2bI7C3Eyg%3D%3D
143,2025_WRRAJ_186817_1,"[PWRJT25212-Refurbishment of Marine Breakaway Coupling (MBC) at IOCL, WRPL Vadinar.]",24-Sep-2025 03:00 PM,IndianOil||Pipelines||WRPL Rajkot||Technical Services,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDLSxwpVkCedkAIQP3pIFGw%3D%3D
144,2025_SROTN_186780_1,[CONTRACT FOR TRANSPORTATION OF  PROPANE BY ROAD IN TANK TRUCKS FROM LOADING  LOCATIONs UNDER SRO TO VARIOUS PROPANE  CUSTOMERS UNDER TNSO FOR A PERIOD OF THREE YEARS],17-Sep-2025 04:00 PM,IndianOil||Marketing||Southern Region and Tamilnadu State Office||Contracts Cell,01-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIHwdbqWtfQ6kfJ%2F1hMl0WQ%3D%3D
145,2025_SROTN_186966_1,[Electrical and Interior Works for the new Divisional Office Building at Warangal],29-Sep-2025 04:10 PM,IndianOil||Marketing||Southern Region and Tamilnadu State Office||Contracts Cell,13-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkBXV5p1oQ3klA8hMvNfPRg%3D%3D
146,2025_RND_186963_1,"[Repair and major overhauling of Blue Star make, 3 Phase, ductable AC system installed at catalyst building IOCL, RnD Centre, Faridabad.]",29-Sep-2025 03:00 PM,IndianOil||Research and  Development||Contract Cell,13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmLTOxjPEB%2FElgKk4QRDRsQ%3D%3D
147,2025_MR_186835_1,"[Expert services of M/s GE OIL and GAS INDIA PVT LTD. for calibration, trouble shooting and maintenance services for vibration monitoring systems installed in Mathura Refinery]",20-Sep-2025 06:00 PM,IndianOil||Refineries||Mathura Refinery||Contracts,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm65M7%2BgBxoGCzK69C8Qgmw%3D%3D
148,2025_REFHQ_186651_1,[Procurement of Enterprise Wide Unlimited License Agreement for Oracle Software Products from Ms Oracle India Private Limited for the period of 5 years],09-Sep-2025 01:00 PM,IndianOil||Refineries||Refineries HQ||Contracts,10-Oct-2025 03:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7n1HNmfqlJgzqUgIlb3qgg%3D%3D
149,2025_PR_186856_1,[AG Piping and Associated Works for TS-1 Of CDW Unit Of EPCM-03 (P25) Project],20-Sep-2025 12:00 PM,IndianOil||Refineries||Panipat Refinery||Contracts,04-Oct-2025 02:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3mmq6RGFdcshzu7rYKzDiQ%3D%3D
150,2025_REFHQ_186590_1,[Supply of Sample Filters for PP Unit],04-Sep-2025 01:00 PM,IndianOil||Refineries||Refineries HQ||Project - PMC||PRPC-P25-EPCM3||Project Group,03-Oct-2025 02:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SaXyOUsmS%2BY2A696h9bIhnA%3D%3D
151,2025_SROTN_186679_1,[Interior Works for the New Office Building at Vijayawada Tadepalli Guntur District],11-Sep-2025 12:00 PM,IndianOil||Marketing||Southern Region and Tamilnadu State Office||Contracts Cell,02-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SE08bdd92nCHuLLyVyJZarA%3D%3D
152,2025_ERBBS_186796_1,[Annual Rate Contract for Electrical and T/I Maintenance Works at IOCL SERPL Paradip Product Pipelines Station],17-Sep-2025 06:00 PM,"IndianOil||Pipelines||PRRPL, Bhubaneswar||Technical Services",02-Oct-2025 05:00 PM,https://iocletenders.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMxdRlJFt6Jazc5RNpabZQQ%3D%3D
