Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
65,2025_RDTN_608078_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/187 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3BApbdRQHrIPxWoQrKVYMw%3D%3D
66,2025_RDTN_608055_1,6,[Construction of  60000 lit OHT 12M Stage including Pumping Main Line Open Well to OHT (270m) in Srilankan Refugee Camp ],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKfyA%2FOZZCs4jCGCqmtqmag%3D%3D
67,2025_RDTN_608064_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/185 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzC1dw6DUPRgalJwvBvOmMA%3D%3D
68,2025_RDTN_608071_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/186 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Svhv8AvqB6Q%2BGHURf22NLhQ%3D%3D
69,2025_RDTN_608091_1,6,[Providing Basic infrastructure works at Kasthambadi Camps in Polur Block Package No. TVM/2025-26/191 of Tiruvannamalai District],23-Sep-2025 06:55 PM,"Rural Development and Panchayat Raj Department||Tiruvannamalai,RD,TN",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsujeKdzy7m3QYeLeewI%2F1Q%3D%3D
70,2025_RDTN_604951_24,6,[Strengthening of Kadavadal   in Kadavadal Panchayat in Kollidam  Block NNT 2025-26],23-Sep-2025 06:00 PM,Rural Development and Panchayat Raj Department||Mayiladuthurai RD TN||Kollidam Mayiladuthurai RD TN,03-Oct-2025 06:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGqByHErtGE1%2FdXChrRxxRg%3D%3D
71,2025_RDTN_604951_24,7,[Strengthening of Kadavadal   in Kadavadal Panchayat in Kollidam  Block NNT 2025-26],23-Sep-2025 06:00 PM,Rural Development and Panchayat Raj Department||Mayiladuthurai RD TN||Kollidam Mayiladuthurai RD TN,03-Oct-2025 06:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGqByHErtGE1%2FdXChrRxxRg%3D%3D
72,2025_CoC_608000_1,7,"[Tender for Repairs and Improvement works to Ramachandra Kulam in  Dn.26,Improvement works to Padavattamman Koil Kulam in Dn.27 and providing  Compound wall, Security room, Toilet, Water supply,]",23-Sep-2025 05:15 PM,"Corporation of Chennai||Regional Office North,CoC",03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0%2F4ftIyVuxOxWyPRjjyMYQ%3D%3D
73,2025_POLIS_607952_1,7,[Implementation of Surveillance solution in Vada Chennai],23-Sep-2025 05:00 PM,Police Department||Greater Chennai Police,08-Oct-2025 02:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBxas%2F5%2B%2Fns2Jo%2BO2zC%2BVoQ%3D%3D
74,2025_MAWS_607934_1,7,"[Dharapuram Municipality Construction of  HDPE tank with plate at sathya theater backside and Extension of pipe line   at ward 18 Cristhuva annuper street,New majeeth street area  in Dharapuram Municipality                   ]",23-Sep-2025 04:30 PM,MAWS||Dharapuram Municipality,07-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxlN6fijvsaR0dYuxcOMKsQ%3D%3D
