Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_HWAY_609720_1,[Uthangarai (H) CandM Sub Division (SLM-109)],29-Sep-2025 10:00 AM,Highways||Construction and Maintenance Wing||Salem Circle,23-Oct-2025 10:30 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYSRiipvJKC%2FUDq0krkeLcg%3D%3D
2,2025_TNHB_603524_1,[Sales of Commercial Plots at Kilmudalambedu Phase II],15-Sep-2025 11:00 AM,Tamil Nadu Housing Board||Project Circle (City)||Special Project Division I,15-Oct-2025 11:30 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SentKOxSqDiNOVzBWOcsgYQ%3D%3D
3,2025_DoTE_601530_1,[SPORTS EQUIPMENTS],08-Sep-2025 02:00 PM,"Directorate of Technical Education||Govt. Polytechnic College - DOTE||Srinivasa Subbaraya Polytechnic College, Puthur",03-Oct-2025 11:00 AM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHPAuSe0mNTxiFk0HLyaReQ%3D%3D
4,2025_DoTE_604389_1,[PLC AND AUTOMATION PRACTICUM],16-Sep-2025 06:00 PM,Directorate of Technical Education||Govt. Polytechnic College - DOTE||GPT-Papanasam - Thanjavur,30-Sep-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmpzRP1D54V60KndaVCvnag%3D%3D
5,2025_TCMPF_570897_2,"[Procurement of Solar / Wind Mill Power from Producers Through Open Access for TCMPF Limited, Head Office]",30-Jul-2025 05:00 PM,Tamilnadu Co-op Milk Producers Federation Ltd.||Projects and Engineering-TCMPF,14-Oct-2025 02:30 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sr3n8oL1lc0rYAERU3LuXbQ%3D%3D
6,2025_HWAY_604810_1,[Improvements to Riding Quality and Drain works to the Government roads inSirkali H CandM Sub division Jurisdiction TNJ85],18-Sep-2025 06:50 PM,Highways||Construction and Maintenance Wing||Thanjavur Circle,07-Oct-2025 11:30 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3DEVhGz7%2FqnLHp2q8p5Ypg%3D%3D
7,2025_CoC_607317_1,[R.D.C.N.C.D.C.No. B4 / 363 / 2025],22-Sep-2025 03:00 PM,"Corporation of Chennai||Regional Office North,CoC",06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM46TwwfCCavPfpk6884gzA%3D%3D
8,2025_DTP_608507_1,[2nd-Retender - 15thFC 2nd Installment - 2025-2026 - 630],24-Sep-2025 06:55 PM,"Directorate of Town Panchayats||Salem Zone||Omalur Town Panchayat, Salem",03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StanKP6Mkl3CXr17asGyCYQ%3D%3D
9,2025_HWAY_604523_1,[Bridge Works],18-Sep-2025 10:00 AM,Highways||NABARD and Rural Roads||Tirunelveli,07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2oZI3JSFUK%2FmPbw6NdiyRg%3D%3D
10,2025_HWAY_609055_1,[Upgradation of Panchayat Union /Panchayat Roads to Other District Roads TRY-82],27-Sep-2025 10:00 AM,Highways||NABARD and Rural Roads||Trichy,14-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVPhESa%2BmyVOl29t1oyKqSQ%3D%3D
11,2025_EB_604651_1,[entrusting works contract for carrying out all type of maintenance and emergency works in all equipments in 230kV Korattur SS in Chennai North Operation circle for a period of 2Years ],16-Sep-2025 05:00 PM,TNEB Limited||TANTRANSCO||CE-System Operation-Chennai - TANTRANSCO||SE-Operation-Korattur - TANTRANSCO,15-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHtVqLloPL3MCodDiBiIRHQ%3D%3D
12,2025_HWAY_603718_3,"[TRY-87 / 2025-26, Avudaiyarkovil SubDivision]",13-Sep-2025 06:00 PM,Highways||Construction and Maintenance Wing||Trichy Circle,07-Oct-2025 11:00 AM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1o939gvuYIY8YaVXBeTP7w%3D%3D
13,2025_DMA_609966_4,[ Providing play field in Corporation Middle School at Natarajan Street in Ward No.10 TCMC Zone No.01],29-Sep-2025 01:00 PM,Directorate Of Municipal Administration||Tambaram City Municipal Corporation,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsldgHEEYBA%2BXMXhia0DK8g%3D%3D
14,2025_HWAY_605560_1,[MDU 130 / Sivagangai Sub Division / CRIDP 2025 26],22-Sep-2025 06:55 PM,Highways||Construction and Maintenance Wing||Madurai Circle,07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SC8Bq0D5K4RxanQj7A9lobQ%3D%3D
15,2025_HWAY_600152_1,[TN.36/Sl.No.02/KPM/CRIDP Work 2025-26],17-Sep-2025 06:30 PM,Highways||Construction and Maintenance Wing||Chennai Circle,16-Oct-2025 10:15 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnnKe5zlFe5duWY5jweCkcw%3D%3D
16,2025_RDTN_607465_1,[MLACDS 2024 25CONSTRUCTION OF COMMUNITY HALL AT MELATHALIKOTTAI IN THALIKOTTAI PANCHAYAT .],22-Sep-2025 04:10 PM,"Rural Development and Panchayat Raj Department||Tiruvarur,RD,TN||NEEDAMANGALAM, TIRUVARUR,RD,TN",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgkNVyqwfDfaHWCIdGd6fRw%3D%3D
17,2025_RDTN_609569_1,[Vellore district Providing Cement Concretre  Pavement AD Colony New Ouaters Street in Nelvoy Panchayat  in Kaniyambadi Block General Fund 2025-26 PACKAGE NO 04],27-Sep-2025 01:30 PM,"Rural Development and Panchayat Raj Department||Vellore,RD,TN||KANIAMBADI, VELLORE,RD,TN",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3d33DUOmki1%2FU5umaUauhQ%3D%3D
18,2025_TTDCL_565545_2,"[Design, Supply, Install, Test and Commission Innovative and Immersive 3D Projection Mapping shows at Thirumalai Nayakar Mahal, Madurai (Package-2) with Operations and Maintenance for a period of 10 years on PPP basis]",11-Sep-2025 09:00 AM,Tamil Nadu Tourism Development Corporation Limited||Engineering Wing,07-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGFUzC8Wi8ELY7fBgtR00WA%3D%3D
19,2025_RDTN_609286_1,[Vellore district Providing New Bore Well with 2HP Motor and Specials with Extension of Pipeline at Muthukumaranmalai Kollaimedu (Palani House Near) in Kil-Kothur Panchayat Anaicut Block 15th CFC-BP 2025-2026(TIED andUNTIED) Scheme Package no  03],26-Sep-2025 05:00 PM,"Rural Development and Panchayat Raj Department||Vellore,RD,TN||ANAICUT, VELLORE,RD,TN",06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FgEslQag4xs1vSg55yw%2FnA%3D%3D
20,2025_HWAY_609424_1,[Upgradation of Panchayat Union / Panchayat Roads to Other District Roads (SLM-31)],27-Sep-2025 11:00 AM,Highways||NABARD and Rural Roads||Salem,14-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGCg2UUgW8DINY7kNjKaYZA%3D%3D
21,2025_PWD_605279_1,[Provision for Fire Fighting Equipments arrangements for the Construction of Government law college at Karaikudi in Sivagangai District],22-Sep-2025 06:55 PM,"PWD||PWD CE buildings||Chief Engineer - Madurai Region - Madurai||Buildings (C and M) Circle, Sivagangai||Buildings (C and M) Division, Sivagangai",07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYErYJDvJdTZq%2BJZ4Shvx9A%3D%3D
22,2025_DoTE_608727_1,[PURCHASE OF EQUIPMENT],25-Sep-2025 02:10 PM,"Directorate of Technical Education||Govt. Polytechnic College - DOTE||Government Polytechnic College, Perundurai, Erode",06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sz%2FtcAexw8hyh19e0GxdOgw%3D%3D
23,2025_TMGRM_605146_1,[PRINTING OF PERSONALISED ANSWER BOOKLETS OF THIS UNIVERSITY],18-Sep-2025 09:00 AM,Tamilnadu Dr. M.G.R. Medical University,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sb2WTuS5V8xCWf9Ufz2ijeg%3D%3D
24,2025_RDTN_609203_1,[Providing Paver Block Pavement at Alaganapuram North Street in Chithambarapuram Panchayat],26-Sep-2025 04:00 PM,"Rural Development and Panchayat Raj Department||Tirunelveli,RD,TN||RADHAPURAM, TIRUNELVELI,RD,TN",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SU6u4NAsqYe8hWOzQaJa68w%3D%3D
25,2025_RDTN_609210_1,[VELLORE DISTRICT Providing New Borewell with 7.5HP Motor and specials and Pumping main  line at Vengadaperumal Street in Varathalampattu  Panchayat ANAICUT BLOCK 15 CFC  DP 2025-2026 PACKAGE NO 03],26-Sep-2025 04:00 PM,"Rural Development and Panchayat Raj Department||Vellore,RD,TN||ANAICUT, VELLORE,RD,TN",06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGg2p%2F7FmAC%2FM7MPvAfhfLA%3D%3D
26,2025_DTP_604872_1,[Providing 5000 litre main sintex and platform and providing pumping line from Kaithodu to Erichamamoottuvilai in Kumarapuram Town Panchayat],16-Sep-2025 06:50 PM,Directorate of Town Panchayats||Nagercoil Zone||Kumarapuram Town Panchayat,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWYPCdioJUJrpsmaxnpLTgA%3D%3D
27,2025_DTP_607206_1,[15th Finance - 2025-2026 - Tied work - Sanitation],21-Sep-2025 01:55 PM,Directorate of Town Panchayats||Nagercoil Zone||Thazhakkudi Town Panchayat,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx3VXJvuAZ2iXLfpXoDooDA%3D%3D
28,2025_DTP_610072_1,[General Fund 2025-2026 - Narasimmanaickenpalayam Town Panchayat- Patch Work],29-Sep-2025 03:15 PM,"Directorate of Town Panchayats||Coimbatore Zone||Narasimhanaickenpalayam Town Panchayat, Coimbatore",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZdUtYawlKOC5NUEFt%2FZXNA%3D%3D
29,2025_HWAY_603281_1,[TN.43/Sl.No.01/CPT/CRIDP Work 2025-26],24-Sep-2025 06:50 PM,Highways||Construction and Maintenance Wing||Chennai Circle,16-Oct-2025 10:15 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDxzj6kXQpUJFitTdvYDaEg%3D%3D
30,2025_DTP_604735_1,[Construction of compound wall at SWM shed in Thirparappu Town Panchayat.],16-Sep-2025 03:00 PM,Directorate of Town Panchayats||Nagercoil Zone||Thirpparappu Town Panchayat,30-Sep-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8bdWswtXtGPnG2lNa0g1Kg%3D%3D
31,2025_MAWS_605451_26,[CUDDALORE CORPORATION -  PROVIDING FOR CULVERT AT  MUTHUKRISHNAN PILLAI SANTHU AND OTHER AREAS IN WARD 26  ],18-Sep-2025 06:00 PM,MAWS||Cuddalore Municipality,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjBiZ%2FoaPVeChy890gsvimg%3D%3D
32,2025_DoTE_607530_1,[TONERS FOR OFFICE],22-Sep-2025 06:00 PM,Directorate of Technical Education||Govt. Engineering College - DOTE||Government  College of Engineering - Srirangam,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSj22odkny8zAL38x10xZUQ%3D%3D
33,2025_DTP_607419_1,[15th Finance - Tied Grant - 2025-26 - 2nd Installment (Pacode Town Panchayat0],22-Sep-2025 04:00 PM,Directorate of Town Panchayats||Nagercoil Zone||Pacode Town Panchayat,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sdsi5w7%2FJ8oIW2xORySLfIQ%3D%3D
34,2025_MAWS_608533_1,[Providing Water supply arrangements and Maintenance  Repair Works to ICDS no33614140403 at North Pillaiyar Kovil Street  in Ward No31],25-Sep-2025 09:00 AM,MAWS||Tiruchirappalli City Municipal Corporation,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5GifRqR47ce8E0P9h8CDAQ%3D%3D
35,2025_EB_607324_1,[NCTPSISEMII Circle AHP DnUnit III OH Works 202526 Overhauling of various sizes of valves cleaning checking and rubber lining the ash water lines cleaning of ash water tank and ash slurry Sump etc in Ash Handling Pump House],22-Sep-2025 06:00 PM,TNEB Limited||TANGEDCO||CE-NCTPS-I - TANGEDCO||SE-Mechanical Maintenance II-NCTPS-I - TANGEDCO,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sjv1nxzg%2FGkLXvfwU4o7TcA%3D%3D
36,2025_EB_609296_1,[Procurement of Power Contactors 5 items],26-Sep-2025 06:00 PM,TNEB Limited||TANGEDCO||CE-GTS - TANGEDCO||SE-Kuttalam Gas Turbine Power Stations,13-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBRxFkejd2EMNzA4eg8P2IQ%3D%3D
37,2025_DTP_608759_1,[MLA Fund 2025-26],25-Sep-2025 03:15 PM,"Directorate of Town Panchayats||Coimbatore Zone||Mopperipalayam Town Panchayat, Coimbatore",03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SToYlZ1E2m81pC%2BIHkIGvNg%3D%3D
38,2025_CoC_608944_1,"[Demolition and Reconstruction of Stormwater drain of size 1500 x 1500 mm at 1st Avenue (Jn. of G Block 12th street and 1st Avenue to Jn. of O Block 22nd street and 1st Avenue) in Dn.101, Zone 8]",26-Sep-2025 09:00 AM,"Corporation of Chennai||Regional office Central ,CoC",03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=St0Mkkmb3rdzXXPf3UAX21w%3D%3D
39,2025_CoC_607597_1,"[Improvements to the Existing Canal Road Through Widening and Laying ILP at Canal Street in Div-116, U-27, Z-09]",22-Sep-2025 06:55 PM,"Corporation of Chennai||Regional office Central ,CoC",06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwY9m5Db1Vt%2Favj%2B4ulexBw%3D%3D
40,2025_PWD_605632_1,[Construction of New Government Industrial Training Institute at Pochampalli in Krishnagiri District],19-Sep-2025 03:00 PM,"PWD||PWD CE buildings||Chief  Engineer-Coimbatore Region - Coimbatore||Buildings (C and M) Circle, Salem",06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1NrXgH6t6rmSDJismQlaGA%3D%3D
41,2025_RDTN_608718_1,[Strengthening of The Road From Keeranatham - Vaiyampalayam Main Road to Senthur Garden H/o Keeranatham Panchayat (365 M)],25-Sep-2025 02:00 PM,"Rural Development and Panchayat Raj Department||Coimbatore,RD,TN||SARKARSAMAKULAM, COIMBATORE,RD,TN",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbihkXkmvRVIZJZRaWxG3uQ%3D%3D
42,2025_EB_605159_1,[Supply of ECO Hopper Ash Disposal Pipe Lines and  Fittings for Unit  IV],17-Sep-2025 06:00 PM,TNEB Limited||TANGEDCO||CE-TTPS - TANGEDCO||SE-Purchase and Administration-TTPS - TANGEDCO,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SV7teTQ2E7nUbVjTLCkmnuA%3D%3D
43,2025_EB_598395_2,[CONSTRUCTION OF CONTROL ROOM AT PILAKURUCHI IN PEDC PBLR TRICHY REGION],05-Sep-2025 02:00 PM,TNEB Limited||TANGEDCO||CE-Trichy EDC - TANGEDCO,08-Oct-2025 02:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLw5R7hv0N2WkUzpvXv90hg%3D%3D
44,2025_DTP_609555_1,[6th Finance 2025-2026-1],27-Sep-2025 02:00 PM,"Directorate of Town Panchayats||Dindigul Zone||Aravakurichi Town Panchayat, Karur",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLWGIdcYOrJ2W%2FjPYR0X13g%3D%3D
45,2025_HWAY_603206_1,[VPM-101-CRIDP 2025-26],18-Sep-2025 10:00 AM,Highways||Construction and Maintenance Wing||Villupuram Circle,15-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FhNFIR4zPpaoCQlbF%2FpB5g%3D%3D
46,2025_DTP_609176_1,[2025-2026 GF Supply and installation of SS pipe with Name Board arrangement in Sambavarvadakarai TP],26-Sep-2025 03:30 PM,Directorate of Town Panchayats||Tirunelveli Zone||Sambavar Vadagarai Town Panchayat,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9ULI0voJdNcH%2BOWbT%2BRKgg%3D%3D
47,2025_MAWS_607533_7,[15th CFC 2025-26 Tied WS Construction of Compound wall and Watchman Room at Weekly Market OHT Campus],23-Sep-2025 11:00 AM,MAWS||Kadayanallur Municipality,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2kH4HtLjdfvoINOMgD8EQA%3D%3D
48,2025_EB_608706_1,[Supply of Various Sizes of HSFG 10 9gr Bolts and Nuts with 2 washers for 1600 NB inlet and outlet pipe line etc in Unit I II III],25-Sep-2025 04:00 PM,TNEB Limited||TANGEDCO||CE-NCTPS-I - TANGEDCO||SE-Purchase and Administration-NCTPS-I - TANGEDCO,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4pGQc2SUTI%2F8%2FXactaAdEA%3D%3D
49,2025_RDTN_608736_1,[A3/2512/2025],26-Sep-2025 09:00 AM,Rural Development and Panchayat Raj Department||Tirupathur RD TN||Jolarpet Tirupathur RD TN,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sa430RSa%2B7zRG5OqrGewuyg%3D%3D
50,2025_AHDF_607052_1,[Leasing of Fishing rights of Valathur Lake],22-Sep-2025 11:00 AM,Fisheries and Fishermen Welfare Department||Inland Fisheries - Head Office||Chennai Region||Assistant Director of Fisheries -  Kancheepuram,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaKTyWgT2BN2IZOu8WzHmPA%3D%3D
51,2025_AHDF_609106_1,[Construction of Fish Landing Centre at Thirupalaikkudi in Ramanathapuram District],26-Sep-2025 05:00 PM,Fisheries and Fishermen Welfare Department||Fishing Harbour Project Circle,13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScroxlbFd9lNszHWg0CEpmQ%3D%3D
52,2025_HE_608294_1,[Equipment],24-Sep-2025 04:00 PM,Higher Education||Bharathiar University||Centre for Research and Technology Development,09-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SU2FQg4U69nWyxLtOXGgzvQ%3D%3D
53,2025_MAWS_609902_1,"[Providing Storm Water Drain with Paver Block Road at ward no 21, Ibrahim Garden 1st Street in Kottakuppam Municipality]",29-Sep-2025 09:00 AM,MAWS||Kottakuppam Municipality,03-Oct-2025 03:00 PM,https://tntenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYZ33MIiQfrr6I%2BakPy6hXg%3D%3D
54,2025_RDTN_609702_1,[Strengthening of South Street Ambethgar Nager Sub 2 Road in Pulavanji Panchayat 0/0-0/450 (450m)Under MLACDS 2025-26],27-Sep-2025 04:45 PM,"Rural Development and Panchayat Raj Department||Thanjavur,RD,TN||MADUKKUR, THANJAVUR,RD,TN",07-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0XYv4oWsdBLpyHWcCvO7nw%3D%3D
55,2025_EB_606814_1,[CE/D/VPM/OTE NO.08/25-26-Supply Of Double Pole Transformer Structure Material Complete Set for 9 m PSC Pole 400 Kgs. to Villupuram Region],20-Sep-2025 02:00 PM,TNEB Limited||TANGEDCO||CE-Distribution-Villupuram - TANGEDCO,09-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUVuRyweMY6kpy%2F2UzMyrwQ%3D%3D
56,2025_HWAY_598568_1,[VPM-062-Non Plan-2025-26],04-Sep-2025 10:00 AM,Highways||Construction and Maintenance Wing||Villupuram Circle,15-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Swa7wwG5ifOCbL3U02uLF5w%3D%3D
57,2025_HWAY_605553_1,[MDU 127 / Thiruppathur Sub Division / CRIDP 2025 26],20-Sep-2025 06:55 PM,Highways||Construction and Maintenance Wing||Madurai Circle,07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0sA6kKDQBei1cro6UpuqpQ%3D%3D
58,2025_MAWS_609132_1,[SUPPLY OF DBC WORKERS TO PUBLIC HEALTH IN MADUKKARAI MUNICIPALITY ],26-Sep-2025 06:20 PM,MAWS||Madukkarai Municipality,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKr2mmPAFZtO0QDgTinQvhA%3D%3D
59,2025_EB_608179_1,"[ECHP-II- Reconditioning of bend pulley by providing necessary shaft, end disc, hub, stiffeners and keys for Conveyor-68]",24-Sep-2025 09:00 AM,TNEB Limited||TANGEDCO||CE-TTPS - TANGEDCO||SE-Mechanical Maintenance I-TTPS - TANGEDCO,09-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvLNV73Yn9KMaqRZf5bq3Sg%3D%3D
60,2025_HWAY_583059_1,[TN.24/Sl.No.06/TVLR/CRIDP Work 2025-26],30-Aug-2025 06:55 PM,Highways||Construction and Maintenance Wing||Chennai Circle,30-Sep-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAEP6%2FEc58NaT6Ak49fWsWQ%3D%3D
61,2025_RDTN_609548_1,[Tirupathur District 15 CFC 2025-26 Providing Paver Block From Nagaraj House to Selvaraj House in Thiriyalam H/O Thiriyalam Package No.07],27-Sep-2025 02:00 PM,Rural Development and Panchayat Raj Department||Tirupathur RD TN||Jolarpet Tirupathur RD TN,10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKiOto3z5tWZ0cYqQ%2BMd%2F6Q%3D%3D
62,2025_HE_604611_1,[Equipment],16-Sep-2025 04:00 PM,Higher Education||Bharathiar University||Centre for Research and Technology Development,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJVYiABRfB5lFfkuScZ821g%3D%3D
63,2025_WRD_605364_1,"[Construction of 66 numbers of Artificial Recharge Shafts in Salem, Erode, Coimbatore and Tiruppur Districts.]",18-Sep-2025 10:00 AM,Water Resources Department||CE WRD SGSWRDC Tharamani - Chennai||SE Ground Water circle - Thanjavur,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkZZJ9VhUoZKkGLMtDQb3gA%3D%3D
