Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
558,2025_NEEPC_249346_1,"[Supply of 1 no. Mahindra Bolero Camper 2WD Vehicle to Tuirial Hydro Power Station, Mizoram on hire]",18-Sep-2025 05:00 PM,North Eastern Electric Power Corporation Limited||Tuirial Hydro Electric Project-Mizoram - NEEPCO||Contract and Procurement-THEP - NEEPCO,16-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvAEcZVR3dgmObLCR7fxc%2FA%3D%3D
559,2025_BSNL_249425_1,[Routine maintenance of 38 nos Ground Based Mobile tower and 3 nos. 15 m RTT under Habra Sub-Division],19-Sep-2025 09:00 AM,Bharat Sanchar Nigam Limited (Govt of India Enterprise)||West Bengal Telecom Circle||CE (Civil),09-Oct-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHAnbe2eH%2FtO%2BWJdOJfFAOA%3D%3D
560,2025_BPSCL_247933_1,"[Rewinding, Repair and Overhauling of LT Motors up to Capacity of 25 KW, 415V AC.]",09-Sep-2025 09:00 AM,Bokaro Power Supply Company (P) Limited||Material Management Department - BPSCL,09-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxflKJicyTTppr5i3pICQiw%3D%3D
561,2025_CSIR_245076_1,[3 Channel Echosounder with Transducer],13-Aug-2025 12:30 PM,Council of Scientific and Industrial Research||NIO-Goa - CSIR||Purchase-NIO - CSIR,06-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SOins75R4DLTEqHkMQWoheA%3D%3D
562,2025_NICSI_243612_1,[NICSI/e-Passport Readers/2025/10],01-Aug-2025 05:50 PM,National Informatics Centre Services Incorporated,09-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SmV2WFro%2BqB74%2F5rPg7pPKg%3D%3D
563,2025_NHAI_247455_1,"[Reconstruction of ELF-2, including New Construction of Perimeter Roads on both sides of the ELF and an Air Traffic Control Plinth (50mx50m), on the Chilakaluripeta-Nellore section of NH-16 from Km 1274.000 to Km 1277.600 in the State of AP, under EPC]",04-Sep-2025 09:00 AM,National Highways Authority of India||RO-Vijayawada - NHAI,21-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlMlp%2B6Vv%2BOU6lXrOi6Y4wA%3D%3D
564,2025_BVFCL_247166_1,[BVFCL/MKTG/NIT/25-26/08],01-Sep-2025 06:30 PM,Brahmaputra Valley Fertilizer Corporation Limited||Marketing - BVFCL,30-Sep-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SVVz4S2Iv2JdAjhMQF24GDw%3D%3D
565,2025_AAI_250695_1,[License for Operating General Car Rental Services at the Arrival Side of the New Terminal Building at Tuticorin Airport .],27-Sep-2025 05:00 PM,Airports Authority of India||Southern Region - AAI||TUTICORIN - AAI||COMMERCIAL-VOTK - AAI,18-Oct-2025 05:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKpqjZuZzEt8LY%2FIQ963Tag%3D%3D
566,2025_CCI_248780_1,[Supply of Needle valve and Pressure Reducing Valve],15-Sep-2025 12:00 PM,Cement Corporation of India Limted||Tandur Cement Factory - CCI,06-Oct-2025 02:30 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S52WFfjsQOYSAWqCd%2BE4hhw%3D%3D
567,2025_AAI_245762_1,[Tender for Baby Care Room facility],08-Sep-2025 04:00 PM,Airports Authority of India||Western Region - AAI||SURAT - AAI||COMMERCIAL-VASU - AAI,06-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyDZ8yfwwrFW7yhI3uUtntA%3D%3D
568,2025_MCD_249636_1,[Construction of road Shankar Nagar Extn Gali No.4 from H.no.P-50 to P-78 by pdg RMC in Azad Nagar ward no. 214/AC-61 shah south zone],22-Sep-2025 03:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,30-Sep-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyMpHNOCmLhnPPrMnx5qsSw%3D%3D
569,2025_RITES_249958_1,"[Engineering, Design, Drawing, Supply, Erection, Testing and Commissioning of 25 kV, 50 Hz Single Phase Retractable Rigid Catenary System (RRCS) connecting with existing conventional regulated OHE at either end of Silo No 1 and Silo No 2 (Double Track]",22-Sep-2025 06:00 PM,RITES Ltd.||PU-Bilaspur - RITES,13-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXvKpYKcGWutTwqVZLgLPBQ%3D%3D
570,2025_NHAI_250621_1,[Operation and Maintenance and Incident Management of of Patna Gaya Dobhi Section from 0.000 to 39.000 (Package -I) of NH -22 (Old NH- 83) in the State of Bihar.(Total length 39.00 km)],26-Sep-2025 06:00 PM,National Highways Authority of India||RO-Patna - NHAI,27-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIKG730abcr0CgiyNNkhP1w%3D%3D
571,2025_VPT_248724_1,"[License to Operate Handicraft Shop for 11 Months on As is where is basis at Visakhapatnam International Cruise Terminal, Visakhapatnam Port Area, Andhra Pradesh-3rd Call]",15-Sep-2025 01:00 PM,Visakhapatnam Port Trust||Civil Engineering - VPT||SE CP Division - VPT,15-Oct-2025 01:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sbu86OjTRKj9S%2BspsqyQIMg%3D%3D
572,2025_MCD_250383_1,[NIT NO.EE M-IV/SZ/2025-26/33-01],25-Sep-2025 02:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,01-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNRc%2Bal6kvm7deU4JwTxOGw%3D%3D
573,2025_MCD_249624_1,[Construction  of Road from H.No.17/50 to Corner of 3no. park opposite Kabristan gate Sarojani Park in Geeta Colony by pdg RMC in Geeta Colony Ward No.210/AC-60 Shah South Zone.],22-Sep-2025 03:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,30-Sep-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfjgBazyGKLe%2B%2Fa4umqH5DA%3D%3D
574,2025_SPMCI_247841_1,[Renovation work of Old Melting Section of IGMH Factory],08-Sep-2025 03:00 PM,SECURITY PRINTING AND MINTING CORPORATION OF INDIA-SPMCIL||INDIA GOVT MINT HYDERABAD(TEL)||Purchase Deptt -SPMCIL,07-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Swuq15u4%2FINR5Ds5iyPDogQ%3D%3D
575,2025_YIL_238508_1,[Construction of Boundary Pillars for demarcation of identified surplus land at Ordnance Factory Ambarnath.],17-Jun-2025 12:00 PM,Yantra India Limited||ORDNANCE FACTORY AMBERNATH - MUMBAI,02-Oct-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJzhtyoiqqPPg67RC1Zv%2Bpw%3D%3D
576,2025_NHAI_250651_1,"[Short Term repair and routine maintenance of Obedullaganj to Itarsi section of NH69 form Km 2.800 to Km 8.300 and from Km 20.700 to Km 63.000 Design length 46.3 Km, Excluding Km 8.300 to Km 20.700 Wild Life Area in the state of MP (NH-69 PackageI)]",26-Sep-2025 06:45 PM,National Highways Authority of India||RO-Bhopal - NHAI||Jabalpur - NHAI,25-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S15JagWiw4Br24oMZqKfXTQ%3D%3D
577,2025_MCD_249762_1,[CIVIL WORK],25-Sep-2025 06:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,03-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5voFZYGlSr65ZzQWvtrdsg%3D%3D
578,2025_BSNL_250556_1,"[External painting and special repairs of Type III staff quarters at Dharanaula, Almora]",26-Sep-2025 05:00 PM,"Bharat Sanchar Nigam Limited (Govt of India Enterprise)||Uttarakhand Telecom Circle||CE (Civil),O/o CGMT, Uttarakhand",04-Oct-2025 06:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMxN4O1IAht2RmG7y0xtHqQ%3D%3D
579,2025_CSIR_249846_1,"[SUPPLY, INSTALLATION AND COMMISSIONING OF LABORATORY WATER PURIFICATION SYSTEM (PURE AND ULTRA-PURE WATER)]",29-Sep-2025 01:00 PM,Council of Scientific and Industrial Research||IITR-Lucknow - CSIR||Purchase-IITR - CSIR,21-Oct-2025 06:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEjXbiOx6q4hATZ%2BLXpWurw%3D%3D
580,2025_AAI_248578_1,[Provision of ACs at community hall at Aurangabad  Airport],12-Sep-2025 06:00 PM,Airports Authority of India||Western Region - AAI||AURANGABAD - AAI||ENGG ELECT-VAAU - AAI,04-Oct-2025 12:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAEEMxreVEflxyERjvLkmQw%3D%3D
581,2025_AAI_249404_1,"[Design, Supply, Installation, Testing and Commissioning of 50KW Rooftop Solar Power Plant at Dimapur Airport]",19-Sep-2025 06:00 PM,Airports Authority of India||Northern Region - AAI||JODHPUR - AAI||ENGG ELECT-JODHPUR - AAI,11-Oct-2025 06:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnhOLMnLOzLoZpMimF%2BKITQ%3D%3D
582,2025_AVNL_236106_1,[LIMITED COMMERCIAL OFFER FOR PROTOTYPE COSTING OF QUANTITY 02 NOS TURRET WEAPON SYSTEM OF AFV-ILT AND COMMERCIAL OFFER FOR PROCUREMENT OF 295 NOS OF TURRET WEAPON SYSTEM OF AFV-ILT.],22-May-2025 12:00 PM,Armoured Vehicles Nigam Limited||Heavy Vehicles Factory - Avadi,24-Oct-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHeeEKZy%2BLCziQvC9ENytKQ%3D%3D
583,2025_BSNL_250126_1,[Routine maintenance of 15 nos 40 metre Ground Based Mobile tower and 1no 15 m RTT under District 24 PGS South of Kolkata SSA Canning SubDivision],23-Sep-2025 05:00 PM,Bharat Sanchar Nigam Limited (Govt of India Enterprise)||West Bengal Telecom Circle||CE (Civil),09-Oct-2025 04:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8iEagb44bpy4CaP5h%2FY1hg%3D%3D
584,2025_MCD_250346_1,[Engaging of LMV and back hoe loader for day  day to day maintenance of ward for  lifting of Malba/ Silt etc for Mega Swachhata Abhiyan in Delhi Geeta Colony  Ward no. 210 AC-60 Shah South Zone],25-Sep-2025 05:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,03-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ss8YnraWAKTVm4RB4mjVjYw%3D%3D
585,2025_CSIR_248421_1,"[Renovation of room near Pump House at CSIR-NIIST Campus, Trivandrum]",12-Sep-2025 09:00 AM,Council of Scientific and Industrial Research||NIIST-Thiruvanthapuram - CSIR||ESD-NIIST - CSIR,01-Oct-2025 04:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWg4iqS7M6VroAInPV2d65g%3D%3D
586,2025_NHAI_236114_2,[IE Services during O and M Period for 6 Laned Ahmedabad-Vadodara Section of NH-48 from km 6.4 to km 108.7 (Length-102.3 km) and Ahmedabad-Vadodara Expressway NE-1 from km 0.0 to km 93.3 (Length 93.3 km) in Gujarat under NHDP-V on DBFOT Toll- 2nd call],30-Aug-2025 05:00 PM,National Highways Authority of India||RO-Gandhinagar - NHAI,06-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SavgStqzwgV8DlI7%2BL2Zn5g%3D%3D
587,2025_CSIR_248997_1,"[Repairing of 300 sq mm cable in front of D-type Quarters and other related works at AMPRI, Bhopal]",16-Sep-2025 02:00 PM,Council of Scientific and Industrial Research||AMPRI - CSIR||ESD-AMPRI - CSIR,30-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sf6dt5XSldOCtL2JENvP3OA%3D%3D
588,2025_NHAI_236978_1,[R and R of defects and deficiencies in the project Stretch Eastern Peripheral Expressway NE 2 from Km 1.000 to Km 46.500 in HR and UP at the risk and cost of TOT Concessionaire as per the provisions of Clause 15.9 of the CA],30-May-2025 02:00 PM,National Highways Authority of India||RO-Delhi - NHAI||Ghaziabad - NHAI,10-Nov-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SD%2BXnS%2Bn5jp4f8xIVAH%2FGaA%3D%3D
589,2025_NHAI_250643_1,[Engagement of user fee agency through e-quotation for Selu Fee Plaza at km 27.300 of Saoner-Dhapewada Kalmeshwar Gondkhairi Section of NH no. 547E in the state of Maharashtra],26-Sep-2025 06:20 PM,National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,06-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaSO8xXY4Jp6aTrOe%2BLYx4A%3D%3D
590,2025_NHAI_246932_1,[Consultancy Services for preparation of Detailed Project Report for Bhopal Jabalpur green field corridor in the state of Madhya Pradesh],29-Aug-2025 05:30 PM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,30-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SOGncMIYnfwC%2BGrGNYBu79Q%3D%3D
591,2025_AAI_249239_1,"[Comprehensive License for operating Meet and Greet Facility, and Advertisement Rights cum Trolley Retrieval at MVI Airport, Ayodhya]",18-Sep-2025 09:30 AM,Airports Authority of India||Northern Region - AAI||RHQ-NR - AAI||COMMERCIAL-NR - AAI,09-Oct-2025 09:30 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SuZZlQgQ44HqLOqP0V68YbA%3D%3D
592,2025_AAI_246048_1,"[Development and Establishment of Hotel cum flight Kitchen through Design, Build, Finance, Operate, Maintain and Transfer (DBFOMT) basis at Lal Bahadur Shastri International Airport, Varanasi.]",25-Aug-2025 06:00 PM,Airports Authority of India||CHQ - AAI||Engineering Civil - AAI,06-Oct-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6cKypCqNBiWWYTVu%2BKZN4g%3D%3D
593,2025_NHAI_248134_1,[Maintenance Works To Be Taken Up On Risk and Cost of the Concessionaire Contractor],10-Sep-2025 03:00 PM,National Highways Authority of India||RO-Dehradun - NHAI,09-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9MH5glp%2FtuPjE0z3ENAICg%3D%3D
594,2025_MCD_250360_1,[EE-MS-II/SZ/TC/2025-26/39-01],25-Sep-2025 01:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,30-Sep-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnfJUX9%2Frzds92nCQ8gfUlQ%3D%3D
595,2025_NHAI_249439_1,[Urgent Repair of Pipili Fee Plaza at Km 21 000 of Bhubaneswar Puri Section from design KM 0 000 to KM 67 238 of National Highway 316 Old NH 203 in the state of Odisha],18-Sep-2025 06:45 PM,National Highways Authority of India||RO-Bhubaneswar - NHAI,09-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuLxdtspXbUoPyNQFiKh4AQ%3D%3D
596,2025_RITES_246752_1,[Construction of Workman Housing Complex BQ Area on EPC mode  II of contract at OIL Duliajan Assam],28-Aug-2025 05:30 PM,RITES Ltd.||NERPO-Guwahati,10-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjPEuqEwVdmAZMGY%2BvTodsQ%3D%3D
597,2025_CSIR_247417_1,"[SUPPLY, INSTALLATION TESTING AND COMMISSIONING OF DIGITAL PCR SYSTEM]",04-Sep-2025 11:50 AM,Council of Scientific and Industrial Research||IICB-Koolkatta - CSIR||Purchase-IICB - CSIR,15-Oct-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SR8xCsgsHTSzf2OsupqGwfA%3D%3D
598,2025_MCD_250536_1,"[Patch repair work at different locations by Pdg. RMC in ward No.205 I.P. Extension,]",26-Sep-2025 06:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,01-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4zN6BA4wOSm0a4mdrEiK2Q%3D%3D
599,2025_NSIL_246778_1,[Supply of Isolast O-rings],03-Sep-2025 03:30 PM,NewSpace India Limited||NewSpace India Limited - Bangalore||Purchase - NSIL,30-Sep-2025 02:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SpJZG%2BqBp8KrSM5Yghi%2Fw6g%3D%3D
600,2025_ONGC_250366_1,[Hiring of TPI Services for Conversion of 3x Gemini Make Air Comp into HP Gas Comp for Linch GGS Mehsana Asset],26-Sep-2025 12:00 PM,Oil and Natural Gas Corporation Limited||MEHSANA ASSET-ONGC||SURFACE TEAM - ONGC,17-Oct-2025 03:30 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLgE8QEQvduhxCk2F6v5rGw%3D%3D
601,2025_CUGL_250589_1,"[BID DOCUMENT FOR THE SUPPLY, INSTALLATION, NON COMPREHENSIVE AMC and ARC FOR SPARES FOR CCTV SURVEILLANCE AT COCO CNG STATIONS IN KANPUR FOR CITY GAS DISTRIBUTION PROJECT OF M/S. CENTRAL U. P. GAS LIMITED, FOR THE PERIOD OF 02 YEARS.]",26-Sep-2025 04:10 PM,Central U. P. Gas Limited,10-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFjfe%2FvBBRfV4HHM416zGRg%3D%3D
602,2025_MCD_250319_1,[NIT 22-1],24-Sep-2025 06:50 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,01-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHsH%2F7kCoTOua29QQ1ZUhyg%3D%3D
603,2025_JCI_247660_1,[.JCI/HO/Fin/2025-26/3],04-Sep-2025 06:30 PM,The Jute Corporation of India Limited||Head Office - Kolkata,10-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SylpXm38e5lfKtmhh0Py6jg%3D%3D
604,2025_NHAI_250648_1,[Engagement of user fee agency on the basis of CB through etender Vallam FP at km 80.600 Enamkariyandal at km 136.800 Thennamadevi at km 198.600 in Tamil Nadu and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],26-Sep-2025 06:55 PM,National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,10-Oct-2025 11:00 AM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrXJhnFEVBcGAh4V%2F%2FxQtZA%3D%3D
605,2025_CSIR_250515_1,[18/PS/AMC/(794)/2025-PB/T-83],26-Sep-2025 12:00 PM,Council of Scientific and Industrial Research||NPL New Delhi - CSIR||Purchase-NPL - CSIR,06-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlvIB9IZd2yfadNp61HklCA%3D%3D
606,2025_NHAI_245652_1,[Consultancy Services of Preparation of DPR for making the existing 4 lane Kadapa  Kurnool section of NH 40 as an Access controlled highway along with spur to Orvakal industrial area (length 193 Km) in the State of Andhra Pradesh],19-Aug-2025 01:30 PM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,07-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFwbsW0oWoxnZrCBJFgVsiw%3D%3D
607,2025_VPT_247494_1,"[Supply, Erection, Installation, Testing and commissioning including O and M of RDE  Radiological Detection Equipment at new RFID gates and Railway wagon screening points in VPA ]",03-Sep-2025 06:50 PM,Visakhapatnam Port Trust||Mech. and Elec. Engineering - VPT||Electrical and Electronics - VPT,08-Oct-2025 06:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sd5ZD2wX%2FG5pgIGc%2B2iTpcA%3D%3D
608,2024_NHAI_214147_1,[Const. of  4Lane Elevated Road in Jodhpur city portion from Mahamandir Ch.0.000 to Akhaliya Chouraha Ch.7.633) in Rajasthan on HAM under NH(O) Scheme],11-Nov-2024 06:55 PM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,08-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEhiR5ubA4An93OstTigIRA%3D%3D
609,2025_BBMB_250295_1,"[Cutting and removing of bushes or wild growth at water treatment plant, Storage tank, Store andTransport, Dehar Power House, Cable Trenches surrounding of switchyard and BBMB Colony Slapper]",25-Sep-2025 03:00 PM,Bhakra Beas Management Board||RE - DPH Slapper - 151,08-Oct-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Slpc76W%2FSnZReiKU9Ct2j%2BA%3D%3D
610,2025_VPT_246994_1,"[Allotment of land on long term lease (Annual lease rental basis) of 10 years, on as is where is basis in Zone-Z-2, (Plot 1500 sq.m.) situated in slipway complex at fishing harbor area for the purpose of establishment of ice plant 2nd Call]",30-Aug-2025 05:00 PM,Visakhapatnam Port Trust||Civil Engineering - VPT||SE CP Division - VPT,30-Sep-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SG1%2FW7Owzvc8GttKkrGbGPg%3D%3D
611,2025_MCD_249531_1,[Construction  of Road from H.No.6/248 to H.No 6/222 6 Block in Geeta Colony by pdg RMC in 8 Geeta Colony Ward No.210/AC-60 Shah South Zone.],22-Sep-2025 03:00 PM,Municipal Corporation of Delhi||Engineering - MCD||Civil Engineering - MCD,30-Sep-2025 02:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzD%2F6l6sz4F4kQvKpCs9lJQ%3D%3D
612,2025_DVC_245290_1,"[Supply, laying, installation, testing and commissioning of ADSS cable along with all other material to provide data, voice and internet services at THS including establishment of LAN infrastructure at THPS and Konar dam]",14-Aug-2025 03:00 PM,Damodar Valley Corporation||HQ Kolkata - DVC||C and M,03-Oct-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWX6%2F7aF%2FabdzJBBo71hvPw%3D%3D
613,2025_NHAI_243929_1,[Construction of Major Bridge on Urmila Sagar Dam Project at KM. 171.800 On Karauli Dholpur Section of NH 11B in the State of Rajasthan on EPC Mode],05-Aug-2025 09:00 AM,National Highways Authority of India||Head Office - NHAI||Technical - NHAI,06-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrvMWk7eOTP3%2BAv2ShCWlOw%3D%3D
614,2025_CSIR_247588_1,[PUR/IICT/27062025INFRA-APPLIED  BIOLOGY-1/RE],04-Sep-2025 05:00 PM,Council of Scientific and Industrial Research||IICT-Hyderabad - CSIR||Purchase-IICT - CSIR,02-Oct-2025 01:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7wHCcHOhTNaOs0%2FCz9XtxQ%3D%3D
615,2025_CSIR_249576_1,[Single Tilt Holder for JEOL 2200F S Transmission Electron Microscope ],19-Sep-2025 06:00 PM,Council of Scientific and Industrial Research||NML-Jamshedpur - CSIR||Purchase-NML - CSIR,06-Oct-2025 06:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqzqgSA7zYB0YtLtENDVtCg%3D%3D
616,2025_ONGC_242797_1,[Revival Program for Sick Wells],29-Jul-2025 04:00 PM,Oil and Natural Gas Corporation Limited||Central Procurement Department - ONGC,27-Oct-2025 03:00 PM,https://etender.up.nic.in/eprocure/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sv3s4oUBf234xbYtpRjkioQ%3D%3D
