Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
561,2025_CEMIB_118680_14,[Construction of Masaninadi Check Dam near village Nahipata of Indragada GP in Raikia Block of Kandhamal district.],26-Sep-2025 10:00 AM,"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Kandhamal",15-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaOnQhYTzg1RynoISJ%2BqK6Q%3D%3D
562,2025_ORULB_118266_1,"[Selection of Agency for collection of User Fees From Urban Hatt, Cuttack Municipal Corporation]",19-Sep-2025 05:30 PM,Municipal Bodies||Cuttack Municipal Corporation,09-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsKRyhu%2FjVu00zr38f5GJcA%3D%3D
563,2025_CERWI_118149_2,[Periodical Maintenance such as renewal work of 5 Year completed(Post DLP)PMGSY Road (A)Janakpur Chhak to Sanabisol Road(OR-21-568) (B)PWD Road to Uthanisahi Chhak to Chakradharapur(OR-21-576) (C)L080-SH-19 to Talanda Road(OR-21-ADB-73)PR-BPD-50],17-Sep-2025 12:00 PM,CE RW I||RWCIRCLE-BARIPADA,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1PzYL0uxAsMGPcCCGkWYww%3D%3D
564,2025_HUDD_116767_1,[RFP for providing technical Support to Chief Engineers Office],14-Aug-2025 05:00 PM,Housing and Urban Development Department||State Urban Development Agency,17-Oct-2025 11:00 AM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgYrsnDPVeRRQRm%2FMwV1kjg%3D%3D
565,2024_OSMCL_103162_7,[GYNECOLOGICAL EXAMINATION TRAINING MODEL INCLUDING IUCD INTRA UTERINE CONTRACEPTIVE DEVICE TRAINING],18-Jun-2024 06:00 PM,Odisha State Medical Corporation Ltd,03-Nov-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StdSrhBZ671XCEgsUvOIQLg%3D%3D
566,2025_AGRIL_118359_8,"[Repair, Renovation and Furnishing of FIAC Banki]",24-Sep-2025 10:00 AM,Directorate of Agriculture and Food Production||SE Agriculture Central Zone||Executive Engineer(Agril) Cuttack,13-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5Ikg7tpQJ%2Fsc5oGpc7vltQ%3D%3D
567,2025_RSCL_118530_1,[Painting works in Big Recreational Park at Koel Nagar on Percentage],24-Sep-2025 06:20 PM,Rourkela Smart City Limited,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S46S7TZqR3jv4qtnvDDjPJw%3D%3D
568,2025_CERWI_118320_1,"[R.W. Section Office Building, Buguda]",26-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-GANJAM - I,08-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuDAhRCue7N2tIbbzHAtOuQ%3D%3D
569,2025_CERWI_118772_9,[Construction of Sub-Center Building at Kursud under Titilagarh Block under NHM PIP for the year 2025-26],26-Sep-2025 06:00 PM,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SU7YtL7B7Cv5IzQx5x0B6bA%3D%3D
570,2025_ORULB_117706_20,[Laying of cover plate at Mali Sahi both side infront of Maausima Temple ward no.10],08-Sep-2025 10:00 AM,Municipal Bodies||Athmallik NAC,06-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SS0bZr6hObNtE1lDieGAtkA%3D%3D
571,2025_CERWI_118174_5,[Construction of New Day Care PHC building as per IPHS at Sripura in Jharsuguda block under XV-FC for the year 2024-25.],18-Sep-2025 06:00 PM,CE RW I||RW-CIRCLE-SUNDARGARH,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6WQk7vHOCc9NIUl8XiIBlQ%3D%3D
572,2025_EICCL_118736_2,[Construction of 1 No D type quarter for Sub Division Officer Rairangpur (R and B) Sub Division at Rairangpur for the year 2024 25],26-Sep-2025 06:00 PM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-RAIRANGPUR,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Srn0Vbz%2FuI4RFt%2F%2BqJxHUng%3D%3D
573,2025_ORULB_118101_1,"[CONSTRUCTION OF SWIMMING POOL AT WARD NO. 03 HIGHSCHOOL PADA, KHARIAR ROAD]",15-Sep-2025 05:30 PM,Municipal Bodies,04-Oct-2025 05:30 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9eNQZGvcgYSsjJ9Lq86q7A%3D%3D
574,2025_CEBBU_118492_1,[Flood Works],24-Sep-2025 11:00 AM,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE Sambalpur Irrigation Division Sambalpur",08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIJuizWuH%2F8FKbQah4MBVGg%3D%3D
575,2025_CERWI_118419_1,[Repair to Revenue Rest Shed Building at Nuagada for the year 2025-26],25-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-MOHANA,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6AvD86KIhUbk1gnv6Cf1rg%3D%3D
576,2025_CEMIB_118154_2,[Construction of Ostapala Check dam over Local Nalla in Gondia Block of Dhenkanal District under MATY 3.0 Scheme for the year 2025-26],18-Sep-2025 10:00 AM,"CE,Minor Irrigation,BBSR||SE,Eastern Minor Irr.Circle,Keonjhar",03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SA3j1DR7gIlvYKiRRhfAsYA%3D%3D
577,2025_PRBBP_118326_10,[Construction of Additional Class Room  Building at Bajarangabalipara  Govt. PS],22-Sep-2025 09:00 AM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||BELPARA Block,10-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlShtTxftz5leM9XmkFqNdw%3D%3D
578,2025_ORULB_117145_28,[Const. of CC Drain and cover plate from kalu Pradhan house to Anganwadi at Odiya sahi (Phase-01) at ward no. 08],15-Sep-2025 02:00 PM,Municipal Bodies||Balimela NAC,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgZR0Sz7YajawTnWedWcTsw%3D%3D
579,2025_PBNAN_118685_4,[Const. of Additional Class room at Jarai PS],26-Sep-2025 01:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Koraput||NANDAPUR Block,10-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ss1p5caSJwX0kJdy9tjoMGA%3D%3D
580,2025_EICCL_118658_1,"[SELECTION OF P R AND MEDIA MANAGEMENT AGENCY FOR  84TH ANNUAL SESSION OF THE INDIAN ROADS CONGRESS 2025, BHUBANESWAR]",25-Sep-2025 06:30 PM,EIC-CIVIL,09-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5917nMZx%2BC1s8aQ6YthuWw%3D%3D
581,2025_ORULB_118535_1,"[Selection of Agency for providing comprehensive facility management services (Sanitation works) at Balijatra - 2025, Cuttack]",25-Sep-2025 05:00 PM,Municipal Bodies||Cuttack Municipal Corporation,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SX3cX%2BTj%2FDYWX87bK8M%2BvAQ%3D%3D
582,2025_CERWI_118821_1,[Maintenance of R.I office-cum-Residence building Chhindeikela for the year 2025-26],27-Sep-2025 09:00 AM,CE RW I||RWCIRCLE-SAMBALPUR||RWDIVISION-PADMAPUR,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGbod6rHzvhNgt05kKdNMfA%3D%3D
583,2025_OSCSC_118561_1,[APPOINTMENT OF TRANSPORT CONTRACTOR FOR TRANSPORTATION OF PADDY/RICE OF PATRAPUR BLOCK KMS 2025-26],25-Sep-2025 10:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJFPSR5pY5I2N5neFfQeXPA%3D%3D
584,2025_OSCSC_118632_1,[SELECTION OF PADDY AND CMR TRANSPORT CONTRACTOR FOR THE KMS 2025-26 IN AMBABHONA   BLOCK UNDER BARGARH DISTRICT],25-Sep-2025 05:00 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Baragarh,16-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S0NAxdgDcWDQCTXVrRnQzOg%3D%3D
585,2025_OSPHW_118639_36,"[Constn. of 30 Men Barrack at Khariar (SDPO Office Campus), Nuapada]",26-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,18-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SE9yUIfcQhWorFev3sqYCbw%3D%3D
586,2025_OSCSC_118797_1,[Tender for Selection and appointment of Transport Contractor for transportation of Paddy and CMR for Talcher Block Block  of Angul District],26-Sep-2025 06:45 PM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Angul,13-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNsl0r4wC05LOZJcW7hiR2A%3D%3D
587,2025_EICCL_118579_2,[Improvement such as widening and strengthening of Junapali to Jamkani road from 0-00 km to 2-390 km in the district of Jharsuguda under State Plan for the year 2025-26.],26-Sep-2025 06:00 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN,13-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqlgzCeAYzdq%2BHZG2MJY4XQ%3D%3D
588,2025_PRBTR_118651_1,[Construction of GPLF office Building with market Complex at Turekela],26-Sep-2025 11:00 AM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Balangir||TUREKELA Block,22-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Su9ypLTQZxoBpWsj%2FMBfylg%3D%3D
589,2025_EICCL_118635_1,"[Comprehensive Annual Maintenance Contract (CAMC) of 10nos of lifts of MKCG MCH at Berhampur. (PG Gents Hostel 1, PG Girls Hostel 1, UG Gents Hostel 1, UG Girls Hostel 1, SR Hostel 2, Academic Building 1, Administrative Building 1, Central Library 1)]",25-Sep-2025 05:00 PM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM I,11-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FNGR%2BJ2Ki0D0pQcslebGqw%3D%3D
590,2025_CERWI_118479_1,[Repair and Maintenance of Police Station Building at Gumuda in the district of Rayagada for the year 2025 26.],24-Sep-2025 10:00 AM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GUNUPUR,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9g6PM2pwt5xHthi%2BHsnxcw%3D%3D
591,2025_OSWC_117602_1,[Appointment of regular H and T contractors at SWC Bolangir ( Internal and RH Balangir)],08-Sep-2025 11:00 AM,Odisha State Warehousing Corporation,03-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2YMcYs33t6%2BcPaRarHao2w%3D%3D
592,2025_OSPHW_118639_17,"[Constn. of 6 Nos. E type Qtrs. at Anandapur, Keonjhar]",26-Sep-2025 06:55 PM,Orissa State Police Housing and Welfare Corporation Ltd,18-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHIzzxsD5ValHt5NdGwB6EQ%3D%3D
593,2025_CERWI_118573_1,[Repair and Maintenanc of VAW Quarter at Ramnaguda in the district of Rayagada for the year 2025 26.],25-Sep-2025 10:00 AM,CE RW I||RWCIRCLE-RAYAGADA||RWDIVISION-GUNUPUR,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SouCitsl%2FWuAZIhCKlmffLQ%3D%3D
594,2025_CEMIB_118308_2,[Construction of BT Road side of Right main canal From RD 2430m to RD 4430m in Jharitaila MIP in Tigiria Block of Cuttcak District under Capex Road scheme for the year 2025-26.],22-Sep-2025 10:00 AM,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||CUTTACK",08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvlioaNlUUCoNdGtfkISeWg%3D%3D
595,2025_EICCL_118360_2,[Construction of 01 No D Type Quarter G 1 of Joint Director of Textile W.D Bargarh],26-Sep-2025 10:00 AM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN,13-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sg2TiXf5El4UHiAZvlvqD3A%3D%3D
596,2025_STSCD_118691_18,[Construction of Adivasi Sanskruti Bhawan at Baripada Block],26-Sep-2025 01:00 PM,ST and  SC Development Deptt||ITDA Baripada,22-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPPePwplbZ0nxaPPmEBYkhw%3D%3D
597,2025_CERWI_118552_3,[Construction of Transit house for JMFC at Bangomunda in the district of Bolangir for the year 2024-25],25-Sep-2025 11:00 AM,CE RW I||RWCIRCLE-BALANGIR||RWDIVISION-TITLAGARH,09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sn%2FlwB%2BjKD8LDhj8rdi3kVQ%3D%3D
598,2025_PRJUJ_118340_1,[Construction of GPLF Office Building with Market Complex at Meghpal GP],22-Sep-2025 12:00 PM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Sambalpur||JUJOMURA Block,16-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUPCA2mUOTXzfISv%2FuZQCjg%3D%3D
599,2025_OSCSC_118872_1,[Selection and Appointment of Transport Contractors  for Transportation of Paddy and CMR of Saintala Block  for the KMS 2025-26],29-Sep-2025 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Bolangir,20-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvZRuR0qHMgkCc21FSeM2Vw%3D%3D
600,2025_ORULB_117921_18,[Improvement of Rotary Club premises],16-Sep-2025 10:00 AM,Municipal Bodies||Parlakhemundi Municipal Council,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2Vc0B3%2Bar3PxXvUMpZqx0A%3D%3D
601,2025_CEMIB_118119_6,[Construction of Putakheta-IV Check Dam near village Putakheta of Baragaon GP in Kantamal Block of Boudh District for the year 2025-26 ],18-Sep-2025 10:00 AM,"CE,Minor Irrigation,BBSR||Phulbani Minor Irrigation Circle Phulbani||MI Division Kandhamal",04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQRZ9Xef1AI%2BZFEWShJlUog%3D%3D
602,2025_ORULB_117312_3,[Construction of Creche on 1st Floor of Anganwadi Center at Patapola in Ward No. 17.],23-Sep-2025 01:30 PM,Municipal Bodies||Cuttack Municipal Corporation,15-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRAhywQ3uldZOFGvTO8JRdQ%3D%3D
603,2025_DFOA_118528_1,"[Construction of Forester Quarters at Talcher Range Campus, Talcher under Talcher Range for the year 2025-26]",25-Sep-2025 10:00 AM,Forest Environment and Climate Change Department||RCCF Angul||DFO Angul,13-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SgTlRUj4xGhzO6%2BqswcdeaQ%3D%3D
604,2025_KIDK_118339_48,[Improvemnt to Communication facility on left Embankment of Ganijanga Distributary from RD 7500 mtr to 8600 mtr  for the year 2025-26],25-Sep-2025 09:00 AM,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle  Salapada||EE Keonjhar Irrigation Divn Keonjhar,09-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAlGc9Gz8TCXRNV1jYCS9Jw%3D%3D
605,2025_UPIDB_118234_1,[Repair of CD No-12 at RD 7.247 km and CD No.13 at RD 7.917km including providing concrete lining of Batasana Distributary.],20-Sep-2025 11:00 AM,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Upper Kolab Irrigation Division Borigumma,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZZfCvyKibEhX%2FO73Yk0bfw%3D%3D
606,2025_OSCSC_118525_1,[APPOINTMENT OF TRANSPORT CONTRACTOR FOR TRANSPORTATION OF PADDY/RICE OF BEGUNIAPADA BLOCK/NAC KMS 2025-26],25-Sep-2025 10:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,14-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SA4%2BIJ95%2F%2F3GOfJHZPhaAPg%3D%3D
607,2025_CERWI_118712_1,"[Construction 10 Nos. New Residential Staff Quarter  E Type  at Tahasil Office, Building Ambabhona in the district of Bargarh for the year 2025-26.]",26-Sep-2025 06:00 PM,CE RW I||RWCIRCLE-SAMBALPUR,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScTpmvm1gCnBw5hBh8CM6Bg%3D%3D
608,2025_KIDK_118339_10,[Const. of Protection wall left side D/S of Escape at RD 11700 mtr of Hatadihi Branch Canal  near village Nachhipur for the year 2025-26],24-Sep-2025 12:00 PM,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle  Salapada||EE Keonjhar Irrigation Divn Keonjhar,09-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzILizKl3DhI2TIyrAm2R3Q%3D%3D
609,2025_OSAMB_118191_1,[Construction of  Infrastructure Developmental Work  at  Khutmanbhera PPC of RMC Khariar Road],18-Sep-2025 03:00 PM,Odisha State Agricultural Marketing Board||RMC Khariarroad,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzycSzU%2B2FnSAhxyAgDFwgg%3D%3D
610,2025_ODPOL_118294_1,[19-RFP-CSPO-2025-26],23-Sep-2025 05:00 PM,DG Odisha Police Cuttack,13-Oct-2025 12:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeCRR0f2x%2FXwiQf4E%2FSsA%2Fw%3D%3D
611,2025_KIDK_118339_52,[IMPROVEMENT TO BANKATIRA MINOR FOR CONSTRUCTION OF SYPHONE AT RD 4.5 KM FOR THE YEAR 2025-26],25-Sep-2025 09:00 AM,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle  Salapada||EE Keonjhar Irrigation Divn Keonjhar,09-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdbgXFGnc7SsaHMIzpBJo2Q%3D%3D
612,2025_PRBA_118678_2,[Const of Addl Clla room at Ladarapali Upgraded Govt High School Ladarpali ],26-Sep-2025 10:00 AM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Bargarh||ATTABIRA Block,13-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWUVU3olY8uIxr47yJwaU7Q%3D%3D
613,2025_CERWI_118744_1,[Construction of Bridge over Naki Nallah at 3rd Km on N.H.-49 Angikala to Kodakhaman road in the District of Keonjhar under SBY for the year 2024-25.],26-Sep-2025 05:00 PM,CE RW I||RWCIRCLE-KEONJHAR,15-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SpEyAkymxs2Sn0n8NMttjgQ%3D%3D
614,2025_ORULB_117706_21,[Restoration of Drain with cover slab Kalimandir lane to well ward no.01],08-Sep-2025 10:00 AM,Municipal Bodies||Athmallik NAC,06-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1b%2Bi3EujHmzUq6Q9g%2BdxdA%3D%3D
615,2025_PIWT_117789_1,[Procurement of 1000 nos. Child Life Jacket for the Passenger Boats plying in different water bodies of Odisha],08-Sep-2025 02:00 PM,Directorate of Ports and IWT||Directorate of Ports and IWT,09-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEZ%2Fq29vaGeWKMVSYYRsnMA%3D%3D
616,2025_PHEO_118307_1,[Renovation	of	P.H Infrastructures along with other ancillary work at Nuapada],20-Sep-2025 06:00 PM,PHEO||PH Circle Bhawanipatna||PH Division Bhawanipatna,03-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SseNv8BzMvFdCDhjwMDgeYg%3D%3D
617,2025_CELBB_118477_15,[19) Restoration to Mahanadi left embankment between RD 18.00km to RD 19.00km near village Hansura],24-Sep-2025 11:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE,Mahanadi South Division,Cuttack",09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDOUQL6yF%2F7h8uQvGvKw34A%3D%3D
618,2025_EICCL_118329_1,[Construction of 1 No F type quarter at Tumudibandha  in the District of Kandhamal for the year 2025-26  (Ltr no.27085 dt.11.07.2025) (Building Work)],22-Sep-2025 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB DIVN BALIGUDA,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDtEJQWes2D77Lo%2BLQzLukg%3D%3D
619,2025_CELBB_118562_1,[1)Restoration to Mahanadi Right Embankment from RD 1280 mtr. to 1340 mtr. with Lunching packing near Brajabiharipur village for the year 2025-26. (MBD55/2025-26)],26-Sep-2025 10:00 AM,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sk3GMn1oqzmR45QnF6ceDYw%3D%3D
620,2025_ORULB_118112_1,[Extension of Administrative building with other ancilary structure etc inside existing SeTP at Boudhgarh NAC],17-Sep-2025 05:00 PM,Municipal Bodies||Boudhgarh NAC,08-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOq%2FBIeAphyJNJUE%2BwRdySQ%3D%3D
621,2024_OSMCL_102258_3,[Wide bore 4D-CT Simulator],06-Mar-2024 05:00 PM,Odisha State Medical Corporation Ltd,17-Oct-2025 05:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SZCSBZhW6qwltwBwH6lYYyQ%3D%3D
622,2025_CERWI_118742_1,[Construction of Bridge over Local Nallah at 3rd Km on Bartunia to Sialijoda road in the District of Keonjhar under SBY for the year 2024-25.],26-Sep-2025 05:00 PM,CE RW I||RWCIRCLE-KEONJHAR,15-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSFPJzg%2BJsk6pbGtfByoi8A%3D%3D
623,2025_ODPOL_112090_1,[REAL TIME VIEWING SYSTEM ],22-Apr-2025 05:00 PM,DG Odisha Police Cuttack,03-Oct-2025 04:00 PM,https://tendersodisha.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMkK9pxq7XtdLEoJpIgaUvQ%3D%3D
