Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
73,2025_NTPC_100325_1,7,[Annual Maintenance Contract of ION CHROMATOGRAPH for 02 years at NTPC BARAUNI],17-Sep-2025 11:00 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRBdLaKGbBofHsCN%2FlSwGOA%3D%3D
74,2025_NTPC_100323_1,7,[Procurement KV1250 KW ID FAN MOTOR FOR STAGE 1 6X210 UNITS approved],17-Sep-2025 11:00 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYIoLQTKKvhcbMLiNTn7yVA%3D%3D
75,2025_NTPC_100315_1,7,[Procurement of Spares for XRP-1003 Mill at NTPC Sipat],16-Sep-2025 06:55 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 11:00 AM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGK2IOzCms8usx00Yhm4ezQ%3D%3D
76,2025_BRBCL_100307_1,7,[SUPPLY INSTALLATION  COMMISSIONING OF CONTINUOUS ONLINE TEMPERATURE MONITORING SYSTEM FOR BRBCL 6.6 kV HT SWITCHGEARS INCOMER TIE BREAKERS],16-Sep-2025 05:00 PM,Bhartiya Rail Bijlee Company Limited||Nabinagar Thermal Power Project - BRBCL,30-Sep-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGSFEN2c5ZD6x2d7nFwE%2Buw%3D%3D
77,2025_NTPC_100306_1,7,[Procurement of Ball Mill KELVION make PHE spare in FGD NTPC Tanda],16-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 11:00 AM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYbQcJTzA5J6LDD4ixq%2BhjA%3D%3D
78,2025_NTPC_100260_1,7,[Procurement of Special Fuses for EMD/CHP NTPC Dadri],16-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQuedVw80%2BSQefO2vkcwKpQ%3D%3D
79,2025_NTPC_100293_1,7,[CMC for Advance Anesthesia station machine at Rihand Hospital for 01],16-Sep-2025 03:00 PM,NTPC Limited||Northern Region Headquarter||Rihand Super Thermal Power Station,01-Oct-2025 11:00 AM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIxHCYZFkJxKFqga6pfJBug%3D%3D
80,2025_NTPC_100297_1,7,[Deployment of Vibration expert from Ms SIEMENS LTD for Main Turbine at],16-Sep-2025 01:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 12:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SOWMQvzpz%2FrY5xPz0RTWeSA%3D%3D
81,2025_NTPC_100299_1,8,[PROCUREMENT OF SPARES OF GRIZZLY FEEDER FOR STG 1 CHP AT NTPC DADRI],16-Sep-2025 01:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjO5%2Fjz%2BioWJkTrFQbKNkyA%3D%3D
82,2025_NTPC_100292_1,8,[AMC for Chloride/Caldyne Make battery Chargers at NTPC Kahalgaon],16-Sep-2025 12:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,06-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWFMkm1soJUpmUvd806QpJQ%3D%3D
83,2025_NTPC_100296_1,8,[Biennial Maintenance Contract for SEL SCADA system at NSTPS Nabinagar],16-Sep-2025 12:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 12:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ScFUl9x0YCNOTsDZ6IThMTw%3D%3D
84,2025_NTPC_100268_1,8,"[Supply, Installation and commissioning of Numerical relay for 400KV 220KV 33 KV Inter Connecting Transformers for 400KV 220 KV switchyard at NTPC Jhanor Gandhar]",16-Sep-2025 12:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-2,03-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2oICAN0XoR%2F7AOkbF8NVjw%3D%3D
85,2025_NTPC_100291_1,8,[HIRING OF TENTAGE AND OTHER IFRASTRUCTURE ARRAGNEMENTS RATE CONTRACT for],16-Sep-2025 12:00 PM,"NTPC Limited||Coal Mining||PakriBarwadih,Kerendari,ChattiBariatu Mining Proj",04-Oct-2025 11:00 AM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SFqi6ZFZM0sNZGSXedduoYA%3D%3D
86,2025_NTPC_100134_1,8,[PROCUREMENT OF WT-1 SAC MANDATORY HYDRAULIC SPARES FOR NTPC DADRI],15-Sep-2025 05:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEQdU4ahlYoPYDZ5O9UjtUw%3D%3D
87,2025_NTPC_100278_1,8,[REPAIRS AND PROTECTION OF UG CHP GALLERIES STAGE-II AT NTPC TANDA],15-Sep-2025 05:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-2,04-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJlBcN39n84%2Bnbp%2FCqEhwgQ%3D%3D
88,2025_NTPC_100275_1,8,[Balance Work in Dome Structure of service building and oth. mis. structural work-Barh],15-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||Corporate Contracts,06-Oct-2025 06:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSIn1ZqUC%2FyUhIkiP5Q0Lrw%3D%3D
89,2025_NTPC_100273_1,8,[Rate contract for Schneider Make Online Energy Monitoring System and ABT system],15-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||USSC||Vendor Development Cell,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbpkWDDClrlUWCr3s42FYGg%3D%3D
90,2025_NTPC_100274_1,8,[SERVICING OF MACNEILL MAKE BATTERY OPERATED TROLLEY (BOT) AT NTPC],15-Sep-2025 03:30 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,06-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3u2Tq6F6N9CBhVHoZme0aA%3D%3D
91,2025_NTPC_100266_1,9,[Biennial maintenance contract for Backhoe Loader JCB at TA department],15-Sep-2025 01:30 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S86JNFgXcptN2UooQxKhAAw%3D%3D
92,2025_NTPC_100270_1,9,[Upgradation and Decentralisation of Wagon Tippler PLC controllers at NTPC],15-Sep-2025 01:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SWLy2nGJR4%2Bmlu9ALtct69w%3D%3D
93,2025_NTPC_100224_1,9,[Annual Maintenance Contract for ABT/DSM monitoring system at NSTPS],15-Sep-2025 12:30 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLBuNiHpJFc4qJt0EMaH0Sw%3D%3D
94,2025_NTPC_100264_1,9,[Rate Contract for Supply of TG consumable Kluber Paste HEL 46 450],15-Sep-2025 12:30 PM,NTPC Limited||Corporate Centre||USSC||Vendor Development Cell,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SB3mAvUnCTqm%2B%2B%2FotDzLEEg%3D%3D
95,2025_NTPC_100257_1,9,[CCTV based surveillance system for NTPC Vindhyachal township area andintegration with existing setup],15-Sep-2025 12:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-2,04-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrNovkZUW%2F0Swc4c2%2B8ih6Q%3D%3D
96,2025_NTPC_100258_1,9,[Procurement of Fuji make UPS spares for NTPC Vindhyachal Stage 3 4 FGD system],15-Sep-2025 11:30 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvrGdBA3P9zdgArsbaX%2FIcw%3D%3D
97,2025_NTPC_100237_1,9,[PROCUREMENT OF SIEMENS MAKE LT MOTOR UNDER CAPITAL BUDGET 2024],15-Sep-2025 11:00 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,06-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDZNQtkF4QeM8QI192YfPeQ%3D%3D
98,2025_NTPC_100259_1,9,[Biennial Maintenance Contract for Screw Chiller Machines (Voltas Make)],15-Sep-2025 11:00 AM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdLBo6dgNOLgM8IfUjQ7Mew%3D%3D
99,2025_NTPC_100252_1,9,[Construction of a road from SHAJ Road to near Nageshwar Yadav house],13-Sep-2025 06:00 PM,NTPC Limited||Eastern Region - I Headquarter||North Karanpura Super Thermal Power Project,03-Oct-2025 05:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDpWnl6hdZ82q%2Bi5xrgGVhA%3D%3D
100,2025_NTPC_100254_1,9,[Procurement of BFP RECIRCULATION VALVE SPARE for NTPC Bongaigaon.],13-Sep-2025 05:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,03-Oct-2025 04:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2B8F7NiYcp2KXPdzSWO%2BnCQ%3D%3D
101,2025_BRBCL_100242_1,10,[Procurement of Portable Dehydration Unit and its Spares for Hydraulic],13-Sep-2025 01:00 PM,Bhartiya Rail Bijlee Company Limited||Nabinagar Thermal Power Project - BRBCL,01-Oct-2025 05:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sp1Msouc0Rw5%2FX52IWB227w%3D%3D
102,2025_NTPC_100214_1,10,[DIFFERENT COMMUNITY DEVELOPMENT WORKSAT SAMAL UNDER NTPC TTPP],12-Sep-2025 06:00 PM,NTPC Limited||Corporate Centre||Corporate Contracts,06-Oct-2025 12:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMyxBFOuPd07rnzHfLVs1ig%3D%3D
103,2025_NTPC_100227_1,10,[Deployment of Service Engineer to carry out inspection maintenance amp],12-Sep-2025 06:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,06-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SU8u8LrABcT7gXoh1dsIjWQ%3D%3D
104,2025_NTPC_100219_1,10,[CONTRACT FOR PERIODIC SERVICING OF FAFECO MAKE EOT CRANE BY OEM FOR 02],12-Sep-2025 05:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 12:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnnuHJGUeK38fu3vIzWF9Ww%3D%3D
105,2025_NTPC_100212_1,10,[200142148 Replacement of Pre-coated GI sheet of Conveyor Gallieries NTPC Kanti Muzaffarpur],12-Sep-2025 05:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-2,30-Sep-2025 10:00 AM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SaEW6NFkxjiR6DbzbVjNZRA%3D%3D
106,2025_NTPC_100223_1,10,[ABB make LT switchgear Spares for St2 NTPC Simhadri],12-Sep-2025 04:50 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,10-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCAAjHAz1uvN8lWe2%2FaGmxA%3D%3D
107,2025_NTPC_100191_1,10,[One time servicing and supply of consumables and spares required for servicing of 15 percent environment flow fixed cone valve at NTPC Koldam],12-Sep-2025 04:30 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,09-Oct-2025 03:30 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6ycMAhAWzWM3Vdho7txdOQ%3D%3D
108,2025_NTPC_100218_1,10,[Thermofisher make CEMS analyser spares for availability of CEMS data in],12-Sep-2025 04:20 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,10-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=StIix96HDu3Nl2CKJDzd4eg%3D%3D
109,2025_NTPC_100208_1,10,[ ON SITE WATER FLOW CALIBRATION OF INSTALLED E and H MAKE WATER FLOW],12-Sep-2025 04:00 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,30-Sep-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SLlWiz%2Be%2B3%2FCOMIGMcrkASw%3D%3D
110,2025_NTPC_100216_1,10,[Rotex Solenoids Spares For solapur],12-Sep-2025 03:55 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,09-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyE6X%2FITxlhfck9yiXaauzA%3D%3D
111,2025_NTPC_100210_1,11,[STG II Fire Detection and Protection system spares for Rihand],12-Sep-2025 03:35 PM,NTPC Limited||Corporate Centre||USSC||CPG-3,09-Oct-2025 03:00 PM,https://eprocurentpc.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0qM2oZVKPfQvrTGsT027TA%3D%3D
