Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
256,2025_pwd_87443_1,"[Consultancy services for the reviewing, preparation of checklist and other documents related to Environment, Climate Change, Gender, Biodiversity and Social Safeguard and  EIRR of the bridges to be upgraded and treatment of Chronic Slip Zones under A]",23-Sep-2025 03:40 PM,PWD||2nd Circle Nainital,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOxyKhp4urf96v3%2F48E6LGg%3D%3D
257,2025_UKJS_87498_5,[OPERATION AND MAINTENANCE OF WATER SUPPLY SCHEME SANEH UNDER KOTDWAR DIVISION.],27-Sep-2025 05:00 PM,CGM (Drinking Water) Jal Sansthan||GM (Garhwal)||SE Pauri Garhwal||Accountant Kotdwar,13-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHUUVYqR%2Brk0y2M3mAB6Jqw%3D%3D
258,2025_UKJS_87110_12,[OPERATION AND MAINTENANCE WORK OF KULHAL MATAK MAJRI KUNJA AND KUNJA GRANT WATER SUPPLY SCHEME UNDER HERBERPUR UNIT],12-Sep-2025 11:55 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqzipujvCxmQpdQ8DbT0P0w%3D%3D
259,2025_NNR_87394_1,[NATIONAL CLEAN AIR PROGRAMME],23-Sep-2025 09:00 AM,Municipal Commissioner Nagar Nigam Rishikesh,04-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SubifWz1%2Bq41Peq9aPJjkCA%3D%3D
260,2025_NNR_87385_1,[NATIONAL CLEAN AIR PROGRAMME],22-Sep-2025 05:30 PM,Municipal Commissioner Nagar Nigam Rishikesh,04-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqVyqWdSI%2BptzPOy9aX0MYA%3D%3D
261,2025_pwd_86470_1,[Work of Strengthening and Re-Construction of Gorapadav Gola Gate Motor Road through CC of Lalkuan Constituency under District Mining Trust],21-Aug-2025 05:55 PM,PWD||2nd Circle Nainital,10-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sb0Xz0NARfhb03HsiRP0uXA%3D%3D
262,2025_pwd_87522_1,[Construction of CC interlocking tiles road from roobi devi to JB chauhan house via kant darshan aashram in village khokharatal and dhariyal road to anoop singh house road in Kashipur constituency Distt US Nagar under state sector],25-Sep-2025 09:00 AM,PWD||4th Circle U.S. Nagar,28-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ShwU0Cf6uTtq7c9J41Tt8FA%3D%3D
263,2025_pwd_87581_1,[Improvement and Damarikaran  of Bhikiyasain Manila Dotiyal motor road in Salt constituency of Almora district under the state sector.In anticipation of sanction],25-Sep-2025 06:50 PM,PWD||1st Circle Almora,17-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SIqzDdgokEehDpbG4rWBNtA%3D%3D
264,2025_UPCLC_87657_1,[PKG E Undergrounding of HT and LT lines (S/s - Bairaj) on turnkey basis under Revamped Distribution Sector Scheme in Uttarakhand State.],29-Sep-2025 03:15 PM,SE-UPCL Corporate (Contract and Procurement)||SE Corporate - 2,29-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl6%2FYbOVD%2Ftd10evM1kt81Q%3D%3D
265,2025_pwd_87384_1,"[Construction of Drain and internal roads by CC interlocking tiles at Akashdeep Face 1, 2 and 3 in Roorkee constituency of district Haridwar Under State Sector in financial year 2025-26 (Job-1).]",22-Sep-2025 06:00 PM,PWD||SE PWD Circle Haridwar,08-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SVuwkW6EfDvWnnwNz4hZuug%3D%3D
266,2025_UPCL4_87569_1,[Replacement of existing 11 KV bare conductor by AAAC Covered 70 sq mm Gauchar on              Semi-Turnkey Basis Under EDD Gairsain against Capital Head],25-Sep-2025 06:00 PM,MD - UPCL||CE (Dist) Garhwal||SE (D) Karnprayag,13-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SX4%2BHJTL3RlNSnaWoojJB2Q%3D%3D
267,2025_UJVN_86703_1,[Procurement of 03 nos. ELC (Electrostatic Liquid Cleaning) based online oil cleaner machine integrated with Aqua Sensor and NAS Analyzer for MIV OPUs for 3 x 30 MW Tiloth Power House Uttarkashi],30-Aug-2025 04:00 PM,MD- UJVN||Director (Operation)||DGM (MM and C),10-Oct-2025 04:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S690V0F9wxXtrKHOFYhsdAA%3D%3D
268,2025_PTC12_87491_1,"[Supply and erection of 245KV and 145KV isolator blade at 400KV Sub-Station, Kashipur]",24-Sep-2025 05:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (O/M) Kashipur,10-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S109eAHoj4zAfZdVojpafew%3D%3D
269,2025_DAH_80692_1,[Supply of Veterinary Feed Suppliments],25-Feb-2025 10:00 AM,Director (Animal Husbandry)||Jt. Director (Procurement),30-Sep-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjZeAa83ABjXr%2F2Gv5jokcw%3D%3D
270,2025_UKJS_87110_14,[OPERATION AND MAINTENANCE WORK OF RAMPUR KALA AND SELAKUI WATER SUPPLY SCHEME UNDER SAHASPUR UNIT.],12-Sep-2025 12:10 PM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SzWfR9BO4FXUlBBofkX2AzQ%3D%3D
271,2025_UJVN_87034_1,"[PROCUREMENT OF MISCELLANEOUS ITEMS FOR DHARASU  POWER HOUSE MB-II, UTTARKASHI]",10-Sep-2025 04:00 PM,"MD- UJVN||Director (Operation)||GM (BV)||DGM (HGC), MB-II",03-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SptvzuIicgfCswqV2BCK2FQ%3D%3D
272,2025_IRDCE_87177_1,[Drainage Work From Vanchowki towards Chaufla Chauraha at Block Haldwani in District Nainital (Sedimentation Tank and Balance Drain Construction Work)],15-Sep-2025 11:00 AM,"IRD - Chief Engineer||Chief Engineer - Uttar, Haldwani||Supt. Engineer, Irrign. Working Circle, Haldwani",07-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2Bb2NyGiM2TG9T6oCpWhr%2FQ%3D%3D
273,2025_PTC12_87505_1,[Work of Arresting of transformer oil leakage in 40MVA and 630KVA transformers installed at 132KV substation Ramnagar],24-Sep-2025 05:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (O/M) Kashipur,10-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyS1u7JdTwpMK1PM0XMNfvw%3D%3D
274,2025_UPCL9_87678_2,[Prividing 1 no of vehicle with driver service for VIGILANCE Office Haldwani],29-Sep-2025 04:00 PM,MD - UPCL||CE (Dist) Kumaon||SE (D) Haldwani||Accountant EE (Test) Haldwani,08-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B5cYLZffCbMLFAYjodYoew%3D%3D
275,2025_NNR_87389_1,[NATIONAL CLEAN AIR PROGRAMME],22-Sep-2025 05:50 PM,Municipal Commissioner Nagar Nigam Rishikesh,04-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SomB%2BSj%2BbaMeSWEqpmjSViQ%3D%3D
276,2025_RFCG_87524_1,[Transportaion of Food Grain Shops],25-Sep-2025 09:00 AM,Regional Food Controller Garhwal,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkP%2BfeW7jeTzri11pd1Jpow%3D%3D
277,2025_UPCL5_87658_1,[For Segregation of existing 11 KV],29-Sep-2025 10:00 AM,MD - UPCL||CE (Dist) Haridwar||SE (D) Haridwar,13-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9WrvLtaA%2F%2FCQsN1bR%2FM9Rw%3D%3D
278,2025_pwd_86563_1,"[Under the state plan (Honorable Chief Minister announcement number 77/2020), the construction work of a new 24-meter long RCC bridge over the Nihal River at kilometer 36 of the Nainital district Haldwani, Ramnagar- Kaladhungi - Kathgodam - Chorgalia ]",25-Aug-2025 05:00 PM,PWD||2nd Circle Nainital,10-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXOxsgh0fOcmbU6fhN%2F7ClA%3D%3D
279,2025_DHFP_87479_1,[In compliance with Hon. CM Ghoshna tender for disposal of apple procured from Dharali and Nearby region of Uttarkashi],24-Sep-2025 03:00 PM,Director (Horticulture)||Additional Director (Horticulture)||Statistical Officer,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjF4qURrh0A9fDQaJ6imBlA%3D%3D
280,2025_UKJS_87110_17,"[OPERATION AND MAINTENANCE WORK OF TYUNI BAZAR, HANOL CHATRA AND CHATRA BAZAR WATER SUPPLY SCHEME UNDER TYUNI UNIT]",12-Sep-2025 01:00 PM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SSU2MaxSKpcVP2%2BeH33752w%3D%3D
281,2025_pwd_87681_1,"[Construction work of Kandiyalgaon Pokhari Mukhem bypass motor road in Pratapnagar constituency of district Tehri Garhwal (Second phase Stage-I), Under CM Goshna 50/2018.]",29-Sep-2025 03:30 PM,PWD||8th Circle New Tehri,30-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdL6vjuumaqgtTSoQs7FwEw%3D%3D
282,2025_pwd_86807_1,"[Construction of Road in Chendeli Village From in Front of Deepraj House towards Prem Chand Poorv Pradhans Village Mainiya patti in Nanakmatta Constituency of District Udhamsingh Nagar, Under State Sector]",01-Sep-2025 06:55 PM,PWD||4th Circle U.S. Nagar,09-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FKy0ao39iyxKQwEq1llfsQ%3D%3D
283,2025_DSC_87561_1,[Installation of Machenical System for Lifting of Fly Ash],25-Sep-2025 05:00 PM,Executive Director (Doiwala Sugar Company Ltd. Doiwala Dehradun),06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2F6sXHGAsswXTb0LwrHxIMw%3D%3D
284,2025_AYUSH_87483_1,[supply of medicine for open tender],24-Sep-2025 01:40 PM,DG - AYUSH,15-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsVQLu2EjZSE%2Bc6CmOSzq7g%3D%3D
285,2025_UPCLC_87656_2,[PKG- C- Undergrounding of HT and LT lines (S/s - Dhalwala and Muni Ki Reti) on turnkey basis under Revamped Distribution Sector Scheme in Uttarakhand State  ],29-Sep-2025 03:30 PM,SE-UPCL Corporate (Contract and Procurement)||SE Corporate||EE (CCP-I)||AE3 (CCP-I),29-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMRM7EmIConpoKu9YUnnL4g%3D%3D
286,2025_PTCU4_84429_1,[LILO of 400 kV Puhana PGCIL Muzafarnagar Line at proposed 400 220 kV GIS Substation Roorkee through overhead line and underground cable],28-May-2025 06:30 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (C and P)-II||E.E.(C and P-II),09-Oct-2025 03:30 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SOx6P%2FSE6ZHrQUOaroF9iAQ%3D%3D
287,2025_UKJS_87110_3,[OPERATION AND MAINTENANCE WORK OF VIKASNAGAR URBAN WATER SUPPLY SCHEME UNDER WATER WORKS VIKASNAGAR],12-Sep-2025 11:30 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiRC8sWHTB0dEiQ9xch1zmw%3D%3D
288,2025_NNR_87388_1,[NATIONAL CLEAN AIR PROGRAMME],22-Sep-2025 05:40 PM,Municipal Commissioner Nagar Nigam Rishikesh,04-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiGbOVGS2bqxuQJJp%2F8biXQ%3D%3D
289,2025_DAH_80679_1,[Supply of Veterinary Ayurvedic Medicines],25-Feb-2025 10:00 AM,Director (Animal Husbandry)||Jt. Director (Procurement),30-Sep-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5dArbLIM0yv41XS8hjRSNQ%3D%3D
290,2025_pwd_86475_1,[Construction of 48 m. Span steel truss bridge at Km. 1 over Ram Ganga river on Maalkot Kalimati Seera Tivakhrk Motor Road in Gairsain Constituency of District Chamoli.],22-Aug-2025 09:00 AM,PWD||7th Circle Gopeshwar,30-Sep-2025 11:00 AM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYhT%2Fp3O7jFONLtptGehkJA%3D%3D
291,2025_PTCU4_87010_1,[Replacement of old ACSR Panther conductor with HTLS conductor of 132 kV Rishikesh T Point Chilla Bhupatwala line],08-Sep-2025 06:50 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (C and P)-II||E.E.(C and P-II),13-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4wgs8831NbI8yH6otIk1%2BQ%3D%3D
292,2025_PTC12_87492_1,"[Work of replacement of deluge valve and high velocity water spray of 315MVA and 160MVA Transformers at 400KV Sub-Station, Kashipur]",24-Sep-2025 05:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (O/M) Kashipur,10-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SONzankViyTCq54v8lzy11Q%3D%3D
293,2025_UKJS_87594_2,[SITC of Energy Efficient Centrifugal Pumpsets for Retrofitting of Pumps/Motors alongwith complete E and M works at Kausani Pumping Scheme under Bageshwar Division],26-Sep-2025 11:50 AM,"CGM (Drinking Water) Jal Sansthan||GM (Technical, Research, Material)||Accountant, Jal Sansthan",15-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHWvu82RPjtpTfjnbvgIroQ%3D%3D
294,2025_UKJS_87110_2,[OPERATION AND MAINTENANCE WORK OF NAWABGARH WATER SUPPLY SCHEME UNDER WATER WORKS VIKASNAGAR],12-Sep-2025 11:30 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiAfrsWu5PhGdslAMWASayw%3D%3D
295,2025_pwd_87384_9,[Reconstructed of internal roads by CC interlocking tiles from Kanwar track to Rahmatpur and towards G.I.C. in Piran Kaliyar constituency of district Haridwar Under State Sector in financial year 2025-26 (Job-9).],23-Sep-2025 06:00 PM,PWD||SE PWD Circle Haridwar,08-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SB36jTvNv10kalknou%2F1RXQ%3D%3D
296,2025_MDPEY_86578_1,[Construction of OHT Tube Wells Pump House Toilet Boundary wall and Laying and jointing of Rising Main and Distribution system of Patel Nagar (East) Water Supply Scheme under SASCI Programme.],25-Aug-2025 05:55 PM,"MD (Drinking Water) Peyjal Nigam GoUK||CE - Garhwal Zone||SE, Construction Circle, Dehradun",01-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SG3YCSzSIQWTryk0mvqfJ7g%3D%3D
297,2025_pwd_86105_1,[Construction by CC and beautification of both sides of the Vivekananda Main Road under the Mining Trust Department with tiles (Pending approval)],12-Aug-2025 06:00 PM,PWD||2nd Circle Nainital,14-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGjeoO%2BYZvSAI102WjYfA%2Bg%3D%3D
298,2025_UKJS_87110_7,[OPERATION AND MAINTENANCE WORK OF DHALIPUR AND DHAKRANI WATER SUPPLY SCHEME OF HERBERPUR UNIT],12-Sep-2025 11:30 AM,CGM (Drinking Water) Jal Sansthan||GM (Head Office)||SE (Rural) Dehradun||Accountant Dehradun (Maint),03-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw01Nc8oNPj4DYNTvwb75Wg%3D%3D
299,2025_pwd_87578_1,[Improvement and Damarikaran  of Deghat Jorasi Motor Road in Km. 1 to 5 in Salt constituency of Almora district under the state sector In anticipation of sanction],25-Sep-2025 06:40 PM,PWD||1st Circle Almora,17-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUJ3xT%2B0UEiznu%2FCPkfLZow%3D%3D
300,2025_PTC12_86881_1,"[Construction of 400KV bay at 400KV Sub-Station Kashipur including supervision, erection, testing and commissioning of 01 no. 125 MVAR reactor and related associated work under 400KV OandM Division Kashipur]",04-Sep-2025 05:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||SE (O/M) Kashipur,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S17fl2PFXkOexSnAqQ8OagQ%3D%3D
301,2025_RFCG_87530_1,[Transportaion of Food Grain Shops],25-Sep-2025 09:00 AM,Regional Food Controller Garhwal,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSUk%2FIPIwzxz3eVsMnKY7ew%3D%3D
302,2025_UAPMB_87621_1,"[Construction work of Linga road in Naya village, Sambal village, Himmatpur, Gajepur, Taranwad and Nakel etc. Gram Sabha Golpar under Haldwani Mandi area.]",27-Sep-2025 05:00 PM,MD Uttarakhand Agriculture Produce Marketing Board Rudrapur||DGM (Technical) Haldwani||AE Haldwani||JE Haldwani,06-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdBCAffqFIheFGoz54yBoXw%3D%3D
303,2025_PTCUX_87592_1,"[HIRING OF 01 No. DEISEL VEHICLE (MAHINDRA BOLERO OR EQUIVALENT CLASS) WITH DRIVER FOR 01 YEAR FOR ASSISTANT ENGINEER (O and M), 132 KV SUBSTATION, SATPULI]",26-Sep-2025 12:00 PM,MD (Power Transmisison Corporation of Uttarakhand Limited)||C.E.(O/M) Garhwal Zone Roorkee||SE (O/M) Srinagar||EE 400 KV Srinagar,23-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Syp%2BCfZg53%2F4gCGBzIKymmw%3D%3D
304,2025_PRD_87453_1,[MA PURNAGIRI GOSHALA GARSARI],23-Sep-2025 06:00 PM,Director (Panchayati Raj),09-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrgLoJv6B9ndB%2BGmFLuYX0w%3D%3D
305,2025_UJVN_87041_1,[09/2025-26/EE(C)/ Pashulok Barrage.],10-Sep-2025 05:00 PM,MD- UJVN||Director (Operation)||GM (Civil)||DGM (Civil),01-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyAiHRfgfgOcriA2cdVrw5g%3D%3D
306,2025_UPCL4_87570_1,[Construction of 33 KV line and Replacement of existing 33 KV covered conductor by AAAC from Panchpuliya Karanprayaqg to Gauchar S/s on              Semi-Turnkey Basis Under EDD Gairsain against Capital Head],25-Sep-2025 06:00 PM,MD - UPCL||CE (Dist) Garhwal||SE (D) Karnprayag,13-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SGyrIzPm%2F5off58CZMqn3Og%3D%3D
307,2025_UKJS_87543_24,[OPERATION AND MAINTENANCE OF PUMPING WATER SUPPLY SCHEME SENDHIKHAL UNDER KOTDWAR DIVISION],27-Sep-2025 05:00 PM,CGM (Drinking Water) Jal Sansthan||GM (Garhwal)||SE Pauri Garhwal||Accountant Kotdwar,13-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Srb311UiSdyoowEKGLPKsHg%3D%3D
308,2025_pwd_86980_1,[Under One time Maintenance reconstruction of damaged wall renewal of Rithkhal - Panchwati - Nai Motor Road Taken away From PMGSY after completion of D.L.P ( Length -15.14 km) At Pokhra Distt - Pauri Garhwal],06-Sep-2025 05:30 PM,PWD||12th Circle Pauri,14-Oct-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7j9Ph8IXhT9xdQ88Bo9bEw%3D%3D
309,2024_UTDB_74306_1,"[Concept Planning, Development, Operation, Maintenance and Management of Tent City and organizing Tehri Mahotsav at Tehri Lake Front, Uttarakhand under DBFOT Mode of Public Private Partnership (PPP)]",06-Aug-2024 03:00 PM,CEO (Uttarakhand Tourism Development Board)||Director (Infrastructure),07-Nov-2025 03:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUwzX1Eg0giI1WFCtAl5lxg%3D%3D
310,2025_UPCL4_87547_1,[Providing 05 no line staff through external agency under Electricity Distribution Division Gairsain against O and M head ],25-Sep-2025 02:00 PM,MD - UPCL||CE (Dist) Garhwal||SE (D) Karnprayag||EE Narayanbagar,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUElVq0c7N3cpeB7qHd1ZZw%3D%3D
311,2025_NPVN_87429_1,[ward no 03 me gurudwara me shelter nirman work],25-Sep-2025 03:00 PM,Executive Officer Nagar Palika Parishad Vikasnagar (Dehradun),03-Oct-2025 02:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBO8QydDQkPqNGg7q2LYEEA%3D%3D
312,2025_UJVN_87043_1,"[Procurement of vacuum breaking valve with sealing seat for turbine of Dharasu power House MB-II, Uttarkashi]",10-Sep-2025 04:00 PM,"MD- UJVN||Director (Operation)||GM (BV)||DGM (HGC), MB-II",04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXEtiCkbPX6dCSqRX2V5rQA%3D%3D
313,2025_UJVN_86672_1,[06/EE (Civil-I)/Srikot/2025-26],28-Aug-2025 05:00 PM,MD- UJVN||Director (Project)||GM (Civil),29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYcoU3F6qOW5SVqRHLnFP5w%3D%3D
314,2025_UKJS_86964_1,[Annual Rate Contract for Drilling and Development of 200 mm and 250 mm Dia. Mini Tubewells by ODEX Rig Machine anywhere in Uttarakhand],08-Sep-2025 11:00 AM,"CGM (Drinking Water) Jal Sansthan||GM (Technical, Research, Material)||Accountant, Jal Sansthan",16-Oct-2025 05:00 PM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4CrNU0OJITOWm6JiV0EitA%3D%3D
315,2025_UPCL5_87332_1,[For Replacement of Weasel Conductor],22-Sep-2025 10:00 AM,MD - UPCL||CE (Dist) Haridwar||SE (D) Haridwar,08-Oct-2025 11:00 AM,https://uktenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SjeOB%2BLR9J4Jj61vuOTu%2B1g%3D%3D
