Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
115,2025_ITBP_877371_1,11,[ITBP/SHQ SML/ENGR/ANRM RB Civil /25-26-5994 Dtd 13-09-2025],15-Sep-2025 09:00 AM,"DG, Indo-Tibetan Border Police Force||IG, NORTHERN FTR,ITBP",08-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiPf1CqjWJDe3Zh9%2FlPeKeQ%3D%3D
116,2025_SOI_877255_1,11,[Proposal for providing Services for Geo-database Creation using drone technology under sub scheme on formulation of GIS based master plans for class II towns],15-Sep-2025 09:00 AM,Survey of India||Gujarat Daman and Diu  GeoSpatial Data Centre Gandhinagar-SOI,06-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S56g7x%2B7PKCFcG9I2%2BFEWqg%3D%3D
117,2025_ITBP_877340_1,11,[ITBP/SHQ SML/ENGR/ARM RB Civil /25-26-5993 Dtd 13-09-2025],15-Sep-2025 09:00 AM,"DG, Indo-Tibetan Border Police Force||IG, NORTHERN FTR,ITBP",08-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Stz6klEQfyS38O8UbYQhcRw%3D%3D
118,2025_NFC_877234_1,11,[ZC/ELECTRICAL/E60244],13-Sep-2025 04:00 PM,Nuclear Fuel Complex||Nuclear Fuel Complex Pazhayakayal,18-Oct-2025 02:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9%2FKgddoh0sStJ0LR882e%2Fw%3D%3D
119,2025_ARMHA_877360_1,11,[Repair/Replacement of B R nature of Works at Bn HQ Longding and COBs of 24 AR],13-Sep-2025 03:50 PM,Assam Rifles - MHA,04-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdWhzMJKKVwOfnmtQIyHEBQ%3D%3D
120,2025_ALHW_877131_1,11,[Renovation of Office building cum Workshop at Chetlat Island],12-Sep-2025 06:55 PM,Andaman Lakshadweep Harbour Works||Executive Engineer (Civil)- Kavarath ALHW,03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIxLm4tCsQhzWz8zcMFNUQQ%3D%3D
121,2025_IITB_877274_1,12,[Supply and Installation of Cryogenic Temperature Controller at IIT Bhilai],12-Sep-2025 06:45 PM,Indian Institute of Technology Bhilai,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SaAIUkdQzmqNVJ%2Fjb0jowMg%3D%3D
122,2025_NHPC_868854_2,12,[Lot-3 Main Dam including Coffer Dam and HM works of Dibang Multipurpose Project],12-Sep-2025 06:30 PM,NHPC Limited||Corporate Office-Faridabad-NHPC||Contract-Civil-CO-NHPC,06-Oct-2025 05:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvgXFH8JRxYrvrH7%2F06%2BgFQ%3D%3D
123,2025_MoRTH_877249_1,12,[Upgradation to 2 Lane with Paved Shoulders from Design km 0.000 to km 48.742 and km 61.732 to km 102.284 of Bagasara-Una Section of NH-351K in the State of Gujarat on Hybrid Annuity Mode],12-Sep-2025 06:30 PM,Ministry of Road Transport and Highways||P4 Delhi - MoRTH,30-Oct-2025 11:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwY%2BXRlIEH4HHXEToC1Dnuw%3D%3D
124,2025_DRDO_876099_1,12,[TERM CONTRACT FOR B/R AND E/M WORKS FOR VAROUS FACILITIES AT LEH AND PARTAPUR],12-Sep-2025 06:30 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Chief Construction Engineer(R and D)Estates North,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqNZS%2FjiuV08XJ%2FRfaVreiA%3D%3D
125,2025_DRDO_877108_1,12,[Provision of Thermal Fogging and Spray of Insecticide at DRDO Residential Complex and Pest Control Services to DRDO Transit Facilities at Development Enclave Delhi Cantt],12-Sep-2025 06:00 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Estate Management Unit (R and D) - Delhi - DRDO,04-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShDd2yOObvPchLMCbavQKzQ%3D%3D
126,2025_DIT_877235_1,12,[Rate contract for Custom Clearance and Freight Forwarding],12-Sep-2025 06:00 PM,Department of Electronics and Information Technology(DeitY)||Centre for Development of Advanced Computing -  DeitY||Thiruvananthapuram - C-DAC - DeitY,04-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNX%2BS0AjkfMavWJ70SnKvuA%3D%3D
127,2025_NCAOR_877125_1,12,[Interior Furnishing and Ancillary Works at NCPOR],12-Sep-2025 06:00 PM,National Centre for Antarctic and Ocean Research||Prorucrement Section - NCAOR,03-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STZJMrgwb0dksuP4luM469w%3D%3D
128,2025_DRDO_876182_1,12,[DAY TO DAY OPERATION and PREVENTIVE MAINTENANCE FOR VARIOUS EnM INSTALLATIONS AND ARBORICULTURE WORKS INCLUDING TERM CONTRACT FOR SITE NSB-II],12-Sep-2025 06:00 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Chief Construction Engineer (R and D) North - DRDO,01-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2Qi%2F8tixOFBqbQEH%2B5xzTw%3D%3D
129,2025_DARE_877250_1,12,"[TENDER FOR TUNA LONG LINER CUM TRAWLER (MULTIPURPOSE, GREEN, DEEP SEA, RESEARCH VESSEL)]",12-Sep-2025 05:30 PM,"Department of Agricultural Research and Education||Indian Council of Agricultural Research,DoARE,MoA||Central Institute of Fisheries Technology-Kerala",11-Oct-2025 05:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvTbJSVT1tzCqQfuAchCSvw%3D%3D
130,2025_BandR_877241_1,12,"[ENGAGEMENT OF ARCH AND DESIGN CONSULTANT FOR SITE SURVEYING, GEOTECHNICAL AND SOIL INVESTIGATION/ EXPLORATION AND DRAWINGS, CARRYING OUT ALL RELATED JOBS  ( Detail Description in Tender Document )]",12-Sep-2025 05:05 PM,Bridge and Roof Company (India) Limited||Corporate Head Quarters Kolkata Office - B and R,06-Oct-2025 02:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdD6HFZWUDy1ZInijLbR%2Bsw%3D%3D
131,2025_IMSR_877197_1,13,[Tender document for procurement of the equipment pH Impedance system for Department of Gastroenterology AIIMS Rishikesh],12-Sep-2025 05:00 PM,All India Institute of Medical Sciences-Rishikesh||Hospital - AIIMS Rishikesh||Hospital Stores - AIIMS Rishikesh,24-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SoiN3LDuqrKyNv6HzH3qOaA%3D%3D
132,2025_HWB_877030_1,13,[HWPM/SE/ISO (EMS 14001)/2025],12-Sep-2025 03:00 PM,Heavy Water Board||Heavy Water Plant Manuguru,03-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNxgzMjPM%2F7CESELxRlmCFw%3D%3D
133,2025_HWB_877106_1,13,[HWP(M)/ SAFETY/54-A/2025],12-Sep-2025 03:00 PM,Heavy Water Board||Heavy Water Plant Manuguru,03-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyDvBycurcqbypmyHmenD3Q%3D%3D
134,2025_DMRC_877096_1,13,[DMRC/CMRL/Phase-2/001],12-Sep-2025 02:15 PM,Delhi Metro Rail Corporation Limited||CMRL Phase-2 (O and M) - DMRC,06-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sj7zKoIZtc1IuV2CIC4Q6tQ%3D%3D
135,2025_EIL_868276_3,13,[SG/B933-011-PA-MR-5020/43 - PUMP-CENT.HOR(SPP) BINA PETCHEM AND REFINERY EXPANSION PROJECT (BPREP) OF M/S BHARAT PETROLEUM CORPORATION LIMITED (BPCL)],12-Sep-2025 01:30 PM,"Engineers India Limited,MoPNG||Head Office-Delhi,EIL,MoPNG",03-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdtWWMKSsapmMw2wabDwVBQ%3D%3D
136,2025_IIMB_877124_1,13,[Providing Internal Audit Service at IIMB],12-Sep-2025 12:30 PM,Indian Institute of Management Bangalore,03-Oct-2025 09:00 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sg%2FfKrFPQFhtzMv1eON%2BuBg%3D%3D
137,2025_NCSM_877111_1,13,[I-13012/5/2025(01) Service by way of operation of canteen for selling of food items at NCSM Hqrs Kolkata],12-Sep-2025 12:00 PM,National Council of Science Museums,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNElk1x6kbB9WWDXcAIhoxQ%3D%3D
138,2025_ALHW_877034_1,13,"[Supply, Installation testing and commissioning of Solar Street Light (40 Watts) at Various jetties of Nicobar District.]",12-Sep-2025 10:00 AM,Andaman Lakshadweep Harbour Works||Executive Engineer (K and GN) -Campbell Bay ALHW,01-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SyjTaXW0y6WRpnGPrON3xVg%3D%3D
139,2025_ISMD_877079_1,13,[Installation of fountain at Executive Development Centre (EDC) at IIT (ISM) Dhanbad],12-Sep-2025 09:00 AM,Indian Institute of Technology(ISM) Dhanbad||Administration - ISMD||Purchase and Stores - ISMD,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGM7kQd7tqQ5wM7brUVzXBw%3D%3D
140,2025_EIL_874275_2,13,"[B862-101-VV-MR-6004/50 - PRESSURE VESSEL - CS (26-50MM), PRESSURE VESSEL - CS (UP TO 25MM) FOR PDH PP PLANT WITH ETHANE AND PROPANE HANDLING FACILITIES PROJECT AT DAHEJ, GUJARAT]",11-Sep-2025 06:30 PM,"Engineers India Limited,MoPNG||Head Office-Delhi,EIL,MoPNG",03-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SEBluMdMil4ZmLKO8oQTXhA%3D%3D
141,2025_MoRTH_877066_1,14,[Short Term Maintenance of  Hyderabad Srisailam  road Section of NH 765  from km 188.800 to 191.100  in the state of Telangana],11-Sep-2025 06:20 PM,Ministry of Road Transport and Highways||P7 Delh - MoRTH||RO Hyderabad - MoRTH||NH Division-Hyderabad - MoRTH,08-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S72gsr1UfwTO0c8D1GhBQ8A%3D%3D
142,2025_DPS_876560_1,14,[Supply of Furnace oil confirming to IS 1593 (Grade MV-2) on as and when required basis],11-Sep-2025 06:00 PM,Directorate of Purchase and Stores||Madras Regional Purchase Unit Chennai - DPS,14-Oct-2025 02:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlsN7c2qbADOFQVKd31VYcg%3D%3D
143,2025_BandR_877055_1,14,[SELECTION OF JV PARTNER FOR PRE-BID TIE UP FOR SERVICES AND POST-BID CONSTRUCTION WORK THROUGH AN UNINCORPORATED JOINT VENTURE AGREEMENT FOR WIDENING AND STRENGTHENING TO 2-LANE WITH PAVED SHOULDER INCLUDING BYPASS/REALIGNMENT OF NH ON EPC MODE],11-Sep-2025 05:45 PM,Bridge and Roof Company (India) Limited||Corporate Head Quarters Kolkata Office - B and R,06-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXvRJh0UsCD%2BGLhi2KPgi6g%3D%3D
144,2025_BSF_876968_1,14,[1st Dry Dock repair and maintenance of Medium Craft Ganga],11-Sep-2025 05:00 PM,"DG,BSF,MHA||South Bengal(Kolkata),BSF,MHA",13-Oct-2025 12:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCDtNHo%2BeJOUYdvefBkzNJA%3D%3D
145,2025_DDA_877014_1,14,[M/o Yamuna Sports Complex.],11-Sep-2025 05:00 PM,Delhi Development Authority||CE-Electrical-DDA||EE(El) Division-2(Sports)-Vikas Minar-DDA,02-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgOeJWxtXCDYfxrutFQG5bA%3D%3D
146,2025_IMSRP_877032_1,14,[Construction of shed near Trauma Building connecting A1 Block at AIIMS Raipur],11-Sep-2025 05:00 PM,All India Institute of Medical Sciences-Raipur||Administrative Department - AIIMS Raipur,06-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S54%2FumsWMjltwY8km3a4xaA%3D%3D
147,2025_IISRT_877015_1,14,[EOI for High-performance computing cluster of 300 TF (Rmax) and 500TB Lustre parallel file system],11-Sep-2025 05:00 PM,Indian Institute of Science Education and Research - Thiruvananthapuram||Purchase and Stores-IISER - Thiruvananthapuram,03-Oct-2025 10:30 AM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAW1KHbwvBseUrV8WHh8qxw%3D%3D
148,2025_GGV_877002_1,14,[VARIOUS ELECTRICAL WORK 2025 AT GURU GHASIDAS VISHWAVIDYALAYA  CAMPUS BILASPUR],11-Sep-2025 04:30 PM,Guru Ghasidas Vishwavidyalaya,03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqYRAfCZfkMLEr1m2yeylRw%3D%3D
149,2025_MoRTH_876998_1,14,[One time improvement of existing road from Km 0.0 to 2.360 Km 26.930 to 30.0 and Km 30.270 to 30.6 of NH 365A (left over bits) of Kodad Khammam Section in the State of Telangana on EPC mode],11-Sep-2025 04:15 PM,Ministry of Road Transport and Highways||P7 Delh - MoRTH||RO Hyderabad - MoRTH||NH Division-Hyderabad - MoRTH,14-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SHRGlSqmOflfRBggB98e8LA%3D%3D
150,2025_DRDO_876973_1,14,"[CONSULTANCY SERVICE, SURVEY AND SOIL INVESTIGATION FOR PROVISION OF INFRASTRUCTURE FACILITY FOR PROJECT SEATEC AT NPOL KOCHI]",11-Sep-2025 04:00 PM,Defence Research and Development Organisation||Directorate of Civil Works and Estates - DRDO||Chief Construction Engineer (R and D) South - DRDO,03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SV2EOFAnk2oik8QuP7W3uog%3D%3D
151,2025_DOP_876976_1,15,"[Construction of Sech Bhawan Post Office Building alongwith IQ and one Type-VI quarter for CPMG Residence at DE Block,Salt Lake,Kolkata in West Bengal Circle.]",11-Sep-2025 03:30 PM,"Department of Posts||West Bengal Circle,Dept. of Posts||CPMG,WB Circle,Kolkata,POST||EE(Civil),PCD I,Kolkata,POST",03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2Yd1naubYop4bUnmN1qTfQ%3D%3D
152,2025_IIT_876940_1,15,[Structural Glazing facade work to prevent rainwater at Front and Rear side opening of SATHI building at Ground Floor Sonipat Campus of IIT Delhi.],11-Sep-2025 03:00 PM,Director-Indian Institute of Technology(IIT Delhi)||Dy.Registrar(Stores) Central Store Purchase Section-IIT Delhi,02-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQ7pTkaV7o3iNMgQiSmrlrQ%3D%3D
153,2025_FACT_876902_1,15,"[Servicing and repairing of high elevation lights, devices and equipments at FACT-CD, Ambalamedu]",11-Sep-2025 03:00 PM,The Fertilisers And Chemicals Travancore Ltd.||Head Office - FACT||Corporate materials - FACT,03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SG2nsJPilwqJt0J8DvA70OQ%3D%3D
154,2025_NRL_876909_1,15,[Structural Erection Piping Fabrication and Erection Equipment Erection Insulation Painting and other Associated Works Part II for NREP Project Assam],11-Sep-2025 03:00 PM,Numaligarh Refinery Limited,03-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnW80gAtJCKPzhKsiZRcxFQ%3D%3D
155,2025_DAE_876947_1,15,[Internet Leased Line Connectivity 1 Gbps with IP Pool],11-Sep-2025 03:00 PM,Department of Atomic Energy||Tata Institute of Fundamental Research-Colaba-Mumbai-Purchase Dept-TIFR-DAE||NCRA(Pune)-TIFR-DAE,17-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9EgaFrTnKVgM9Y8nBXtNyg%3D%3D
156,2025_TMC_876900_1,15,"[Shifting of existing street light poles along with LED Fittings located within TMC, plot, obstructing the construction of compound wall of ICTREC campus in survey No. 1A/1/A, Tambati village, Raigad.]",11-Sep-2025 03:00 PM,Tata Memorial Centre||ACTREC  Kharghar  Navi Mumbai,04-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8z4zkfcujM7Oo2yQAc8aTQ%3D%3D
157,2025_NFC_876933_1,15,"[Providing professional services for supervision of construction activities and assistance for maintenance of Civil and electrical installations at Rawatbhata, Kota, Rajasthan.]",11-Sep-2025 12:30 PM,Nuclear Fuel Complex||Nuclear Fuel Complex Hyderabad||Civil Engineering Division - NFC Hyderabad,06-Oct-2025 02:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S6ZOb56Ji4LeMJHbNGXsADQ%3D%3D
158,2025_MoRTH_876888_1,15,[Short Term Maintenance to Rudrampur-Bhadrachalam Section of NH 30 from Km 121.0 to Km 171.6 for the year 2025 26 in the State of Telangana],11-Sep-2025 11:00 AM,Ministry of Road Transport and Highways||P7 Delh - MoRTH||RO Hyderabad - MoRTH||NH Division-Hyderabad - MoRTH,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBfeANNWpc4vWXl0%2FZkrmUw%3D%3D
159,2025_NHDCL_876879_1,15,[Creative Agencies for Social Media Channel],11-Sep-2025 09:00 AM,National Handloom Development Corporation Ltd,04-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCrS07wIrqqFvpDboq%2ByAqA%3D%3D
160,2025_NHIDC_876891_1,15,[NHIDCL/RO-Agt/STMC/K - A/2025-26/773	],11-Sep-2025 09:00 AM,National Highways and Infrastructure Development Corporation||Corporate Office-New Delhi - NHIDCL,01-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMtOSv%2BI%2FAa5cUa6P9t6hUA%3D%3D
161,2025_MoRTH_876885_1,16,"[STMC of Hyderabad-Bhupalapatnam Section of NH 163 from Km 159.0 to 165.4, 186.0 to 214.2, 231.0 to 231.420, 232.580 to 236.0, 247.0 to 265.4, 290.5 to 294.6 in Telangana]",10-Sep-2025 06:55 PM,Ministry of Road Transport and Highways||P7 Delh - MoRTH||RO Hyderabad - MoRTH||NH Division-Hyderabad - MoRTH,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=St%2FzFoM6tBK%2FtLGKdGTDirw%3D%3D
162,2025_MoRTH_876878_1,16,[Short Term Maintenance from Km 8.0 to 59.2 Kaleshwaram to Bhupalapally and Km 67.2 to 108.539 Chelpur to Atmakur Sections of NH 353C in the State of Telangana],10-Sep-2025 06:55 PM,Ministry of Road Transport and Highways||P7 Delh - MoRTH||RO Hyderabad - MoRTH||NH Division-Hyderabad - MoRTH,30-Sep-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sy2HW%2FA1rxbYOSbgiqeZ2WA%3D%3D
163,2025_BandR_876880_1,16,[CARRYING OUT STRUCTURAL AND ALLIED WORKS IN CONNECTION WITH CIVIL AND STRUCTURAL WORKS OF POLY PROPYLENE PROJECT - KOCHI OF M/S. BHARAT PETROLEUM CORPORATION LIMITED (BPCL)],10-Sep-2025 06:40 PM,Bridge and Roof Company (India) Limited||Corporate Head Quarters Kolkata Office - B and R,07-Oct-2025 04:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBWEf9L1ZtPcml7i%2BfKywYg%3D%3D
164,2025_MRVC_876716_1,16,[MRVC/EL/EMU/UTV/2025/3 ],10-Sep-2025 06:30 PM,Ministry of Railways - World Bank Tenders||Mumbai Railway Vikas Corporation Limited,16-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SP%2Fb%2B7dAi7XSNDfDNDcAdmQ%3D%3D
165,2025_NHDCL_876858_1,16,[Agencies for Self Sustaining Package for School Student],10-Sep-2025 06:00 PM,National Handloom Development Corporation Ltd,04-Oct-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnHJSYeD%2BGkv4y6gs2U0TxQ%3D%3D
166,2025_DU_876826_1,16,[Provision of manpower for attending day to day repair and maintenance work (civil work) at University of Delhi],10-Sep-2025 06:00 PM,Delhi University||Central Office - DU||Engineering - DU,06-Oct-2025 01:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S9BoVzVilRdAQkIVTt8ZxXA%3D%3D
167,2025_GSI_876699_1,16,[Digital Core Logger],10-Sep-2025 06:00 PM,Geological Survey of India||Controller of Stores- APMD-CHQ- GSI-Kolkata||Dy.CS -S and T Support System-CHQ-GSI-Kolkata,03-Nov-2025 06:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SN3FvK40hxyx6JMqqmAczfw%3D%3D
168,2025_DMRC_876812_1,16,[Property Development  as Temporary Structure at Dwarka Metro Station (Line-9)   Corridor of Delhi Metro Network ],10-Sep-2025 06:00 PM,Delhi Metro Rail Corporation Limited||CE/Property Development - DMRC,13-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SY4y5Gh%2FS6ITInqyDNOkz2A%3D%3D
169,2025_MoRTH_876788_1,16,[Short Term Improvement and Routine Maintenance from km 106/700 to km 126/700 of NH 183 in State of  Kerala for the year 2025-26-under STMC Mode ],10-Sep-2025 06:00 PM,Ministry of Road Transport and Highways||P7 Delh - MoRTH||RO Thiruvananthapuram - MoRTH||NH Kerala PWD-Kochi - MoRTH,03-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNG6bNGUQxG0ohDZdaxpJ7Q%3D%3D
170,2025_IWAI_876820_2,16,[Operation and Maintenance of Navigational Aids in Pandu- Silghat stretch of NW-2 for the period of two year.],10-Sep-2025 06:00 PM,"Inland Waterways Authority of India,MoS||RO Guwahati,IWAI,MoS",07-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SNPkfMli5LtkMpDiXERetnw%3D%3D
171,2025_IWAI_876820_1,17,[Operation and Maintenance of Navigational Aids in B. Border- Pandu stretch of NW-2 for the period of two year.],10-Sep-2025 06:00 PM,"Inland Waterways Authority of India,MoS||RO Guwahati,IWAI,MoS",07-Oct-2025 03:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SawBvjYriy3ZbGrMdXc5ATw%3D%3D
172,2025_BandR_876850_1,17,"[ENGAGE OF ARCH CUM DESIGN CONSULT FOR SURVEYING,GEOTECHNICAL AND SOIL INVEST, CONCEPTUAL DESIGN,ARCH PLANNING AND DRAW, CARRYING OUT ALL RELATED DESIGN AND DRAWINGS,STRUCTURAL DESIGN,DETAILED ESTIMATE, PREPARATION AND SUBMISSION OF (DPR) (continue..)]",10-Sep-2025 05:50 PM,Bridge and Roof Company (India) Limited||Corporate Head Quarters Kolkata Office - B and R,07-Oct-2025 05:30 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SipC9uC2MgZQ2%2BfXPxaSEbA%3D%3D
173,2025_MGIMS_865497_2,17,[Supply of Anterior Segment Imaging Device with recording system with Laptop and Printer],10-Sep-2025 05:00 PM,Mahatma Gandhi Institute of Medical Sciences,10-Oct-2025 05:00 PM,https://eprocure.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlDBTiiFpCGgMcqjZxXoO6w%3D%3D
