Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
103,2025_POWER_150252_1,10,[MQP-256/PO(M)],18-Sep-2025 05:40 PM,"Department of Power||Punjab State Power Corporation Limited||Metering Organization||Procurement Metering, Cell-II",23-Oct-2025 01:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShYXu2Zrva8DIP%2BO8eJavNQ%3D%3D
104,2025_POWER_150250_1,10,[MQP-257/PO(M)],18-Sep-2025 05:30 PM,"Department of Power||Punjab State Power Corporation Limited||Metering Organization||Procurement Metering, Cell-II",23-Oct-2025 02:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STmIZYhZW0%2FhITs9i1IHJ0A%3D%3D
105,2025_DRDP_150193_1,10,[Dev. and Upgradation of Infrastructre at Charanchhoh places (villages) of Sri Guru Teg Bahadur Ji. Construction of Library in Park of Office MC Samana.],18-Sep-2025 05:00 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Patiala,09-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SJsIHPlXcfN7JKDywlyq7Zg%3D%3D
106,2025_DLG_150241_1,10,[Maintenance of Lawn Charges for Watch and Ward and Charges for Multiple Tasks Staff of Sub Divisional Office 1 and 2 Patiala and Watch Ward of MPS at Bhadson and Sweeping Cleaning of Division Office at Patiala.for the time Period 1.10.25 to 31.3.27],18-Sep-2025 05:00 PM,Department of Local Government||Punjab Water Supply and Sewerage Board||Division - Patiala-I,02-Oct-2025 04:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SkguNJtCghhPlC00g5iGGRg%3D%3D
107,2025_POWER_150242_1,10,[MQP-254/PO(M)],18-Sep-2025 05:00 PM,"Department of Power||Punjab State Power Corporation Limited||Metering Organization||Procurement Metering, Cell-II",23-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SN8vAQNvkfMQVbpHwuP80HQ%3D%3D
108,2025_DAH_145900_2,10,[Purchase of Capital Items],18-Sep-2025 05:00 PM,Department of Animal Husbandry||Punjab Livestock Development Board,10-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQRWr6oIWlnXd7D9XCjHRCg%3D%3D
109,2025_DRDP_150188_1,10,"[Dev. and Upgradation of Infrastructre at Charanchhoh places (villages) of Sri Guru Teg Bahadur Ji. Construction of Library Near Gurudwara Thara Sahib, Block Samana.]",18-Sep-2025 05:00 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Patiala,09-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SbAa%2FwfUVprVdhHTu2pQHsQ%3D%3D
110,2025_POWER_150248_1,10,[MQP-255/PO(M)],18-Sep-2025 05:00 PM,"Department of Power||Punjab State Power Corporation Limited||Metering Organization||Procurement Metering, Cell-II",23-Oct-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYFuzoe4RUTIwVhjNp0S%2FoA%3D%3D
111,2025_DOA_150194_1,11,[FZK -25-061],18-Sep-2025 12:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Fazilka,03-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SqGeovOzXZ3JnTNIV%2BH5ZUQ%3D%3D
112,2025_DOA_150192_1,11,[FZK -25-060],18-Sep-2025 12:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Fazilka,03-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SMM7yJdv0OyMunffk9LC6zQ%3D%3D
113,2025_DOA_150198_1,11,[FZK -25-062],18-Sep-2025 12:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Fazilka,03-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7waAgvOqR%2FPX1Rt062te6Q%3D%3D
114,2025_DRDP_150206_1,11,"[Development of playground in various village Block Nawanshar, Distt. SBS Nagar (Cluster-D, village No.6)]",18-Sep-2025 12:00 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S63lmDi4zAUwxD6Sh2kG0ew%3D%3D
115,2025_DOA_150186_1,11,[FZK -25-059],18-Sep-2025 12:00 PM,Department of Agriculture||Punjab Mandi Board||XEN - Civil - Fazilka,03-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDy9JZlLpamBUUEZY3SecLQ%3D%3D
116,2025_DRDP_150204_1,11,"[Development of playground in various village Block Nawanshar, Distt. SBS Nagar (Cluster-C, village No.6)]",18-Sep-2025 11:45 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SiFlIrLB6gDYl4wklJ%2BCwKA%3D%3D
117,2025_DRDP_150200_1,11,"[Development of playground in various village Block Nawanshar, Distt. SBS Nagar (Cluster-B, village No.6)]",18-Sep-2025 11:40 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sv6BHYeH%2BWBm4bQBipEBS4A%3D%3D
118,2025_DRDP_150195_1,11,"[.Development of playground in various village Block Nawanshar, Distt. SBS Nagar (Cluster-A, village No.5)]",18-Sep-2025 11:30 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ST2Z38j6%2BvmMtEzvXRF4a0A%3D%3D
119,2025_DRDP_150191_1,11,"[Development of playground in various village Block Balachaur, Distt. SBS Nagar (Cluster-C, village No.6)]",18-Sep-2025 11:15 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SipwBWEjL9hrvk2UMu0Z3dQ%3D%3D
120,2025_DRDP_150185_1,11,"[Development of playground in various village Block Balachaur, Distt. SBS Nagar (Cluster-B, village No.6)]",18-Sep-2025 11:05 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQGsCQkBTfqsA3w8BF4y%2BxA%3D%3D
121,2025_DRDP_150184_1,12,"[Development of playground in various village Block Balachaur, Distt. SBS Nagar (Cluster-A, village No.7)]",18-Sep-2025 11:00 AM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SDw0XwNVKkl3HPWDrU9sYAw%3D%3D
122,2025_DRDP_150165_1,12,"[Development of playground in various village Block Aur, Distt. SBS Nagar (Cluster-C, village No.7)]",17-Sep-2025 05:30 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAa1SxE4STPY7M75mX7UAZw%3D%3D
123,2025_DRDP_150163_1,12,"[Development of playground in various village Block Aur, Distt. SBS Nagar (Cluster-B, village No.7)]",17-Sep-2025 05:20 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sr9YqeMT4Tk3A9Sj1W0GYFQ%3D%3D
124,2025_DRDP_150161_1,12,"[Development of playground in various village Block Aur, Distt. SBS Nagar (Cluster-A, village No.7)]",17-Sep-2025 05:10 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8aluKB%2FplcafFzFUuYj0uw%3D%3D
125,2025_DRDP_150158_1,12,"[Development of playground in various village Block Saroya, Distt. SBS Nagar (Cluster-C, village No.5)]",17-Sep-2025 05:00 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S1jrca8BXk%2BtZQRU7%2Fejy3A%3D%3D
126,2025_WR_150151_1,12,[Reconstruction/Remodeling of Watercourse of Outlet Rd 108968/R Sukhchain Disty Village Bhagu Dist Fazilka],17-Sep-2025 05:00 PM,Department of Water Resources||Department of Water Resources||Canal - Canal Div - Abohar,29-Sep-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShMSqrTfNq0iegeiNjKdKcg%3D%3D
127,2025_DRDP_150155_1,12,"[Development of playground in various village Block Saroya, Distt. SBS Nagar (Cluster-B, village No.6)]",17-Sep-2025 04:50 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2NToJ0PkjddHIhe84u9v0w%3D%3D
128,2025_DRDP_150154_1,12,"[Development of playground in various village Block Saroya, Distt. SBS Nagar (Cluster-A, village No.5)]",17-Sep-2025 04:40 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sr9PY0jE8WrgwbU7WDhlvBw%3D%3D
129,2025_DRDP_150152_1,12,"[Development of playground in various village Block Banga, Distt. SBS Nagar (Cluster-C, village No.5)]",17-Sep-2025 04:30 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sj02ybUr9y0vGpErPx%2Fw9BQ%3D%3D
130,2025_DRDP_150149_1,12,"[Development of playground in various village Block Banga, Distt. SBS Nagar (Cluster-B, village No.5)]",17-Sep-2025 04:15 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SXbJg93cZjAvbJtJMq7eSKg%3D%3D
131,2025_DRDP_150148_1,13,"[Development of playground in various village Block Banga, Distt. SBS Nagar (Cluster-A, village No.5)]",17-Sep-2025 04:05 PM,Department of Rural Development and Panchayats||Panchayati Raj (Engineering Wing)||Division - Hoshiarpur,09-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SM2DpWfHRVhLFWgbyrIPJKw%3D%3D
