S.No,TenderID,PageNo,Title,Organisation Chain,Tender Stage,Link
346,2025_MPSAM_402730_1,34,Construction of Boundrywall work  of New Mandi Yard (Dhamniya-Diwan) Shamgarh Distt. Mandsaur,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Mandsour,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=Sw9eAM%2Bw08oiOg%2FBnstEn8g%3D%3D
347,2025_MPSAM_402359_1,34,Repairing work of Boundary wall  at Sub  mandi yard Khargone Main Mandi Bareli.,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SX4sxK1U%2F%2FZP91Md0tLt%2FEg%3D%3D
348,2025_MPSAM_402358_1,34,Repairing work of Boundary wall  at Main mandi yard Bareli.,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SFvxI1mG2yrCmoovYdDsX%2Bw%3D%3D
349,2025_MPSAM_402356_1,34,Repairing work of Existing Covered Auction Plateform at Main mandi yard Bareli.,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SK4lgPQh8cOKFKmvxs8l7%2BQ%3D%3D
350,2025_MPSAM_402355_1,34,Repairing work of Existing Trolly Shed at Main mandi yard Bareli.,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SshMpvY861BbXZUsN%2FnuXXQ%3D%3D
351,2025_MPSAM_402353_1,35,"Repairing work of Existing Structures  (Office Building, E-name Hall, FRH, and Sulabh Complex) at Main mandi yard Bareli.",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=StEm%2FLNWAHU0vPDigCDMUqg%3D%3D
352,2025_MPSAM_402352_1,35,Repairing of Existing Shed No. 05   at Main mandi yard Bareli.,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SXvypAW0YxDkIVeRi748Akw%3D%3D
353,2025_MPSAM_401362_1,35,Annual maintenance and repair work of various structures built in mandi yard Jawar,MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SI9d3%2F8lZ5cRNo0FkWydE9Q%3D%3D
354,2025_MPSAM_400367_1,35,"REPAIR, MAINTANANCE, ADDING ALTERATION AND RENNOVATION OF OFFICE BUILDING AND VARIOUS STRUCTURES AT MANDI PRANGAN HARSUD DISTT. KHANDWA",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Khargone,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=S98Gp3dL5KXUb4XWPFBAdHg%3D%3D
355,2025_MPSAM_398085_1,35,"Construction of Parking Shed, CC Paver Block, Boundry wall, Shed and Levelling work (In front of Farmer Rest House and Canteen)  at mandi yard Silwani",MP State Agricultural Marketing Board||Tech. Div. MPSAMB Bhopal 01,AOC,https://mptenders.gov.in/nicgep/app?component=view&page=WebTenderStatusLists&service=direct&session=T&sp=SuCb%2FW0IgSJLUJXsQgtzdAQ%3D%3D
