Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
599,2025_DLG_150264_10,[Supply of Laptop and Printer for Urban Planner at MC Hoshiarpur],23-Sep-2025 11:00 AM,Department of Local Government||Director - Local Government||Municipal Corporation - Hoshiarpur,30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeWTW8zrdf7BEZ6zJQRLXbg%3D%3D
600,2025_DLG_150458_1,"[Door to Door Collection, segregation,and maintainance of solid waste in all city mc bareta integrated  Solid waste Management Processing  and disposal of Solid wastefor MC Bareta.]",23-Sep-2025 02:00 PM,Department of Local Government||Director - Local Government||ADC (UD) - Mansa||Municipal Council - Bareta,21-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZGl3wZ%2Fa1kyOL%2FBkHUxltA%3D%3D
601,2025_DLG_150946_1,[AI-Based Monitoring],26-Sep-2025 05:00 PM,Department of Local Government||PMIDC,20-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5H0yFoa782aLCf0s7SKZkA%3D%3D
602,2025_IC_148371_1,[Upgradation of Land Scaping Horticulture works with one year Maintenance at IFP Moga],29-Aug-2025 09:00 AM,Department of Industries and Commerce||Punjab Small Industries And Export Corporation||Division - Chandigarh,06-Oct-2025 11:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=St9gAdsPn68ZICOrmCV%2B2DQ%3D%3D
603,2025_GR_141298_1,"[Tender for Selection of Service Provider for Supply, Build, Installation and Commissioning with O and M of Punjab Security Operation Center (P-SOC)]",27-May-2025 05:00 PM,Governance Reforms||Punjab State e-Governance Society,06-Oct-2025 03:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=STmCAV8qoUK6TVN8bp9kStQ%3D%3D
604,2025_DLG_150018_9,[Supply of Labour (Safai Sewak) in Municipal Council Tapa],16-Sep-2025 06:00 PM,Department of Local Government||Director - Local Government||ADC (UD) - Barnala||Municipal Council - Bhadaur,13-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFSrF2RXbaEo5N9ZuVQ76Sw%3D%3D
605,2025_WR_149530_13,[ESTIMATE FOR RENOVATION OF SUB-MINOR CANAL OUTLET R.D. 14080-R OF DODA DISTY. VILLAGE CHAK GILJEWALA DISTT. SHRI MUKTSAR SAHIB. (IN CONVERGENCE WITH MGNREGA)],11-Sep-2025 05:00 PM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 4 - Abohar,30-Sep-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbmIJFIGSXFwbNeWLcbLYCA%3D%3D
606,2025_WR_139808_16,[Estimate for the Lining/Relining of Watercourse of Outlet RD 18667-TF of Mr. No.2 of Joga Dy of Mandi Khurd village by BM],21-Aug-2025 10:00 AM,Department of Water Resources||Punjab Water Resources Management and Development Corporation||DE - Lining Division No. - 8 - Bathinda,08-Oct-2025 10:00 AM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sy3ZiXvSHEngM4GNbaCBbKQ%3D%3D
607,2024_Coop_121993_15,[Sale of PP Rags at Gidderbaha Plant],12-Jun-2024 02:30 PM,"Department of Cooperation||Markfed||CATTLEFEED AND ALLIED INDUSTRIES, KAPURTHALA",30-Sep-2025 12:00 PM,https://eproc.punjab.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SUiwhMkMlF6njU%2FFzLnpz4g%3D%3D
608,2025_WR_149690_1,[Estimate For Lining/Relining of Watercourses of outlet RD 18431/L of Khara Minor],12-Sep-2025 06:00 PM,Department of Water Resources||Department of Water Resources||Canal - Canal Div - Faridkot,03-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2gql50HEh5XVYniYGY9O8w%3D%3D
