S.No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
491,17-Sep-2025 10:00 AM,24-Sep-2025 04:00 PM,25-Sep-2025 10:00 AM,[Ward No 9 Dalpithani ward me ramekbal prasad ke makan se kaushal prasad ke makan tak cc road and bich me nali nirman karya],[448_3][2025_DOLBU_1074346_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SG%2FZWqbPXMaMx39o9OZkX%2FQ%3D%3D,Directorate of Local Bodies UP||Nagar Panchayat Bariyapur Deoria
492,17-Sep-2025 10:00 AM,22-Sep-2025 10:30 AM,23-Sep-2025 12:30 PM,[Graam Peerakheda mein Somapaal Sahni ke makaan tak shamashaan ghaat tak CC road nirmaan kaary.],[532/EERED/TENDER/2025-26/ Dt 22-08-2025][2025_REDUP_1074404_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SP%2FJ2OeV3lumn%2BKqA81OivA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE SAHARANPUR CIRCLE||EE SHAMLI
1344,15-Sep-2025 05:40 PM,20-Sep-2025 06:55 PM,20-Sep-2025 06:55 PM,[WARD NO 24 RAMADATTPUR ANTARGAT SOYEPUR ME TALAB KE PASS CC RAOD SE SHAILESH KANAUJIYA AAWAS HOTE HUYE PRI0 PATHSHALA TAK REFURSING KA KARYA],[45_2025-26_PATCH][2025_NNVAR_1070393_87],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZX4%2BDskuvbsEOGJ3GOtBlw%3D%3D,Varanasi Nagar Nigam  Varanasi
493,17-Sep-2025 10:00 AM,16-Oct-2025 12:00 PM,16-Oct-2025 12:30 PM,"[Kukrail Night Safari va Chidiya Ghar ke Vikas hetu Kursi Road se Night Safari Mukhya Pravesh stal tak 04 lane marg hetu Faridnagar Gudamba Road ke km 1,2,3 evam 4(800) ke Chaudikaran va Sudrikaran karya ke antargat prakasiye vyavasta ki sthapna karya]",[2256/4CBW-17EM/2025-26 Date 11-09-2025][2025_CEEMP_1074419_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SeImXso2Jc1oI6Y1QdM18Eg%3D%3D,Chief Engineer Electrical  Mechanical PWD Lucknow||17th Circle Electrical Mechanical PWD Lucknow||TY. Mechanical Division-2 PWD Lucknow
1345,15-Sep-2025 05:40 PM,22-Sep-2025 11:30 AM,22-Sep-2025 01:30 PM,[T-19/EDCP/2025-26],[T-19/EDCP/2025-26][2025_MVVNL_1074116_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRvlkouv7kqZQXHc3pI%2FO5g%3D%3D,Madhyanchal Vidyut Vitran Nigam Ltd||C E - BAREILLY ZONE||S E - Pilibhit
494,17-Sep-2025 10:00 AM,03-Oct-2025 12:00 PM,03-Oct-2025 04:00 PM,[ward 08 Veer me tailor se shahid  ke makaan tak  naali  evam nterlocking  nirman karye.],[1748/NPP/GARH-nivida nirman/2025-26 date. 12-09-2025][2025_DOLBU_1073896_15],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSQIk4KzJqiBYMnl6WjSoTw%3D%3D,Directorate of Local Bodies UP||Nagar Palika Parishad Garhmukteswar Hapur
1346,15-Sep-2025 05:35 PM,20-Sep-2025 06:55 PM,20-Sep-2025 06:55 PM,[WARD NO 46 PAHARIYA ANTARGAT AGRTER NAGAR COLONY ME REFURSING KA KARY],[45_2025-26_PATCH][2025_NNVAR_1070393_86],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Se34BcUrOdnfi1A8gIDsECg%3D%3D,Varanasi Nagar Nigam  Varanasi
495,17-Sep-2025 10:00 AM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[VIKASH KHAND KHANDULI MAI GRAMPANCHYAT KUBERPUR MAI PREMSINGH K GHR SE DILIP BALMIK K GHR KI TARAF CC KARAYA],[668/NIVIDA AGRA/2025-26 dt 04.09.2025][2025_REDUP_1074553_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQFdGSMLP2q9Jg4pKnoF3Iw%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
1347,15-Sep-2025 05:30 PM,22-Sep-2025 05:00 PM,23-Sep-2025 03:00 PM,[WORK],[E-VST-19 /ETCN/2025-26][2025_UPTCL_1074121_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SU3Ivph%2BpM9yPbgpPdIy4kQ%3D%3D,UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TW) West  Meerut||SE ETC NOIDA||EE ETD-I NOIDA
496,17-Sep-2025 10:00 AM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[NAI K SARAY MIA KHATU SHYAM MANDIR K PASS SUMARSABEL ADISTHAPAN KRYA],[668/NIVIDA AGRA/2025-26 dt 04.09.2025][2025_REDUP_1074553_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sf6RANkUjxRBeFGgcWE8cXg%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE AGRA CIRCLE||EE AGRA
1348,15-Sep-2025 05:30 PM,20-Sep-2025 06:55 PM,20-Sep-2025 06:55 PM,[WARD NO 41 AKATHA ANTARGAT CHAKVIHI TADIYA ME BALUAA RAOD SE AVADHPURI TULSI NAGAR  JANAK NAGAR HOTE PANCHKOSHI RAOD TAK PATCH MARAMMAT KA KARYA],[45_2025-26_PATCH][2025_NNVAR_1070393_84],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrBSQaXMKvQQ4bc4OS55PVw%3D%3D,Varanasi Nagar Nigam  Varanasi
497,17-Sep-2025 10:00 AM,04-Oct-2025 02:00 PM,04-Oct-2025 04:00 PM,[CONSTRUCTION OF PUMP HOUSE OLD NAGAR PALIKA OFFICE.],[1753/NPP/GARH/2025-26 date. 12-09-205][2025_DOLBU_1074076_3],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7fh9AGORIyAR3uyY4UB1Gw%3D%3D,Directorate of Local Bodies UP||Nagar Palika Parishad Garhmukteswar Hapur
1349,15-Sep-2025 05:30 PM,29-Sep-2025 05:00 PM,30-Sep-2025 04:30 PM,[Painting of food grade epoxy on the wall and bottom of Clariflocculators 3nos Launders and Enamel Painting on Clariflocculators 3Nos bridges at 120 MLD Water Treatment Plant Pratap Vihar Ghaziabad],[NIT No. 1425/Nivida/87  Date 11.09.2025][2025_UPJNM_1074113_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5ViIkp9E3ZlHrTs2zrYnYg%3D%3D,"U P Jal Nigam (HQ), Lucknow||Chief Engineer (Ghaziabad)||SE, 18th Circle, Ghaziabad||PM, Gangajal Project Unit, Ghaziabad"
498,17-Sep-2025 10:00 AM,24-Sep-2025 04:00 PM,25-Sep-2025 10:00 AM,[Ward No 1 Banaraha me hanuman mandir ke pas cc road and nali nirman karya],[448_5][2025_DOLBU_1074380_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHhCaxhOh1ss31AhJ6XCoZA%3D%3D,Directorate of Local Bodies UP||Nagar Panchayat Bariyapur Deoria
1350,15-Sep-2025 05:30 PM,20-Sep-2025 06:55 PM,20-Sep-2025 06:55 PM,[WARD NO 24 RAMADATTPUR ANTARGAT RING RAOD SE HRIDAYPUR TIRAHA TAK CC ROAD SE HRIDAYPUR POKHARA TAK RESAFURING  KARYA],[45_2025-26_PATCH][2025_NNVAR_1070393_85],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SbgZtsr%2F6vuCJktNy3W%2F7sQ%3D%3D,Varanasi Nagar Nigam  Varanasi
499,17-Sep-2025 10:00 AM,24-Sep-2025 04:00 PM,25-Sep-2025 10:00 AM,[Ward No 6 me ranjit chauhan ke makan se munnar prajapati ke makan tak cc road and rcc nali nirman karya],[448_4][2025_DOLBU_1074367_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SckoQKmHXbMJay%2B%2FLMAxmLw%3D%3D,Directorate of Local Bodies UP||Nagar Panchayat Bariyapur Deoria
1351,15-Sep-2025 05:15 PM,11-Oct-2025 12:00 PM,11-Oct-2025 03:00 PM,"[Construction work of C.C. Road, drain cover and R.C.C. Drain Various Places of Mau District under Infrastructure Fund.]","[1584/M-11/208, Dt. 11.09.25][2025_UPHDB_1073997_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEZ%2B%2FweRj5%2BPpVyaxtZsfRw%3D%3D,U.P. Housing and Development Board||SE - Varanasi||CD Varanasi-03
500,17-Sep-2025 10:00 AM,03-Oct-2025 12:00 PM,03-Oct-2025 04:00 PM,[ward 24 me Purana hapur road par kisan seva kendra se Billu hulas rai se shahid hote hue Deepak Garg ke makaan tak naali nirman evam CC Road karye.],[1748/NPP/GARH-nivida nirman/2025-26 date. 12-09-2025][2025_DOLBU_1073896_14],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYj52HGAZWasislPy9H7eVg%3D%3D,Directorate of Local Bodies UP||Nagar Palika Parishad Garhmukteswar Hapur
1352,15-Sep-2025 05:15 PM,26-Sep-2025 04:00 PM,27-Sep-2025 12:00 PM,[ET 10 ETDF 2025 26],[E-T-10/ETD(F)/2025-26][2025_UPTCL_1074104_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1jUFX%2Fck4pEB7JfDo9y7YA%3D%3D,"UP Power Transmission Corp.Ltd (Operation)||Chief Engineer (TE) East Allahabad||S.E. ETC- I  Allahabad||E.E., ETD, Fatehpur"
1353,15-Sep-2025 05:15 PM,23-Sep-2025 04:00 PM,23-Sep-2025 04:30 PM,"[Request for Proposal (RFP) for Empanelment for Architectural, Engineering, Landscaping, Urban Development and Planning firms for upcoming MDA schemes]",[15/MDA/CE/2025-26][2025_MDA_1074108_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9tyD92wGdxbLEV0NoLXK9g%3D%3D,Moradabad Development Authority
1354,15-Sep-2025 05:10 PM,20-Sep-2025 06:55 PM,20-Sep-2025 06:55 PM,[WARD NO 24 RAMDATTPUR ANTARGAT GOETHAHA DURGA MATA MANDIR SE STP PLANTY KE PURVI CHHOR HOTE HUYE RINGH ROAD TAK PATCH MARAMMAT KA KARYA],[45_2025-26_PATCH][2025_NNVAR_1070393_83],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJ9HNAzFVJcmJgAd7Ro8V9w%3D%3D,Varanasi Nagar Nigam  Varanasi
1355,15-Sep-2025 05:00 PM,24-Sep-2025 05:00 PM,25-Sep-2025 11:00 AM,[BOOKS FOR COLLEGE LIBRARY],[2535/STTC/2025-26][2025_DUSUP_1073572_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sz5PUZSzmOOFyeELfy6pXCg%3D%3D,Directorate Unani Services U.P.||State Takmil-Ut tib College and Hospital Lucknow
1356,15-Sep-2025 05:00 PM,22-Sep-2025 12:00 PM,22-Sep-2025 12:30 PM,[Maintenance-Repair work of the residential building No. B-1 at the Pooled House in district Hardoi],[2761/M-11/E-TENDER/2025 DT. 02.09.2025][2025_CEUCZ_1073979_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6Z9d5MkMeMw1rM1HkuZyMA%3D%3D,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi"
1357,15-Sep-2025 05:00 PM,22-Sep-2025 12:00 PM,22-Sep-2025 12:30 PM,[Maintenance-Repair work of House No. 3 of residential building No. B-4 and Type-4 at Pooled House in district Hardoi],[2761/M-11/E-TENDER/2025 DT. 02.09.2025][2025_CEUCZ_1073979_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmEhsdCDZtkSur1c7YpPrXA%3D%3D,"Chief Engineer PWD Central Zone,Lucknow||S.E. UPPWD Unnao||Provincial Division, Hardoi"
1358,15-Sep-2025 05:00 PM,20-Sep-2025 05:00 PM,20-Sep-2025 05:00 PM,[Repair of brick soling work from km. 13.300 to km. 13.900 of K.S.S. ],[02/EE/2025-26][2025_UPIDC_1073752_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUwGmR6gsu74UZAZ8ji3FlQ%3D%3D,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur"
1359,15-Sep-2025 05:00 PM,20-Sep-2025 05:00 PM,20-Sep-2025 05:00 PM,[Estimate of brick on edge soiling at  Bankata Link embankment from km.0.000 to km. 0.850],[02/EE/2025-26][2025_UPIDC_1073752_5],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7LyCSfi5aDjRxnz9ZyWQ7Q%3D%3D,"U P Irrigation Department (Civil)||Chief Engineer-Gandak, Gorakhpur||Gandak IWC-2, Gorakhpur||FD-2, gorakhpur"
1360,15-Sep-2025 05:00 PM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Construction of Pantoon Bridge on Khubupur Achintpur Ghat at Ramganga River in Distt Shahjahanpur FY 2025-26],[9332 /142C(E Tender)-3/25 Dt 06-09-2025][2025_CEBLY_1073976_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyyOAO0a2JKaOAOlS3IKWdw%3D%3D,Cheif Engineer Bareilly Zone PWD Bareilly||SE BAREILLY CIRCLE PWD BAREILLY ||EE CONSTRUCTION DIVISION-1 PWD SHAHJAHANPUR
1581,15-Sep-2025 12:00 PM,22-Sep-2025 01:00 PM,22-Sep-2025 02:00 PM,[19 block hasanpur ke gram badi khajuri me omprakash prajapati hosue to ramresh singh prajapati house tak cc nali work],[685/Gen/e-tender/nir/2025-26 date 08-09-2025][2025_UPPRD_1073605_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBXjl9Qd0nOUknsFYFW%2Fe2g%3D%3D,Panchayati Raj Department||Zila Panchayat Amroha
1582,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,"[Construction work of a community center in village Pachpeda, development block Puranpur, tehsil Kalinagar, district Pilibhit, of Puranpur assembly constituency]",[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_10],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6FtlgPjGUi3LvjkKbsQrIQ%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
1583,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/baraatghar in village Kainch development block Marouri under Vidhansabha Barkhera],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_7],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SW0mwok%2F2HkLn5gU2EzCAmA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
1584,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/baraatghar in village Vidhipur development block Puranpur under Vidhansabha Barkhera],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_9],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SE08jCXbCLzXIGfo1ByHLwA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
1585,15-Sep-2025 12:00 PM,24-Sep-2025 02:00 PM,25-Sep-2025 02:00 PM,[Etah Road Estith Anteshti Sthal ka Nirman Kary],[488 Dt. 12-09-2025][2025_DOLBU_1073807_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzN5eJzw3Pok2KOplQpuNWA%3D%3D,Directorate of Local Bodies UP||Nagar Palika Parishad Sikandrarau Hathras
2241,13-Sep-2025 09:00 AM,26-Sep-2025 12:00 PM,26-Sep-2025 04:00 PM,[Sradhy atal bihari bajpayi ward ke antargat nagar nigam lucknow ke shiv vihar colony me ganga vist ke makaan se santosh yadav ke makaan tak naali v CC road ka nirman kary ],[965/po/duda/2025-26  dt-06/09/2025][2025_SUDA_1072550_161],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SVHe7HF41a76YT627iupAaw%3D%3D,State Urban Development Agency||District Urban Development Agency||Lucknow
1586,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,"[Construction of community hall/baraatghar in village Simaria, Tehsil Atitpur, development block Puranpur, under Vidhansabha Puranpur]",[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_3],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Stz%2BHsOFL7f4n1zwusEutUg%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
1587,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/baraatghar in village Pipariya Agaru development block Marouri under Vidhansabha Sadar (Pilibhit)],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_6],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoijZduChfiD72qAf7Z57Ow%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
2242,13-Sep-2025 09:00 AM,26-Sep-2025 12:00 PM,26-Sep-2025 04:00 PM,[const. of Interlooking road and drain in hanskheda colony from mahendra singh h/o to rajat verma h/o to rahul chawla to front of S B N School at haidarganj Third ward.],[965/po/duda/2025-26  dt-06/09/2025][2025_SUDA_1072550_160],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1yfaUvjivSPQS2O2FOZNwQ%3D%3D,State Urban Development Agency||District Urban Development Agency||Lucknow
1588,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/marriage hall in village Kabulpur development block Barkheda under Legislative Assembly Bisalpur],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEEHmroENucwjyVTGiieyJw%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
2243,13-Sep-2025 09:00 AM,26-Sep-2025 12:00 PM,26-Sep-2025 04:00 PM,[Construction Of CC Road And Drain Work From Millenium Lawn To House Of Sangram Singh Patel In Ganeshpur Rehmanpur in ismailganj second ward.],[965/po/duda/2025-26  dt-06/09/2025][2025_SUDA_1072550_159],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNudGL9n02zzsy61JD%2Bm6JQ%3D%3D,State Urban Development Agency||District Urban Development Agency||Lucknow
1589,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/baraatghar in village Gajraula Khas development block Puranpur under Vidhansabha Puranpur],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_5],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHFixYdtSl01CzxOMnie1NA%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
1590,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/baraatghar in village Khaspur development block Puranpur under Vidhansabha Puranpur],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_4],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SL%2Bh%2BHBZ4anLflN0u89RFXg%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
2244,13-Sep-2025 09:00 AM,18-Sep-2025 02:00 PM,18-Sep-2025 05:00 PM,[40/EUDC-PURANIA/2025-26],[40/EUDC-PURANIA/2025-26][2025_MVVNL_1073671_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STV5qq3ld2WbGM%2FPz1AnN5w%3D%3D,Madhyanchal Vidyut Vitran Nigam Ltd||C E - LESA||S E (D) - 10
1591,15-Sep-2025 12:00 PM,23-Sep-2025 12:00 PM,23-Sep-2025 03:00 PM,[Construction of community hall/baraatghar in village Parewa Anup development block Barkheda under Vidhansabha Barkheda],[510/RED/Etender/Bond Clerck/2025-26 date 21-08-25][2025_REDUP_1073806_8],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNsTfQPci05PUfhg%2FX73PVg%3D%3D,Director Cum Chief Engineer RED||CHIEF ENGINEER WEST||SE BAREILLY CIRCLE||EE PILIBHIT
1592,15-Sep-2025 12:00 PM,03-Oct-2025 12:00 PM,03-Oct-2025 03:00 PM,[LOT 1],[01/SE/2025-26][2025_UPIDC_1073195_1],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUjLx9Pl%2FkLjPjdocxqbv1g%3D%3D,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar"
2245,13-Sep-2025 09:00 AM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Patch repair work on all rural roads falling under development block Narayanpur except the roads of renewal and special repair of year 2021-22 and 2022-23],[1689/2A DT 13-06-2025][2025_CEMRZ_1073654_8],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S253rOmhlz5n81YwoycpzeQ%3D%3D,Chief Engineer Mirzapur Zone PWD Mirzapur||Superintending Engineer Mirzapur Circle PWD Mirzapur||E E Construction Division - 2 PWD Mirzapur
2246,13-Sep-2025 09:00 AM,25-Sep-2025 12:00 PM,25-Sep-2025 12:30 PM,[Patch repair work on all rural roads falling under Development Block Patehara except the roads of renewal and special repair of the year 2023-24 and 2024-25],[1689/2A DT 13-06-2025][2025_CEMRZ_1073654_7],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWL8JP72Q39D%2FFNkOcUyBgg%3D%3D,Chief Engineer Mirzapur Zone PWD Mirzapur||Superintending Engineer Mirzapur Circle PWD Mirzapur||E E Construction Division - 2 PWD Mirzapur
1593,15-Sep-2025 12:00 PM,03-Oct-2025 12:00 PM,03-Oct-2025 03:00 PM,[LOT 3],[01/SE/2025-26][2025_UPIDC_1073195_3],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4xxdlUjT4YpVjkLiG%2FFWyg%3D%3D,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar"
2247,13-Sep-2025 09:00 AM,26-Sep-2025 12:00 PM,26-Sep-2025 04:00 PM,[Construction Of CC Road And Drain Work From House Of Shree Satish To Hosue Of Shashi Singh To House Of Jagdish Joshi In Khargapur Gomti Nagar Vistar In Khargapur sarwaa ward.],[965/po/duda/2025-26  dt-06/09/2025][2025_SUDA_1072550_158],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvgRuKd%2F%2B8aq3cc9sXO01YQ%3D%3D,State Urban Development Agency||District Urban Development Agency||Lucknow
1594,15-Sep-2025 12:00 PM,03-Oct-2025 12:00 PM,03-Oct-2025 03:00 PM,[LOT 2],[01/SE/2025-26][2025_UPIDC_1073195_2],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S77wni3GmHxAi7%2FgbA%2BfirA%3D%3D,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar"
2248,13-Sep-2025 09:00 AM,26-Sep-2025 12:00 PM,26-Sep-2025 04:00 PM,[Construction of Tiles Road and drain Work From House Of Surender Tyagi To House Of Kavita Yadav In Jaganath Puri Colony In Ismailganj second Ward.],[965/po/duda/2025-26  dt-06/09/2025][2025_SUDA_1072550_157],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsJNYT%2Fe%2BBvK8MWid7ExdFQ%3D%3D,State Urban Development Agency||District Urban Development Agency||Lucknow
1595,15-Sep-2025 12:00 PM,03-Oct-2025 12:00 PM,03-Oct-2025 03:00 PM,[LOT NO 4],[01/SE/2025-26][2025_UPIDC_1073195_4],https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S31BNYU1P41AOe9aN3%2F41ng%3D%3D,"U P Irrigation Department (Civil)||Chief Engineer-Madhya Ganga, Aligarh||MGCC Circle, Bulandshahar"
