Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
1,2025_ZP_24800_1,[Supply of plastic Dustbins 240 litres to South Goa Zilla Panchayat],26-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SId7WDdkXBhCI9ffsqHxc2g%3D%3D
2,2025_MC_24568_1,"[Providing and laying P.C.C. and construction of drainage infront of Municipal Garage at Old Market, Fatorda in Ward No. 10 of Margao Municipal Council.]",16-Sep-2025 09:00 AM,MUNICIPAL COUNCILS||District South Goa||Margao Municipal Council||Technical  Section,01-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SA2UmBER2lSK1LoIXPd4P9A%3D%3D
3,2025_ZP_24803_1,[Supply of School Desk Benches to South Goa Zilla Panchayat ],26-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaRNK7RSba8NISXBU1IUaZA%3D%3D
4,2025_GWMC_24152_1,"[Design, Engineering, Financing, Construction, Supply, Installation, Commissioning, Performance Run and Operation and Maintenance for a period of Fifteen (15) years of 100 TPD capacity Solid Waste Processing Facility, at Bainguinim, Goa]",11-Aug-2025 06:00 PM,GOA WASTE MANAGEMENT CORPORATION||Technical Section,10-Oct-2025 04:30 PM,https://eprocure.goa.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S%2FtfHM0vag9o1DljqS7TWkg%3D%3D
5,2025_WRD_24781_1,[Repairing extending and restoring of water course OR 7A of Main canal of SIP at Cuncolim Village of Salcete Taluka.],25-Sep-2025 01:00 PM,WATER RESOURCE DEPARTMENT||CIRCLE IV||DIVISION XIV,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5UcES1gPKCGZnj%2B02i2iAQ%3D%3D
6,2025_WRD_24449_1,[Improvement and Beatification of Ganpati Visarjan Platform at Manaswada Chimbel in St. Cruz Constituency.],08-Sep-2025 05:30 PM,WATER RESOURCE DEPARTMENT||CIRCLE I||DIVISION - I,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S5wORcizGPI6nUih4pAIAAQ%3D%3D
7,2025_DRD_24738_1,[Repair and Renovation of Sub-Health Centre in  V.P. Caurem-Pirla in Sanguem Constituency],23-Sep-2025 04:00 PM,Department of Rural Development||District Rural Development Agency (South)||Engineering Wing,07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScW%2BL%2BEUizFp3V6sfK0ZH4Q%3D%3D
8,2025_ED_24747_1,"[Tender for the Work of arranging power supply to The Directorate of Health Service, Campal Panajim Goa, Velgem, Bicholim for a load of 246.98 KVA at 11 KV level under the jurisdiction of S.d II Sankhalim , Sankhalim Goa.  ]",24-Sep-2025 06:00 PM,"ELECTRICITY DEPARTMENT||CIRCLE - II (NORTH)||DIVISION -  V, Bicholim",01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1LoiGZqgoxZ1qvThZO1QLQ%3D%3D
9,2025_IT_24807_1,[Appointment of an Event Management Agency for Goa Startup Accelerator Program],29-Sep-2025 04:00 PM,"DEPARTMENT OF INFORMATION TECHNOLOGY, ELECTRONICS AND COMMUNICATIONS",06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SQp7xzMWUXF7zYmzhPwgBFQ%3D%3D
10,2025_WRD_24764_1,[Supplying and fixing of fiber glass reinforced plastic (FRP) Needles without F.R.P. coated MS frames. Needles of standard size for OTB Ganapati Panto at Khushawati river / Carca river in Rivona village of Sanguem Taluka /Quepem taluka.],24-Sep-2025 06:00 PM,WATER RESOURCE DEPARTMENT||CIRCLE IV||DIVISION XIV,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9CRSTBmhJTEvEntbOK0etA%3D%3D
11,2025_SIDCG_24682_1,[Rehab. of NME pipe sewers by trench. techn. using inline replac. of existing sewers of Vasco Sew Sys with HDPE pipe by pipe bursting method in Driver Hill Rd and Areas of Ward 16 and Surr.Ar. in Vasco Const. Retender],20-Sep-2025 05:30 PM,SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBNTpnR9DpId49D2jKKlEBw%3D%3D
12,2025_WRD_24734_1,"[Improvement to the irrigation tank near Rastroli Devastan, Deulwada Mandrem in Mandrem Constituency.]",23-Sep-2025 05:30 PM,WATER RESOURCE DEPARTMENT||CIRCLE I||DIVISION - I,01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKdo%2F%2BxckgEceVrAnot5zsw%3D%3D
13,2025_ZP_24652_1,[Re-Construction of Protection wall for existing pathway from Nagazar Devasthan to Sundari Gaude house at Nagazarwada in ward no.3 in V.P. Bhoma Adcolna in Betqui Candola Constituency],19-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SUfrqq446Cebvi3DUtBME7Q%3D%3D
14,2025_WRD_24527_1,[Construction of Open Crested Gated Weir across the Khandepar river  Renovation Improvement  Automation of existing LI scheme at Nirankal  to provide Irrigation  drinking water  to  Nirankal Vakdevat Kumbharwada Paaz in Ponda taluka.],12-Sep-2025 05:30 PM,WATER RESOURCE DEPARTMENT||CIRCLE V||DIVISION - III,10-Oct-2025 04:00 PM,https://eprocure.goa.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5%2FYXBMTThSiDfFEroFK3aQ%3D%3D
15,2025_ZP_24458_1,[Repairs to steps  providing chequered tiles near Gorvoi Devasthan at Velipwada in V.P. Barcem of Barcem Constituency],09-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMaUmxP8XSk6V4DbOQnhMEQ%3D%3D
16,2025_PWD_24563_1,"[Urgent Maintenanace and Repairs to the Administracao building (Comunidades), South Zone, Margao in Margao constituency (Re-Tender).]",15-Sep-2025 03:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - I-Panaji||DIVISION -VIII-Margao,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Su%2Bb2iKiq7y%2BiwJSBl0IXPQ%3D%3D
17,2025_PWD_24589_1,"[Supply, Installation, Testing and Commissioning of 4 body Mortuary Cabinet (3 nos) at Asilo Hospital Peddem Mapusa Goa.]",16-Sep-2025 06:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - VII- Panaji||DIVISION - IV- Caranzalem,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnaSgUfRJ%2FP7sJ%2FMTB5wSjg%3D%3D
18,2025_DOT_24419_1,"[RE-DEVELOPMENT, OPERATION AND MAINTENANCE AND  TRANSFER OF MAPUSA BUS TERMINAL IN MAPUSA, GOA ON  PUBLIC PRIVATE PARTNERSHIP (PPP) MODE ]",05-Sep-2025 05:00 PM,DIRECTORATE OF TRANSPORT,21-Oct-2025 03:00 PM,https://eprocure.goa.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKFK7A5%2Ff%2BQ7q65%2F68wMjvw%3D%3D
19,2025_PWD_24582_1,"[Hiring of vehicle for Maintenance of Various Government Installations In South Goa under  Jurisdiction of Office of the Assistant Engineer, SD III, WD XXII(E and M), PWD, Tisk -Ponda Goa.]",16-Sep-2025 06:55 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - VII- Panaji||DIVISION - XXII-Margao,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPcRwcNX3Lv6ecHT0MpqSOQ%3D%3D
20,2025_WRD_24728_1,"[Construction of retaining wall near Ajuda Church at P.T. Sheet No.2, Chalta No. 31 at Fondvem, Ribandar in Panaji Constituency.]",23-Sep-2025 05:30 PM,WATER RESOURCE DEPARTMENT||CIRCLE I||DIVISION - I,01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPJ3S%2BB7IugOAj0SuWG7HKA%3D%3D
21,2025_PWD_24708_1,"[Replacement of electrical accessories including repais to Gen set and Transformer at SCERT ,Porvorim.]",23-Sep-2025 06:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - VII- Panaji||DIVISION - IV- Caranzalem,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjDU6qkVL5Au1pswCWLXQBw%3D%3D
22,2025_PWD_24746_1,[Maintenance of WSS in Pernem Taluka - Providing By pass line to Patekar house near IDC of village Tuem in Mandrem constituency],23-Sep-2025 05:00 PM,"PUBLIC WORKS DEPARTMENT||CIRCLE - V-Panaji||DIVISION - XVII, Porvorim",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SZ8ukDRVgjy6r4u8wVDcouA%3D%3D
23,2025_PWD_24784_1,"[Maintainence of electrical installation at the official residence of Honble Chief Minister,Altinho,Panaji-Goa for the period of one year.]",25-Sep-2025 06:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - VII- Panaji||DIVISION - IV- Caranzalem,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEaVXtzKbHznXx%2FaFuIFRog%3D%3D
24,2025_WRD_24782_1,[Construction of flood protection wall from Uday Naik house to Cajetan Pereira house in Sy. No. 125/1 at Maime Wado in V.P. Nerul in Saligao Constituency. (IInd Call)],25-Sep-2025 04:00 PM,WATER RESOURCE DEPARTMENT||CIRCLE I||DIVISION - I,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SqEPPI7X8137cSjd13iOZYg%3D%3D
25,2025_GHB_24399_1,"[For procurement and installation of new Diesel Genset 125 KVA, shifting and  Installation of 50 KVA Genset(GHB),shifting and Installation of 20 KVA Genset(FCI) from old GHB Office to New Market Complex at Porvorim]",03-Sep-2025 10:00 AM,Goa Housing Board||Head Office||North Division||Technical Section,01-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrUDb62e0ryrVlYeSmLXKlw%3D%3D
26,2025_WRD_24575_1,[Construction of retaining wall near Shree Bhagawati Temple in Sy. No. 263/3 and 263/4 at Deulwada in Village Panchayat Tuem in Mandrem Constituency.],15-Sep-2025 05:30 PM,WATER RESOURCE DEPARTMENT||CIRCLE I||DIVISION - I,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S68v53bMDPHkov%2BNS8ogbzA%3D%3D
27,2025_ZP_24659_1,[Beautification surrounding Holy Cross chapel at Sambatty in V.P. Orlim of Benaulim Constituency],19-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMFM3TiKo8D8kFigDW%2BlKWA%3D%3D
28,2025_PWD_24566_1,"[Repairs to pipeline network of various types ( conveying mains ) in Tiswadi Taluka under SD I, WD III, (WS), PWD.]",15-Sep-2025 05:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - V-Panaji||DIVISION - III-Panaji,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SaPt37z6fhwHlvNr8j7pG0w%3D%3D
29,2025_SIDCG_24806_1,"[Const. of P.S. including Mechanical and Electrical works along with Rising Main, Sewer Gravity line and manholes Leftout Areas Near Pontemol, Hanuman Mandir and Mathimol Curchorem Constituency in Quepem Taluka.]",27-Sep-2025 05:00 PM,SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,09-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StdnzdlMeWqzdkcIW9SsYXg%3D%3D
30,2025_GHB_24673_1,[Appointment of Consultant for Providing Transaction Advisory Services for Development of Residential Complex in Sector H/B1 Survey/Sub-Division No 34 Porvorim Penha-de-Franca Bardez Goa],20-Sep-2025 09:00 AM,Goa Housing Board||Head Office||North Division||Technical Section,14-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SggNLa02q4ge8bOiFprbGbg%3D%3D
31,2025_ZP_24639_1,[Re-Construction of drainage from Mildredo Cajetan Fernandes house to field at Mingfoll in V.P. Chinchinim of Velim Constituency],19-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9LEiPIwu8oP2J22GnNkLjA%3D%3D
32,2025_ZP_24798_1,[Supply of musical instruments to South Goa Zilla Panchayat],26-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNxeyvPoUZxGZeA1d4O3njg%3D%3D
33,2025_WRD_24776_1,[Supplying and fixing of fiber glass reinforced plastic (FRP) Needles without F.R.P. coated MS frames. Needles of standard size for OTB Bamnamol at Khushawati river / Carca river in Rivona village of Sanguem Taluka /Quepem taluka],25-Sep-2025 01:00 PM,WATER RESOURCE DEPARTMENT||CIRCLE IV||DIVISION XIV,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjTl8GrxnZeqskUp29xZBiQ%3D%3D
34,2025_ED_24631_1,"[Work of Supply, installation, calibration, testing and commissioning of Online moisture and 9 gases Dissolved Gas Analyser DGA with ADD ON features facility monitoring and diagnostic system for 110,33KV, 40MVA Power Transformer I and II at 220KV SS]",19-Sep-2025 06:00 PM,"ELECTRICITY DEPARTMENT||CIRCLE - II (NORTH)||DIVISION -  III, Ponda",03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDdyDXvIY655xhMSD%2FZfRTQ%3D%3D
35,2025_PWD_24711_1,"[Providing Sound System to Mahadev Saustan Temple ,Golwada in V.P Cumbharjua,Sateri Gopalkrishna Temple at Vanxim in V.P Sao Mathias And Shakti Vinayak Temple at V.P Goltim- Navelim in Jurisdiction Of Cumbharjua Constituency under MLA-LAD Scheme.]",23-Sep-2025 06:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - VII- Panaji||DIVISION - IV- Caranzalem,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SksXp%2F%2FplUWzpyKF3SdSt9g%3D%3D
36,2025_WRD_24451_1,[Re-construction of existing wall near Colaco house at Fondvem Ribandar in Panaji Constituency.],08-Sep-2025 05:30 PM,WATER RESOURCE DEPARTMENT||CIRCLE I||DIVISION - I,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Skgvq59TjJd8Wm5NVTuxiTg%3D%3D
37,2025_PWD_24569_1,[Maintenance of Curti Treatment plant. Removal of Sludge from Clariflocculators of 55MLD and 40MLD plants and painting of Steel Structures.],15-Sep-2025 05:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - V-Panaji||DIVISION - III-Panaji,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM%2FbuwIYpiE39JfvvjDBaoA%3D%3D
38,2025_GPP_24763_1,[Hiring of Vehicles on Monthly Rental Basis],25-Sep-2025 12:00 PM,GOVERNMENT POLYTECHNIC PANAJI,15-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STT6DwMdDkUf0yB9hdFQqWw%3D%3D
39,2025_ESG_24678_1,"[Appointment of Agency for the work of Installation, Testing and Commissioning of Digital Cinema Projectors and digital cinema sound processor on hire basis at Festival Venues and Hire of Projectionists for 56thIFFI 2025.]",19-Sep-2025 06:00 PM,ENTERTAINMENT SOCIETY OF GOA||TECHNICAL,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sxin1oRWq%2FgjQKjND%2Fqy1Ng%3D%3D
40,2025_SIDCG_24680_1,"[Providing , Laying , Testing and Commississioning of Sewerage Network  including Construction of Manhole, providing House sewer connection and Reinstament of Road at Green Circle area in  Reismagos Village Panchayat of Saligao Constituency.]",20-Sep-2025 05:30 PM,SEWERAGE AND INFRASTRUCTURAL DEVELOPMENT CORPORATION OF GOA LTD||TECHNICAL,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FTXljrCeo%2FqbbMcVgjcT0A%3D%3D
41,2025_DRD_24735_1,[Repair and Renovation  of Anganwadi in  V.P. Caurem-Pirla in Sanguem Constituency],23-Sep-2025 04:00 PM,Department of Rural Development||District Rural Development Agency (South)||Engineering Wing,07-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9WgrkwsJv8clZJpeQ85mOg%3D%3D
42,2025_ED_24441_1,"[Work of releasing power supply to Mr. Kapil Ulhas Naik Gaunkar, H. No.168/A, Palolem Canacona Goa for a load of 16.48 KW under LTC category under Sub Div-III, Canacona, Division-XVI, Margao.]",09-Sep-2025 09:00 AM,"ELECTRICITY DEPARTMENT||CIRCLE - I (SOUTH)||DIVISION -  -  XVI, Margao",30-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMYdArbSUCqSm6JEUAFJVHQ%3D%3D
43,2025_GTDCL_24368_1,"[Redevelopment, Operations and Maintenance of GTDC Residency at Vasco, Goa on Private Investment Mode]",26-Aug-2025 06:00 PM,Goa Tourism Development Corporation Limited||HEAD OFFICE||Finance/Accounts,15-Oct-2025 03:30 PM,https://eprocure.goa.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ST3aUMTC4ius7OV65H6BJBQ%3D%3D
44,2025_ZP_24799_1,[Supply of Sewing Machines to South Goa Zilla Panchayat ],26-Sep-2025 06:00 PM,ZILLA PANCHAYATS||SOUTH GOA ZILLA PANCHAYAT||Technical Section,06-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SHgDD%2Bk35WYv4%2FmUD3cPg9w%3D%3D
45,2025_PWD_24737_1,"[Providing Sound System with allied equipments for Shree Devi Bhumika Panchayathan Sansthan in V,P, Guirim of Saligao Constituency under MLA-LAD Scheme.]",23-Sep-2025 06:00 PM,PUBLIC WORKS DEPARTMENT||CIRCLE - VII- Panaji||DIVISION - IV- Caranzalem,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=StOCWLIUMECcnn3DMay6ItQ%3D%3D
46,2025_ESG_24667_1,"[Appointment of Vendor for the work of availing Artistic services for Ideation/ Conceptualization,Creation, Designing, Fabrication, Supply Erection/Installation for full decor, street decor and other allied activities on rental basis for 56thIFFI 2025]",19-Sep-2025 06:00 PM,ENTERTAINMENT SOCIETY OF GOA||EVENTS,03-Oct-2025 05:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJcyIHfaeI5Sdan%2FkFzVMvg%3D%3D
47,2025_WRD_24780_1,[Repair and Improvement of Water Courses 6L and its field channels of Kottombi branch canal in Baga Kottombi village of Quepem Taluka.],25-Sep-2025 01:00 PM,WATER RESOURCE DEPARTMENT||CIRCLE IV||DIVISION XIV,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sa%2FMpixEIIc2VnVvQz371tQ%3D%3D
48,2025_WRD_24779_1,"[Installation of warning Signboards at bandharas and along the Main canal, from ch. 10.80 kms to 18.45 kms, Minor M2 canal, water courses etc. of SIP pertaining to S.D.IV, Works Division XIV, Quepem.]",25-Sep-2025 01:00 PM,WATER RESOURCE DEPARTMENT||CIRCLE IV||DIVISION XIV,08-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S39aj7Oa%2FTbc7Ir%2BU8yMnYw%3D%3D
49,2025_ESG_24669_1,"[Supply, Installation, testing and commissioning of Bag Scanners on rental  basis for the 56th IFFI 2025]",19-Sep-2025 06:00 PM,ENTERTAINMENT SOCIETY OF GOA||TECHNICAL,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Shtr6FIkF0Xu5xjBp9vOABA%3D%3D
