Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
254,2025_HBC_464446_1,25,[Remodeling/Rehabilitation o...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SgRSqgVIwOFA54tdbks9bjw%3D%3D
255,2025_HBC_464469_1,25,[ Remodeling/Rehabilitation ...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2sZyqo2Rq1%2FWnwwJbKV7%2BQ%3D%3D
256,2025_HBC_464449_1,25,[The work for laying Under G...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4Ic%2BhITO1Nv0U%2F4zyQaMSw%3D%3D
257,2025_HBC_464454_1,25,[The work for Remodeling/Reh...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ST9ovrFGP1tcyOU4KFECuxw%3D%3D
258,2025_HBC_464452_1,25,[The work for  Remodeling/Re...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SnpPEBFbv5SPQ74I50BjUQg%3D%3D
259,2025_HBC_464437_1,25,[The work for Remodeling/Reh...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SGv%2BOKca9Frddunu29Xqcew%3D%3D
260,2025_HBC_464465_1,25,[ Lining of W/C At Outlet RD...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SpvkGyyrrHBrKjM44X5P9Yg%3D%3D
261,2025_HBC_464469_1,26,[ Remodeling/Rehabilitation ...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S2sZyqo2Rq1%2FWnwwJbKV7%2BQ%3D%3D
262,2025_HBC_464454_1,26,[The work for Remodeling/Reh...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ST9ovrFGP1tcyOU4KFECuxw%3D%3D
263,2025_HBC_464642_1,26,[Lining of W/C At Outlet RD ...],13-Aug-2025 06:00 PM,Haryana Board Corporation||CADA||CAD Division Hissar,14-Oct-2025 09:00 AM,https://etenders.hry.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0I2I1c43Iphv3ls5EBpqvQ%3D%3D
