Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
3209,2025_DME_789411_1,[Purchase of Excimer light for the Department of Dermatology and Venereology Govt Medical College Thrissur],21-Aug-2025 05:00 PM,Directorate of Medical Education||Govt. Medical College Thrissur,29-Sep-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S4kmSmTz259E1ranE9I0mDQ%3D%3D
3210,2025_LSGD_803041_1,[Annual Plan Project no 287 25-26  Construction of bottle booth Kadappuram GPGeneral Civil Work],29-Sep-2025 10:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Kadapuram  Grama Panchayath,13-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SjiENZhjgpdnbO%2BvVLcOJsg%3D%3D
3211,2025_CUSAT_790880_1,[High Pressure Homogenizer],30-Aug-2025 10:00 AM,Cochin University of Science and Technology,15-Oct-2025 05:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SvO9f8WPn7iBnmEisiwkhCA%3D%3D
3212,2025_LSGD_802911_8,[Annual Plan-SO025/26 Vanneri Nagar Road third street Concreting in Ward 29 at Tirur Municipality],27-Sep-2025 06:00 PM,Local Self Government Department||Malappuram||Municipal Engineers office Malappuram||Municipal Engineer Tirur  Municipality,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SmfBJpzEYdMipRsmVzyBrdQ%3D%3D
3213,2025_Irrig_803832_1,"[G E N E R A L - K U R A V I L A N G A D PANCHAYATH-Increasing the Agricultural Yield in Ward No.1 of Kuravilangad Panchayath using Micro Irigation in Kottayam District - Part 2 construction of pump house at storage tank location , providing and layin]",29-Sep-2025 02:00 PM,"Irrigation Department||CE(I and A)||SE,MIC,TVPM||EE,MI Div.,Kottayam",08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S6HJ4mvMUfXY5ZaD8rHz5RQ%3D%3D
3214,2025_LSGD_790096_8,[RETENDDER-Annual Plan-Kadambur GP-78-25-26- KEERTHIMANGALAM AMBALAM ROAD RENNOVATION-General Civil Work],27-Sep-2025 10:00 AM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Kadambur Grama Panchayath,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm1PTpm3PIg8A54YO%2B6vKGg%3D%3D
3215,2025_PWD_801635_1,"[GENERAL-Mini Civil Station, Chathannur, Kollam-Annual Maintenance Contract of Electrical Installation 2025-26-General Electrical Work]",24-Sep-2025 04:00 PM,PWD||Chief Engineer (Buildings)||SE (Electrical)||EE Elect (TVM)||Electrical Sub Division Kollam,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=STsUQAgDUdDLs9m6efopDvg%3D%3D
3216,2025_FD_802208_1,[Renovation work of Mud house at Neelimala in Pampa Range during 2025-26.],26-Sep-2025 10:00 AM,Forest Department||Deputy Director (Periyar West) Division Peermade,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPBUMV66dy%2FPzdfDh2ed05Q%3D%3D
3217,2025_Irrig_756769_6,[GENERAL-Renovation of Check Dam- Renovation of Check Dam across Chaithravahini river at Plachikkara- Narambacheri in West Eleri Grama Panchayth of Kasaragod District-General Civil Work],20-Sep-2025 06:00 PM,"Irrigation Department||CE(I and A)||SE,INC,KZKD||EE,Irr.Div.,KSGD",03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SEJcVbP8LswHzzsSwh7vadA%3D%3D
3218,2025_LSGD_798648_39,[CHERUVAYIKKARA NAGAR PUBLIC WELL-General Civil Work-AT WARD 15],23-Sep-2025 04:00 PM,Local Self Government Department||Malappuram||Municipal Engineers office Malappuram||Municipal Engineer Ponnani Municipality,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2c8ytUsTaFPcCDr%2F7LOuZA%3D%3D
3219,2025_LSGD_800905_5,[Annual Plan 2025-26 Karakulam GP. 179 / 2025-26-Improvements of Themarthala - Kalagramam Road in ward 9],23-Sep-2025 10:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Karakulam Grama Panchayath,30-Sep-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2B35haQ9CFmHs1FcpmVLosA%3D%3D
3220,2025_LSGD_801964_1,[-PORKULAM GP 2025-26 PRO NO 206/26 MANINTENANCE OF SAMSKARIKANILAYAM],26-Sep-2025 11:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Porkkulam Grama Panchayath,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sei57nDnD%2BaQryrmC6fyWLA%3D%3D
3221,2025_LSGD_800905_21,"[Annual Plan-180 / 2025-26- ELANJIMOODU - VADAKEKOTTA ROAD CONCRETE, WARD-14, KARAKULAM GRAMAPNCHAYATH]",24-Sep-2025 09:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Karakulam Grama Panchayath,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2q%2FKVd7PzyEZDIfOv40Y4Q%3D%3D
3222,2025_LSGD_800497_27,[Annual Plan-Project No. 321/2026 at ward no 16 of Chenkal GP-Kodapazhinji kunnanvila road retaring-General Civil Work (Retender)],23-Sep-2025 09:00 AM,Local Self Government Department||Thiruvananthapuram||Grama Panchayath Section office TVM||Office of the AE Chenkal Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJNahq7mwrmMdP%2FXA0WZbgQ%3D%3D
3223,2025_SKF_789928_2,"[V R Krishna Iyer Memorial Stadium, Thalassery LAC, Kannur -Supply and Installation of IP-based CCTV and allied works at the Parking Area - Retender]",17-Sep-2025 12:25 PM,Sports Kerala Foundation,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8Z9B3C1NT1GKoxsn6%2F%2FxTw%3D%3D
3224,2025_LSGD_792311_1,[205/25-26-Road Re-Tarring of Irattunada - Kuttikattupadi Ward- 14-General Civil Work],22-Sep-2025 10:00 AM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Manarkadu Grama Panchayath,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FCP%2FbFkjBXLFzgJ5kUg3Hw%3D%3D
3225,2025_LSGD_803471_4,[EZHAMKULAM GRAMA PANCHAYAT 2025-26 - 90/2025-26 - THAVALATHIL - PUTHUPARAMBIL PADI ROAD RETARRING RETENDER],29-Sep-2025 11:00 AM,Local Self Government Department||Pathanamthitta||Grama Panchayath Section Office PTHTA||Office of the AE Ezhumkulam Grama Panchayath,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoynAyXxEuwinh9Y7ygSpZg%3D%3D
3226,2025_PCKL_799627_1,[SALE OF PROCESSED RUBBER],26-Sep-2025 05:00 PM,Plantation Corporation of Kerala Ltd||Sales||Rubber Latex Sale,30-Sep-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPfDtok3FrBVXVc8rjQXZEQ%3D%3D
3227,2025_LSGD_801363_20,[E TENDER KONNI GP 415/2025-26-VAKAYAR LAKSHAM VEEDU FOOT PATH RE CONCRETE WARD 13],25-Sep-2025 10:00 AM,Local Self Government Department||Pathanamthitta||Grama Panchayath Section Office PTHTA||Office of the AE Konni Grama Panchayath,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sm2c0BOa7sMFnbHz5eGDljw%3D%3D
3228,2025_LSGD_778961_63,"[ Annual Plan-Thiruvalla muncipality, Anual Plan, kavathikott - paraykkamannil road  renovation, ward-16, Pro No-192-2024-25]",26-Sep-2025 06:00 PM,Local Self Government Department||Pathanamthitta||Municipal Engineers office Pathanamthitta||Municipal Engineer Thiruvalla Municipality,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNFapXZzHKPkS66iOTrcURQ%3D%3D
3229,2025_LSGD_801425_2,[Project No.160/26-Retarring works to Paramban Vasanthan road at Div.55 Pallikkunnu Zonal],24-Sep-2025 06:00 PM,Local Self Government Department||Kannur||Corporation Engineers Office||Corporation Engineer Kannur Corporation,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKUTlWbjM1vdoa3LJwP7JIw%3D%3D
3230,2025_LSGD_800883_10,"[ Annual Plan- PROJECT NO - 319/2025-26 KUMILY TRIBAL SCHOOL DWS IN  KUMILY GP, AZHUTHA BLOCK]",26-Sep-2025 10:00 AM,Local Self Government Department||Idukki||Block Panchayath Sub Division Office IDK||O/O Asst. Exec Engg Azhutha/ Peerumedu Block Pchyt,04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SngNDMaDFXxAZxlN6Rv1STQ%3D%3D
3231,2025_PWD_801285_1,[GENERAL-Deposit work 2023-24-Urgent restoration work to Thriprayar Kanjany Chavakkad road ch 4/650 to 5/000 due to pipe laying of KWA-General Civil Work],24-Sep-2025 12:00 PM,PWD||Chief Engineer (Roads and Bridges)||SE Roads (C)||EE Roads (TSR)||AEE Roads SD Chavakkad,06-Oct-2025 02:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdnFuh%2FyZkbRjK49t2q7LQQ%3D%3D
3232,2025_LSGD_803456_9,[Annual Plan-RGP-92/26 Kaalappalam Valiyakalunku Road Maintenance and Protection Wall],29-Sep-2025 10:00 AM,Local Self Government Department||Pathanamthitta||Grama Panchayath Section Office PTHTA||Office of the AE Ranny Grama Panchayath,07-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SsbHsvIjhhPxqOrseD8Q4lA%3D%3D
3233,2025_LSGD_801099_25,[ Annual Plan-2025-26-THENMALA GP EDAMAN UPS VAYALTHADAM ROAD  SIDE WALL CONSTRUCTION AND  ALLIED WORKS-PR.NO.312/26-General  Civil Work],24-Sep-2025 05:00 PM,Local Self Government Department||Kollam||Grama Panchayath Section Office KLM||Office of the AE Thenmala Grama Panchayath,01-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sx1uDRfF7pg52UjZZlkLgyg%3D%3D
3234,2024_KSCB_687831_1,[RFP for Digital File Management],26-Aug-2024 04:15 PM,The Kerala State Cooperative Bank Ltd,10-Oct-2025 04:00 PM,https://etenders.kerala.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0G4YP%2Fl7UOIkuG4iiQ4EHg%3D%3D
3235,2025_LSGD_800921_36,[ 346/25-26 V R T KAVA ROAD MAINTENANCE AT KIZHAHKKENCHERRY GP],25-Sep-2025 09:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Kizhakkanchery Grama Panchayath,03-Oct-2025 01:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Su2EfjA2%2F8c%2Fe5x8cmeixiQ%3D%3D
3236,2025_LSGD_793039_2,"[Thalakkulathur GP, Annual plan Pro.No.31/2024-25 Kacheri Palora Road retarring in Ward 16]",29-Sep-2025 09:00 AM,Local Self Government Department||Kozhikode||Grama Pnchayath Section Offices Kozhikkode||Office of the AE Thalakkulathoor Grama Panchayath,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdoGW5dLaRN3O6D74PffL5A%3D%3D
3237,2025_LSGD_800465_16,[Annual Plan-2025-26 AMARAMBALAM GP-PRO NO-251/26 PARAKKAPPADAM ANGANVADI AKKARE ROAD CONCRETE IN WARD 15-General Civil Work],22-Sep-2025 09:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Amarambalam Grama Panchayath,30-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvSbMvkvPmVvOwOMsYe5ECw%3D%3D
3238,2025_LSGD_802340_3,[Annual Plan-Kadambur GP-71/25-26-KANNOTH THAZHE SHANKU KOMARAM ROAD RENNOVATION-General Civil Work],26-Sep-2025 09:00 AM,Local Self Government Department||Kannur||Grama Panchayath Section Office Kannur||Office of the AE Kadambur Grama Panchayath,03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SzTyfkNrdx0K%2Fq7ng%2FfQ%2Fwg%3D%3D
3239,2025_LSGD_800520_6,[SO-198/26-Renovation of Rockwell road in ward-7],27-Sep-2025 09:00 AM,Local Self Government Department||Ernakulam||Municipal Engineers office Ernakulam||Municipal Engineer Kalamassery Municipality,03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyMqdtAQkBrDVzubgQ1hYkg%3D%3D
3240,2025_PWD_802372_1,[DEPOSIT-Velliparamba-Mayanad road-Restoration work-DEPOSIT-Restoration work on Velliparamba-Mayanad road -between Ch 0/000- Ch 1/500 Due to KWA road cutting for laying pipeline under AMRUTH Scheme-General Civil Work],26-Sep-2025 01:00 PM,PWD||Chief Engineer (Roads and Bridges)||SE Roads (N)||EE Roads (KKD),03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Si2rfTUHVtEykApYQ9tjSPQ%3D%3D
3241,2025_LSGD_802655_105,"[LAC ADS SL21- To make Ayurveda Hospital -Charuvila road trafficable at ward 9, in Kundara]",29-Sep-2025 09:00 AM,Local Self Government Department||Kollam||District Panchayath Division Office Kollam||Office of the Exec Engg Kollam District Panchayath,10-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SWGAkY6THqQx%2Foc%2F7hbqb8g%3D%3D
3242,2025_LSGD_802535_6,[Annual Plan-207/25-26- RENOVATION OF KARAT COLONY KUNNIN MUKALIL THAZHAM ROAD-General Civil Work-at kakkodi GP],26-Sep-2025 06:00 PM,Local Self Government Department||Kozhikode||Grama Pnchayath Section Offices Kozhikkode||Office of the AE Kakkody Grama Panchayath,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SozZxQVMG10JgG8Vy9YDI4Q%3D%3D
3243,2025_PWD_801838_1,[GENERAL Nava Kerala Sadass 2024 25 Upgradation of road to BM BC standard and allied works in MC Road Graminchira Parochal Thiruvatukkal Road General Civil Work 0 000 to 2 666],24-Sep-2025 05:30 PM,PWD||Chief Engineer (Roads and Bridges)||SE Roads (S),04-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S7Ek1VzNITNkqvbQtlvRAtg%3D%3D
3244,2025_LSGD_803332_3,[  Annual Plan-Side protection of Pattoth chal Quarry Puliyaparamba colony road in ward 03 in Keezhuparamb gp-Prj no.113/26],27-Sep-2025 06:00 PM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Keezhparamba Grama Panchayath,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S9Xuyn9P5OGnbmrhgDsw1jg%3D%3D
3245,2025_DP_801933_14,[NREGS METERIAL SUPPLY TO PALLIPPARAMBA PAMBRAKKALAM MUNDAPADAM KUDIVELLA KINAR PATHWAY],25-Sep-2025 05:00 PM,Directorate of Panchayat||Deputy Director of Panchayat Malappuram||Thuvvur Grama Panchayat,06-Oct-2025 10:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S8yXUuzreoP2OfUD75t2fLg%3D%3D
3246,2025_DP_802181_1,[MATERIALS SUPPLY FOR VARRIOUS WORKS UNDER MGNREGA ERUMAPETTY GP WARD 1 TO 6 2025 2026],26-Sep-2025 04:00 PM,Directorate of Panchayat||Deputy Director of Panchayat Thrissur||Erumapetty Grama Panchayath,03-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SxEJAulePIeKKKggXGRx9vg%3D%3D
3247,2025_LSGD_803575_12,[CHERTHALA MUNICIPALITY- MAINTENANCE OF ILARKAD ROAD WARD 8],29-Sep-2025 11:00 AM,Local Self Government Department||Alappuzha||Municipal Engineers office Alappuzha||Municipal Engineer Cherthala Municipality,07-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYOwk8iASYNy0BUyfpW7HCQ%3D%3D
3248,2025_LSGD_803481_11,[Annual Plan-Pro.278/25-26 CHENNAMANGALLUR KAKKAD ROAD  - MUKKAM MUNICIPALITY -General Civil Work],29-Sep-2025 09:00 AM,Local Self Government Department||Kozhikode||Municipal Engineers Office Kozhikkode||Municipal Engineer Mukkom Municipality,08-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SU4RCr0aLracpwpUfPKNt9Q%3D%3D
3249,2025_LSGD_800395_10,[Annual Plan 2025-26- Pookottukavu grama panchayath - Anjampoorvam Canal bund road Rennovation- Proj.No.98/25-26],22-Sep-2025 09:00 AM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Pookkottukavu Grama Panchayath,03-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SPTJpxZeqlhcojjnJTo5%2BgQ%3D%3D
3250,2025_LSGD_803260_1,"[-51/26 , 2025-26-  Renovation of  Iringole kavu road in front of NSS road  near school at Ward No - 15]",29-Sep-2025 03:00 PM,Local Self Government Department||Ernakulam||Municipal Engineers office Ernakulam||Municipal Engineer Perumbavur Municipality,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SNbysMgPsGJYiqZLX9IiOEg%3D%3D
3251,2025_LSGD_802325_1,[Electrification of Health and Wellness center in Purathur GP Malappuram-Proj No S0201/26],26-Sep-2025 11:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Purathoor Grama Panchayath,04-Oct-2025 09:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SSAf4L8lKxzpxXb%2BuMT%2FqoA%3D%3D
3252,2025_LSGD_794782_1,[199/25-26- Road Concreting of Kochuparampilpadi -Kochupurackalpadi Ward- 14],22-Sep-2025 10:00 AM,Local Self Government Department||Kottayam||Grama Panchayath Section Office KTYM||Office of the AE Manarkadu Grama Panchayath,30-Sep-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuitBHwwiZ%2BumKrKPLVGncg%3D%3D
3253,2025_LSGD_801607_22,[Panjal GP 2025-26 Thattanpadi road retarring],27-Sep-2025 11:00 AM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Panjal Grama Panchayath,06-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SAHJ0k8aGRH71lXz4AMu7mg%3D%3D
3254,2025_LSGD_801883_5,[MP-LADS-MPLADS 25.26-DPO Klm/188/25- RA3/5.8.25-Minimast Light Installation-Valackode Jn- Punalur Municipality.-Installation of Mini Mast Light.- General Electrical Work],25-Sep-2025 11:00 AM,Local Self Government Department||Kollam||Municipal Engineers office Kollam||Municipal Engineer Punalur Municipality,04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDlfKVFICYjvEDI2aip1pFQ%3D%3D
3255,2025_LSGD_802745_1,[ NADAKKAV ROAD MAINTENANCE ],27-Sep-2025 06:00 PM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Mathoor Grama Panchayath,07-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1CY6PUoQ229yK4u%2BDKUtQg%3D%3D
3256,2025_LSGD_800689_1,[Annual Plan Kottoppadam GP Pro no 99/25-26 Kombam Palatt Colony Road Re-Tarring Ward 11],24-Sep-2025 06:00 PM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Kottopadom Grama Panchayath,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfUM7QGcX2GOH3hzIN%2BUFbA%3D%3D
3257,2025_LSGD_803471_1,[EZHAMKULAM GRAMA PANCHAYAT 2025-26 - 307/2025-26 - KOOTTUNGAVILA PADI - CHEEKKANKALLIL PADI ROAD RENOVATION],29-Sep-2025 11:00 AM,Local Self Government Department||Pathanamthitta||Grama Panchayath Section Office PTHTA||Office of the AE Ezhumkulam Grama Panchayath,06-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlcB6Z26Ze0rfgsHDyOxz6A%3D%3D
3258,2025_LSGD_795187_4,[Annual Plan-2025-26 MAINTENANCE OF PRIYADARSHINI ROAD IN WARD 16 VENKITANGU GP-135/26],26-Sep-2025 04:00 PM,Local Self Government Department||Thrissur||Grama Panchayath Section Office TRCHR||Office of the AE Venkidangu Grama Panchayath,06-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S3%2FOjQGHcHLkxh2z4RhvQtg%3D%3D
3259,2025_LSGD_801211_11,[LAC-ADS-MLA ADS (2023-24) Hon. C M Sri Pinarayi Vijayan Dharmadam LAC - Upgradation of Chalakkandi Perfect School Thodu in Kadambur Gramapanchayath],23-Sep-2025 06:00 PM,Local Self Government Department||Kannur||District Panchayath Division Office Kannur||Office of the Exe Engineer Kannur District Pnchyth,03-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SReNXL2mQ2h3hKFxQxtaWmg%3D%3D
3260,2025_Irrig_755920_5,"[Improvement works to Vettikkadavu L.I.S- Renovation of Pump house, Suction pit, Construction of culvert for existing delivery pipe in Kunnamkulam Municipality - Phase II-General Civil Work]",25-Sep-2025 06:00 PM,"Irrigation Department||CE(I and A)||SE,MIC,EKLM||EE,MI Div.,Thrissur",04-Oct-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRMdttFieFDUenMfDGCfB0Q%3D%3D
3261,2025_LSGD_802184_1,[Annual Plan-IJK MUN-Pro. No-233/26- Solvent west road solvent east road renovation and construction of drain- ward 27-General Civil Work],25-Sep-2025 05:00 PM,Local Self Government Department||Thrissur||Municipal Engineers office TRCHR||Municipal Engineer Irinjalakkuda Municipality,06-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sv5L3iWLV4KzVuriI4QR3jg%3D%3D
3262,2025_LSGD_800938_21,[Annual Plan-Perumanna Klari GP-Project No 259/25-26 Cholakkal rahmaniya road handrail construction -General Civil Work],24-Sep-2025 11:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Perumannaklari Grama Panchayath,04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKJFCZ6hrqPtUyrqXX0nOWg%3D%3D
3263,2025_LSGD_800689_53,[Annual Plan-Kottopadam GP Pro No 242/26 Kundilakkad Koduvalippuram Masjid Road Retaring Ward-17],24-Sep-2025 06:00 PM,Local Self Government Department||Palakkad||Grama Panchayath Section Office PKD||Office of the AE Kottopadom Grama Panchayath,04-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SFRde%2BOspmGp7F%2FA9LGcqhA%3D%3D
3264,2025_LSGD_800938_9,[Annual Plan-Perumannaklari GP -Project no.-47/26- karuthal panchayat kinar road maintenance -General Civil Work],24-Sep-2025 11:00 AM,Local Self Government Department||Malappuram||Grama Panchayath Section Office Malappuram||Office of the AE Perumannaklari Grama Panchayath,04-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FJfN71I3CoeG1jLS%2BzIAoA%3D%3D
