Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
56,2025_CEPWD_65971_1,"[Construction of C.C road from House of Prabir Sarkar to the House of Pijush Kanti Roy , Lane adjacent to the Commercial Institute cantonment road ,bhatiabhoynagar under BEUP fund._SH_ Earth Work, Sand Filling, P.C.C, Brick Work, C.C work  and other a]",27-Sep-2025 05:30 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Second Circle||EE Agartala Division No III",10-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SS6NFYLqZFBiMaVe1nmGAxw%3D%3D
57,2025_CEPWD_65875_1,"[Replacement of Bailey Bridge by RCC double cell box culvert (8.00m x 7.00m, Carriageway width 7.50m without footpath) at Anandabazar Ch. 0.570 Km on the road from Kanchanpur to Dasda road under Dasda Sub-Division, PWD(RnB) during the year 2025-26/ SH]",23-Sep-2025 06:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), First Circle||EE PWD (R and B) Kanchanpur Division",13-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sk05adsgJHBVkuVqD4gw8Jg%3D%3D
58,2025_TIDC_65794_1,[RFP for Hiring of agency for the deployment of Manpower under RAMP],19-Sep-2025 03:45 PM,Ministry of Industries and Commerce||Directorate of Industries and Commerce,10-Oct-2025 02:30 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SBfCXLLBXhZz3ltYtLsRl3w%3D%3D
59,2025_MTIDC_65788_1,[Hiring of 1 one number Maruti Wagon R Maruti Celerio X  Maruti Eco  type vehicle  including fuel and driver for a period of 1one year for the official use of the Executive Engineer TIDCL ],20-Sep-2025 06:00 PM,"Managing Director, TIDC Ltd",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SvYcdsHIUFtWqbqjkRWKKxQ%3D%3D
60,2025_CERDD_65872_1,[CONSTRUCTION OF TOILET BLOCK AND WATER TANK  AT KANCHANPUR FOOD GODOWN UNDER R.D. KANCHANPUR SUB DIVISION DURING THE YEAR 2025-26.],23-Sep-2025 09:00 AM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-3, CE, RDD||Executive Engineer Northern Division-2",08-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1%2FHS1m1%2BhCu07DzuNI61MQ%3D%3D
61,2025_CEWR_65814_1,[Development of Inland Water Transport IWT infrastructure Dredging and Desiltation in Gomati River by using contractors own Amphibian dredger machine Disposal of dredged materials under Gumti Barrage Sub Division Udaipur Gomati Tripura during the],19-Sep-2025 05:20 PM,Chief Engineer PWD (WR)||SE Water Resource Circle No-III Udaipur||EE Water Resource Division No-III Udaipur,07-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sp1ml1OxMxRLYZUUNvMjV7A%3D%3D
62,2025_FISH_65720_1,[Balance work for Establishment of Pisciculture Knowledge Centre under Dasda R.D. Block under Kanchanpur Sub-Division],17-Sep-2025 05:00 PM,Directorate of Fisharies,08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLpM5U8N1%2FS751JwA0ZAfdw%3D%3D
63,2025_CEPWD_66029_1,"[Maintenance of 04 (Four) nos Bailey Bridges under the jurisdiction of PWD(RnB) Bishalgrh Sub Division, Bishalgarh, Sepahijala Tripura during the year 2025_26 ]",27-Sep-2025 04:00 PM,"Chief Engineer, PWD (R and B)||SE, PWD (R and B), Fourth Circle||EE PWD (R and B) Bishalgarh Division",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlqKdrEWrriBOEPF2G4rMqw%3D%3D
64,2025_CERDD_65893_1,"[Construction of new pipe water and storage of water facilities system with community washing and bathing complex at Madhupur Bazar at Madhupur GP under Bishalgarh RD Block, Sepahijala during the year 2025-26 (PWD SoR 2023).]",23-Sep-2025 03:00 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-1, CE, RDD||Executive Engineer Western Division-2",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S1PLHmh%2B%2F4XZHo026UQA1XA%3D%3D
65,2025_AGRI_65725_1,[Supply Installation live demonstration and commissioning of Three nos Desktop Computer Set 3 Three nos each for Printer and UPS and One No split type AC 1TR capacity for the Directorate of Agriculture Marketing Office Lane Agartala under the scheme o],18-Sep-2025 12:00 PM,Director Agriculture||Directorate of Agriculture||Chief Engineer Agriculture||Executive Engineer Mech,09-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Se%2FFdVTKiElLsqRtsZUiW5Q%3D%3D
66,2025_CMOGD_65870_1,[Rate contract for Suppy of Diagnostics kits],24-Sep-2025 06:55 PM,Director of Family Welfare and Preventive Medicine||Chief Medical Officer - Gomati District,07-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sj0QjFWn%2BuV6nF0S7D11bXA%3D%3D
67,2025_MTIDC_65787_1,[Hiring of 1 one number Maruti Swift Maruti Vtara Brezaa Maruti Baleno type vehicle  including fuel and driver  for a period of 1one year for the official use of the Superintending Engineer TIDCL],20-Sep-2025 06:00 PM,"Managing Director, TIDC Ltd",08-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SMpFMuFIwoKeTb4ByFhzVtg%3D%3D
68,2025_AGRI_65675_1,"[Roof treatment and water proofing of the main building  and repair replacement all windows with aluminum for Boys   Girls hostel, type  II  III  IV quarters at College of Agriculture, Lembucherra, under west Tripura]",16-Sep-2025 10:00 AM,Director Agriculture||Directorate of Agriculture||Chief Engineer Agriculture||Executive Engineer West II,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SoXkjhzeI%2Fq9qPwdMI5uV%2Bg%3D%3D
69,2025_CERDD_65906_1,[Construction of extended Verandah in new Community hall (open) at Kalibari tilla under Fatkroy G.P. ],23-Sep-2025 05:20 PM,"Chief Engineer,  Rural Development Department||Superintending Engineer Circle-3, CE, RDD||Executive Engineer Northern Division-1",30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SnhZ0nJ5bvVJZRw%2FepuOaNw%3D%3D
70,2025_CEPWD_65882_1,"[RENOVATION OF IE WORKS AT KAMALPUR SUB-JAIL, KAMALPUR, DHALAI TRIPURA]",23-Sep-2025 05:00 PM,"Chief Engineer, PWD (R and B)||SE PWD (R and B) Project Circle||EE PWD (R and B) IE Divn Ambassa Division",09-Oct-2025 05:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXihB0gmLKMpYDMHr7cwmLg%3D%3D
71,2025_DTWJD_65453_1,[Hiring of Agency for engagement of 170 (One Hundred Seventy) Hostel Wardens on outsourcing basis for ST Hostels at various location in the State],10-Sep-2025 11:00 AM,Directorate of Tribal Welfare (Addl Director)||Directorate of Tribal Welfare (Joint Director),07-Oct-2025 03:00 PM,https://tripuratenders.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sn7bNp9EOY6FVZWA7blrJ3A%3D%3D
