Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
253,2025_MES_730676_1,25,[SPL REPAIR OF T32 TROOPS SHELTER AT LONG RANGE AT OTA GAYA],12-Sep-2025 06:35 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE CC AND CE JABALPUR ZONE - MES||CWE RANCHI - MES||GE (P) GAYA - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S8I7QQrSAv4o6OmBhMAqS9A%3D%3D
254,2025_MES_730652_1,25,[REPAIRS TO ROOFS AND SUNKEN FLOOR RAIN WATER PIPE AND CERTAIN MISCELLANEOUS B R WORKS AT LRDE CAIR and MES COMPLEX UNDER AGE B R I R AND D WEST BENGALURU],12-Sep-2025 06:30 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||ADG (OF and DRDO) AND CE (R and D) SECUNDERABAD - MES||GE (I) RND (W) BANGALORE - MES||GE (I) RND (W) BANGALORE - MES,11-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Soor9NOseYMmq%2F2Dxrp9HzA%3D%3D
255,2025_MES_730675_1,25,"[PREVENTIVE REPAIRS/MAINTENANCE TO RCC STRUCTURAL MEMBERS, WALLS, FLOORS AND CONNECTED WORKS TO ENHANCE THE SERVICE LIFE OF CERTAIN BUILDINGS OF AREA B  AT NAVAL DOCKYARD VISAKHAPATNAM UNDER GE(I) DM VISAKHAPATNAM]",12-Sep-2025 06:30 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE (NAVY) VIZAG - MES||GE (I) (DM) VISAKHAPATNAM - MES||GE I DM VIZAG - MES,03-Oct-2025 06:30 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SX0jYcl0WgCIn6T3HexOuEg%3D%3D
256,2025_MES_730632_1,25,[COMPREHENSIVE MAINT TO MD ACCN PRC SRC MH ASC MES AND REPAIR REPLACEMENT OF JOINERY AND CONNECTED ITEMS AT SRC MH SHO ASC MDC STORE AREA AT RAMGARH CANTT],12-Sep-2025 06:30 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE CC AND CE JABALPUR ZONE - MES||CWE RANCHI - MES||GE RAMGARH - MES,08-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S5PxMHrfXxrLzW0OiurbU%2FA%3D%3D
257,2025_MES_730662_1,25,[SPECIAL REPAIR TO ROAD AT 41 SUB AREA AND SARAIBAHI IN JORHAT MIL STN],12-Sep-2025 06:30 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SHILLONG ZONE - MES||CWE Likabali - MES,10-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SrvYV2ahW61vMvsUgh3lyew%3D%3D
258,2025_MES_730648_1,25,[REPAIRS TO COVER SLABS OF DRAIN CULVERT PARKING AREA SIGN BOARD AND OTHER RELATED WORKS AT VARIOUS LOCATIONS IN ZONE I AREA UNDER B R II OF DRDO TOWNSHIP PHASE I CV RAMAN NAGAR BANGALORE],12-Sep-2025 06:30 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||ADG (OF and DRDO) AND CE (R and D) SECUNDERABAD - MES||GE (I) RND (W) BANGALORE - MES||GE (I) RND (W) BANGALORE - MES,11-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SdoWw9cSpQJs2CFb0dPLAoA%3D%3D
259,2025_MES_730673_1,25,[ADDN ALTN TO BLDG NOP126 RHINO SHOPPING COMPLEX PROVISION OF COVERED SHED NEAR BLDG NOP106 AND 107 QM STORES PROVISION OF WASHING POINT IN MT NEAR BLDG NOP92 OF 15 WEU AND AUGMENTATION OF ELECTRIC SUPPLY  SYSTEM OF BLDG NO P170  AT LICHUBARI UNDER GE],12-Sep-2025 06:20 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SHILLONG ZONE - MES||CWE Dinjan - MES||GE Jorhat - MES,02-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sw%2FHt9qE8HzTWTMBpNw4rVg%3D%3D
260,2025_MES_730669_1,25,"[SPL REPAIR TO 11 BATHROOMS TOILETS AND STORE BLOCK OF (BLDG NO P15, T26, P29L (A AND B), T32L, T35, T36, P60, T16                   (01 BATHROOM AND 01 STORE) AND T04 OF MH GAYA, PROVN OF 01  OPG ROOM (SIZE 6 MTR  3.50 MTR) AT MDC GAYA ]",12-Sep-2025 06:15 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE CC AND CE JABALPUR ZONE - MES||CWE RANCHI - MES||GE (P) GAYA - MES,04-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAs2EuBGgrGb9cH415UhHGw%3D%3D
261,2025_MES_730663_1,26,[SPL REPAIR TO BER DG SET AND PUMP SET AT SRIGANGANAGAR MIL STN],12-Sep-2025 06:10 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE SWC AND CE BATHINDA ZONE - MES||CWE GANGANAGAR - MES,10-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SsRcBYO%2FrUdTZ2R1jqXPTyA%3D%3D
262,2025_MES_730668_1,26,[SPECIAL REPAIR ADDN AND ALTN TO BLDG NoT26 AND T29 TOILET BLOCK OF 825 ASC BN AM AND PROVISION OF CHAIN LINK FENCING  QUARTER GUARD BLDG NO P42 OF 21 PARA SF AT ROWRIAH UNDER GE JORHAT],12-Sep-2025 06:05 PM,E-IN-C BRANCH - MILITARY ENGINEER SERVICES||CE EC AND CE SHILLONG ZONE - MES||CWE Dinjan - MES||GE Jorhat - MES,02-Oct-2025 06:00 PM,https://defproc.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SQvkBSe9JlkLh2TZh0moAIA%3D%3D
