Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
47,2025_PWD_17551_1,[Construction of High School at Gya   (Under District Plan)],19-Sep-2025 03:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||Construction Division - Leh,10-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlbE1ghQSP4bs1wdJhKmTTg%3D%3D
48,2025_PWD_17607_4,[Flood protection work at Gonbo Nallah. (Under Capex)],26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,06-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrEVrl4CZsnvUDPxL0mYutQ%3D%3D
49,2025_PWD_17606_2,[Upgradation of Akyar Gongma Irrigation Khiul Hemisshukpachan(Under Capex)],26-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||I and FC - Leh,10-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SkhqL%2B9bN631b%2Bd8L%2FMvV%2Bw%3D%3D
50,2025_RDD_17597_2,[Construction of Library Room at HSS Pashkum],24-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Engineering Wing Kargil,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SyEzJfkwOk4AqVcUJdyxwVQ%3D%3D
51,2025_PWD_17585_2,[Drilling of 125mm dia borewell for installation of soar submersible pump at Govt middle school Gangles skara Ayu saboo phey  changspa tukcha and stok rutu under samagra  shiksha],23-Sep-2025 06:00 PM,Public Works Department||Chief Engineer  PHE/I and FC - Ladakh||PWD Department - Leh||PHE - Leh,03-Oct-2025 02:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7AkwI89IKRZm%2Fl3PeXMI9g%3D%3D
52,2025_PWD_17557_1,[Construction of Multipurpose Sports Centre at Skara ( Under Capex )],19-Sep-2025 06:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||R and B Leh,01-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Si9TlSZ78XW9DGMThZHM59w%3D%3D
53,2025_PDNRE_16956_1,[Selection of Solar Power Developers for Setting up of 7MW-9MWH Grid-Connected Solar PV Projects with BESS at Tungri Zanskar in Kargil District of UT Ladakh under RESCO Mode Through Tariff Based Competitive Bidding],23-Jul-2025 06:00 PM,Power Development and Non-Renewable Energy||Chief Engineer Generation PDD||Electric Project Division - Kargil,30-Sep-2025 02:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S4x6wg3%2BY58PDjbKxu3EiyQ%3D%3D
54,2025_PWD_17502_2,[Motorable bridge at Relay Rongo over Anlay Nallah by way of approach filling under SDP],13-Sep-2025 02:00 PM,Public Works Department||Chief Engineer PW(R and B) - Ladakh||PWD Department - Leh||SSD Nyoma,30-Sep-2025 04:00 PM,https://tenders.ladakh.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKs0pUIiSnUP4Qlytd0vmuQ%3D%3D
55,2025_RDD_17548_1,[Construction Of Staff Qtr For BDO Office Saspol Ph-I],18-Sep-2025 05:00 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Development Department - Leh,03-Oct-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SuGGDRU23eNQFRCpfhYpLyA%3D%3D
56,2025_RDD_17597_1,[Construction of Computer room at HSS Biama Purtikchey],24-Sep-2025 06:00 PM,Rural Development and Panchayati Raj||Directorate of RDD||Rural Engineering Wing Kargil,30-Sep-2025 02:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SJKSCuQaUptG0OivCXEseVw%3D%3D
