Serial Number,Tender ID,Page Number,Title,E-Published Date,Organisation,Closing Date,Link
529,2025_UPPRD_1070401_14,52,[Gram sabha masina jaldhar shivmurat ke ghar se raghupat ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRAwf6DCJbup7NFd%2Bxt8kOw%3D%3D
530,2025_UPPRD_1070401_13,52,[Gram sabha kusha me nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKvW9uVAhnKIgOES%2Bl9gl5A%3D%3D
531,2025_UPPRD_1070401_3,53,[Gram panchayat paligarh me harikar ke khet se surybhan singh ke khet ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sa6Oup0nXnQxifErqwJkijw%3D%3D
532,2025_UPPRD_1070401_15,53,[Pijda allipur ke satyendra kumar singh ke ghar se pokhri ke aor nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SIpLYm84niFNQYPlDRz50tA%3D%3D
533,2025_UPPRD_1070401_16,53,[Gram panchayat basaratpur anwar ke ghar se hari gond ke dukan hote hue suryabhan chauhan ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S3StW8to9T%2FaoWapSh4YD0A%3D%3D
534,2025_UPPRD_1070401_10,53,[Gram sabha babuapur me mukhram chauhan  ke ghar se virendra chauhan ke ghar hote hue Ram lakhan chauhan ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SB8vajeIwdw9tprbth4cf3w%3D%3D
535,2025_UPPRD_1070401_12,53,[Itaura chaube primary vidhyalaya se harijan basti hote hue baha ke aor dhakkandar nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S0p3kggXs2LwVaIZ45FMNyA%3D%3D
536,2025_UPPRD_1070401_13,53,[Gram sabha kusha me nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SKvW9uVAhnKIgOES%2Bl9gl5A%3D%3D
537,2025_UPPRD_1070401_14,53,[Gram sabha masina jaldhar shivmurat ke ghar se raghupat ke ghar ke aor nala nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SRAwf6DCJbup7NFd%2Bxt8kOw%3D%3D
538,2025_UPPRD_1070401_8,53,[Chaliswa gram sabha me baha se gaon ke  aor nala nirmad kary],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=ShSgghya9ZKnRGvH37rYTSw%3D%3D
539,2025_UPPRD_1070401_4,53,[Gram sabha dubari me gudari gadhi bahadur dhobi ke ghar se lekar guddu maurya ke gadhi ke aor dhakkandar nali nirmad kary ],03-Sep-2025 04:00 PM,Panchayati Raj Department||Zila Panchayat Mau,22-Sep-2025 06:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sgx7hld64MfRfmLW%2B%2FcrfRg%3D%3D
