S.No,Page No,e-Published Date,Closing Date,Opening Date,Title,TenderID,Link,Organisation Chain
21,2,17-Sep-2025 11:00 AM,07-Oct-2025 06:00 PM,08-Oct-2025 12:00 PM,[2104174111/AMPLIFIER],"[2104174111/AMPLIFIER]
																				[2104174111/AMPLIFIER][2025_BEL_98141_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=ScJQ%2Bx06RFQV0j%2BeOqZuyaQ%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||CMS - BEL||Purchase-CMS - BEL
22,2,17-Sep-2025 11:00 AM,06-Oct-2025 03:00 PM,07-Oct-2025 11:00 AM,"[Proposed Building for NMDA in IMAC Complex at Gurugram, New Delhi.]","[Proposed Building for NMDA in IMAC Complex at Gurugram, New Delhi.]
																				[09/000017/2025][2025_BEL_98140_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrDn%2Fy16F50BiUgn5axSyqw%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Contracts-ES - BEL
23,2,16-Sep-2025 03:00 PM,06-Oct-2025 11:00 AM,06-Oct-2025 03:00 PM,"[Supplying and Erection of Modular Work Station etc., in First and Second Floor of Tacticom  Building for NS-II (Phase-II) inside the Factory at BE-BG.]","[Supplying and Erection of Modular Work Station etc., in First and Second Floor of Tacticom  Building for NS-II (Phase-II) inside the Factory at BE-BG.]
																				[09/206215/7025][2025_BEL_98136_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOMW%2Fe8xdw2JJ3R7WB6Hr8A%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Contracts-ES - BEL
24,2,13-Sep-2025 05:00 PM,06-Oct-2025 11:00 AM,06-Oct-2025 02:00 PM,"[Procurement of Air Filter Element for Air Compressor Plant, BEL Bangalore]","[Procurement of Air Filter Element for Air Compressor Plant, BEL Bangalore]
																				[ES9/2025/2104053384/A28][2025_BEL_98123_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SM%2BZRdvRPT4NLOY11BlCyCA%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Purchase-ES - BEL
25,2,13-Sep-2025 02:00 PM,06-Oct-2025 11:00 AM,06-Oct-2025 02:00 PM,[Up gradation of Weigh Bridge digital system],"[Up gradation of Weigh Bridge digital system]
																				[BG/ES8/2025/ 2900200665 /A25][2025_BEL_98122_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sn%2F3M5BF35qhOhCqqzcyLjQ%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Purchase-ES - BEL
26,2,12-Sep-2025 06:00 PM,29-Sep-2025 10:00 AM,29-Sep-2025 02:00 PM,[Renovation of shed at back side of ESP at BEL Factory Pune.],"[Renovation of shed at back side of ESP at BEL Factory Pune.]
																				[01/000015/2025/BEL PN][2025_BEL_98115_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SK33y69Jv%2Fd3fGoFKs0yVyg%3D%3D,Bharat Electronics Limited||Pune Unit - BEL||Contracts-Pune - BEL
27,2,11-Sep-2025 06:00 PM,29-Sep-2025 10:00 AM,29-Sep-2025 02:00 PM,[Term Contract for carrying out Miscellaneous Civil Works in BEL Factory and Colony Pune for the Year 2025-26.],"[Term Contract for carrying out Miscellaneous Civil Works in BEL Factory and Colony Pune for the Year 2025-26.]
																				[01/000014/2025/BEL PN][2025_BEL_98112_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SwcK2YmQ2j2FDmhX2H5YF2A%3D%3D,Bharat Electronics Limited||Pune Unit - BEL||Contracts-Pune - BEL
28,2,10-Sep-2025 03:00 PM,06-Oct-2025 03:00 PM,07-Oct-2025 11:00 AM,"[Re-construction of Compound Wall at PSC Kalamassery, Kochi.]","[Re-construction of Compound Wall at PSC Kalamassery, Kochi.]
																				[09/207661/1025][2025_BEL_98104_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SOT9eF1z9TvllQ33F%2BW7keg%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||ES - BEL||Contracts-ES - BEL
29,2,08-Sep-2025 03:00 PM,29-Sep-2025 05:00 PM,30-Sep-2025 02:00 PM,"[ Providing Mammography Machine and Execution of associated Basic Turnkey work at Govt. Base Hospital, Kotdwara ]","[ Providing Mammography Machine and Execution of associated Basic Turnkey work at Govt. Base Hospital, Kotdwara ]
																				[BEL_KOT/PUR/2025-26/184][2025_BEL_98089_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SfrDuvrxHWX2Zog7XpU%2F7Aw%3D%3D,Bharat Electronics Limited||Kotdwara Unit - BEL||Contracts-Kotdwara - BEL
30,2,03-Sep-2025 12:00 PM,07-Oct-2025 06:00 PM,08-Oct-2025 12:00 PM,[SAN FOR INTRANET MAIL BACKUP],"[SAN FOR INTRANET MAIL BACKUP]
																				[2104152944/SAN FOR INTRANET MAIL BACKUP][2025_BEL_98059_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SYUYza5M7dZCsJCyjQPusJA%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||CMS - BEL||Purchase-CMS - BEL
31,2,20-Aug-2025 02:00 PM,10-Oct-2025 04:00 PM,11-Oct-2025 12:00 PM,[2104113324/UNIVERSAL LENGTH MEASURING M/C],"[2104113324/UNIVERSAL LENGTH MEASURING M/C]
																				[2104113324/UNIVERSAL LENGTH MEASURING M/C][2025_BEL_97990_1]",https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SRIYPThIBC9LoU9BfFHRPzQ%3D%3D,Bharat Electronics Limited||Bangalore Unit - BEL||CMS - BEL||Purchase-CMS - BEL
