Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
58,2025_PU_88634_1,"[Renovation of Student Guest House Dalhousie, (H.P.)]",26-Sep-2025 10:00 AM,Panjab University||Construction/Maintenance,14-Oct-2025 04:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SLB88kTrf2EwvRbOkmgkaNw%3D%3D
59,2025_MCC_88647_1,"[Repair of Damaged SSK boundary wall at Sector 28B and Sector 29A, Chandigarh.(Annual Maintenance)]",26-Sep-2025 04:00 PM,Municipal Corporation||Engineering-MCC||Road Division - I,03-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SBdAujUlpZbxQCklnh8K4%2BA%3D%3D
60,2025_CHD_88463_1,"[Providing and fixing of Fire Fighting System at AAM AYUSH, Sector 27, U.T., Chandigarh]",17-Sep-2025 01:00 PM,Chandigarh Administration||Engineering||Public Health Circle||PH Div - III,03-Oct-2025 11:00 AM,https://etenders.chd.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SCvi3%2FHHgI%2FoGvSPtHXc8OA%3D%3D
61,2025_CHD_86915_5,"[ANNUAL COMPREHENSIVE MAINTENANCE OF 01 NO. SCHINDLER LIFT IN GOVT. REHABILITATION INSTITUTE FOR INTELLECTUAL DISABILITIES SECTOR-31, CHANDIGARH (FOR THE PERIOD 2025-2026).]",15-Sep-2025 01:00 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - II,30-Sep-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SdVF6%2FUOl3rmNUZTxK02xWw%3D%3D
62,2025_CHD_88581_1,"[Installed of panel lights in class, corridor and campus lighting near boundary wall inside the campus and night light for security in GMSSS Village Dhanas, UT Chandigarh.]",24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - III,08-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SO49UFWu05c0KimtQbjOnag%3D%3D
63,2025_CHD_88595_1,"[PROVIDING and FIXING WALL PANELING IN ADMINISTRATION BLOCK, CTU, CHANDIGARH]",25-Sep-2025 01:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - VI,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Ski%2B2yOuoo%2FXA54Eszwoi6g%3D%3D
64,2025_CHD_88586_1,"[ANNUAL REPAIR AND SPECIAL REPAIR FOR MAINTENANCE OF TYPE-X HOUSES IN SECTOR-22, CHANDIGARH (296 NOS HOUSES) (YEAR 2025-26)]",24-Sep-2025 06:55 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SS2ujExqpSRrmXyHqejUqZg%3D%3D
65,2025_CHD_88585_1,"[ANNUAL REPAIR AND SPECIAL REPAIR FOR MAINTENANCE OF TYPE-11 HOUSES IN SECTOR-23, CHANDIGARH (363 NOS HOUSES) (YEAR 2025-26)]",24-Sep-2025 06:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - III,01-Oct-2025 11:00 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SKipL8jSZmolwDOwSstXemw%3D%3D
66,2025_CHD_88549_1,[Renovation of House No. 99 (Type 12) Sector 19 Chandigarh (IBM Scheme No. W4/2025/25015)],23-Sep-2025 05:00 PM,Chandigarh Administration||Engineering||Public Health Circle||PH Div - III,01-Oct-2025 11:00 AM,https://etenders.chd.nic.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=Sxizv8f87WaIX36ivyhwzEg%3D%3D
67,2025_CITCO_88502_1,[Reconditioning -Refurnishing of Furniture of Banquet Hall- Lower and  Upper  Lobby-Party Hall and Bar  at Hotel Parkview Sector-24 Chandigarh],18-Sep-2025 05:00 PM,Chandigarh Industrial and Tourism Devp Corpn Ltd||Engineering-CITCO,09-Oct-2025 03:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=Sl1GLFHFK1xIMhjFWKhg3NA%3D%3D
68,2025_CHD_88603_1,[SPECIAL REPAIR OF VARIOUS GOVT. SCHOOL IN SECTOR 26. CHANDIGARH FOR THE FINANCIAL YEAR OF 2025-26 (NON RESIDENTIAL BUILDING)],25-Sep-2025 01:00 PM,Chandigarh Administration||Engineering||Construction Circle - II||CP - VI,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SlKk5FoKt47gs1sitU7LhFA%3D%3D
69,2025_CHD_88642_1,"[AUGMENTATION OF EXISTING SWITCHGEAR DUE TO INCREASE OF ELECTRICAL LOAD IN BLOCK-A OF HIGH COURT EXTENSION BUILDING, SECTOR-17, CHANDIGARH.]",26-Sep-2025 01:20 PM,Chandigarh Administration||Engineering||Electrical Circle||Electrical Div - I,03-Oct-2025 12:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SrQsmdVhvc%2BBMduK3Fu6VfQ%3D%3D
