Serial Number,Tender ID,Title,E-Published Date,Organisation,Closing Date,Link
141,2025_DJB_276812_1,"[Construction of 4 Nos. of Decentralized STP and SPS at Hasnapur, Jaffarpur, Kazipur and KheraDabar ,along with other associated / allied appurtenant work on  under Najafgarh drainage Zone, Delhi, along with 15 years OnM including two ... (Package 2)]",14-Aug-2025 03:00 PM,Delhi Jal Board||Delhi Jal Board||EE(C) DR- XV,09-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SAdnpjem7O%2FOJvzlVnOFPUQ%3D%3D
142,2025_IPGCL_274683_1,[Annual rate contract of rewinding and repairing of critical LT motors at PPS1 for the year 2025-26.],01-Jul-2025 05:00 PM,IPGCL-PPCL||CS||CS-I,30-Sep-2025 11:00 AM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SxtuEVC3pL3jUqLxIIMmSKg%3D%3D
143,2025_IPGCL_274401_1,[Procurement and retrofitting of 06 nos 420 KV Spring Charged SF6 Circuit Breakersfor 400 Kv Switchyard at PPS-III Bawana on open tender basis],24-Jul-2025 12:00 PM,IPGCL-PPCL||MM||MM-III,27-Oct-2025 11:00 AM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SwcGOLYzF4sGjqSeU%2Bk6N6Q%3D%3D
144,2025_DJB_277065_1,[De-Silting of Ring Road Trunk Sewer starting from Sunder Nagar Zoological Park  to Node No 251 under the command of Maharani Bagh SPS and  WWTP Okhla (Package 3). NIT-03],21-Aug-2025 02:00 PM,Delhi Jal Board||Delhi Jal Board||EE(C) DR- II,10-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SYuDG4jvcLMaYLdCNpQkh0g%3D%3D
145,2025_IPGCL_274000_1,[Procurement of Gun fired boltless C type Wedge connectors for 400KV Switchyard at PPS 3],19-Jun-2025 06:00 PM,IPGCL-PPCL||MM||MM-III,13-Oct-2025 11:00 AM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=S7UbSeFglg0s9foxaG3ulsA%3D%3D
146,2025_PWD_278774_1,"[A/R and M/O to various roads under East Road-IV, of PWD East Road Division dg. 2025-26. (SH- Creation of additional office space, repair/restoration and upgradation of  Division office East Road/(M-212) Under Akshardham flyover)]",25-Sep-2025 06:55 PM,Public Works Department||CE/SE/M2-M21||EE/M212,03-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SDzoiNwCVCpCsPBjK0nYz3A%3D%3D
147,2025_PWD_278381_1,"[Improvement / Repair of drain and Strengthening/Restoration of Nangloi-Najafgarh road under Divisions WR-2, WR-1 and SWR-2,  PWD, New Delhi. ]",18-Sep-2025 06:30 PM,Public Works Department||CE/SE/M1-M11||EE/M111,09-Oct-2025 03:00 PM,https://govtprocurement.delhi.gov.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveCorrigendums&service=direct&session=T&sp=SlLBrq5%2BgsTckR8Vbn7bDZw%3D%3D
148,2025_DJB_278754_1,[Removing of contamination by replacement of old and damaged 100 mm dia AC/CI water line in Gali no.7/1 and 7/2 Shahi Mohalla West Rohtash Nagar in Welcome ward no.224 in AC-64 under EE(C)-5],25-Sep-2025 03:00 PM,Delhi Jal Board||Delhi Jal Board||EE (Civil) - 5,03-Oct-2025 02:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXsXlBqqD5rowBVh71%2Bgf5Q%3D%3D
149,2025_DJB_278901_4,[NIT No. 13(2025-26)M-4 ITEM No. 04],27-Sep-2025 06:55 PM,Delhi Jal Board||Delhi Jal Board||EE (E and M) M-3,04-Oct-2025 11:15 AM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=So1dmusI0rBytgPPwTmKl2A%3D%3D
150,2025_DJB_278799_16,[NIT No. 14 (EnM) Item No. 16],26-Sep-2025 02:30 PM,Delhi Jal Board||Delhi Jal Board||EE (E and M) M-8,01-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S2YHfeYmf%2BLQDRO%2F7bqL7Ag%3D%3D
151,2025_PWD_278565_1,"[A/R and M/O to  buildings under Jurisdiction of South Building (M), PWD, Police colony, Hauz Khas, New Delhi during 2025-26 (SH 1.Roof treatment, toilet renovation and Misc. repair work at South Road division-1 office building 2. Repair and renovatio]",23-Sep-2025 03:00 PM,Public Works Department||CE/SE/M4-M42||EE/M422,30-Sep-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SY8UV8QzsmwqlBa69Miv1LQ%3D%3D
152,2025_DTL_276119_2,"[Supply, Erection, Testing and Commissioning of 220 kV and 33 kV bays with associated equipments for 100 MVA Power Transformers at various DTL Substation on turnkey basis.]",24-Sep-2025 06:00 PM,Delhi Transco Limited,16-Oct-2025 01:30 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=S%2FszKIzHK1%2FJl0ZIlEmAv%2Fg%3D%3D
153,2025_PWD_278896_1,"[Repair and renovation work of back side of I block for shifting printmaking department at College of Art, Tilak Marg under Sub Divn. IV, SRDP-I, PWD, New Delhi.]",27-Sep-2025 05:00 PM,Public Works Department||CE/SE/M2-M24||EE/M241,04-Oct-2025 03:00 PM,https://etender.up.nic.in/nicgep/app?component=%24DirectLink_0&page=FrontEndAdvancedSearchResult&service=direct&session=T&sp=SXXcXO3jXX5Z0XFRNEdDnVQ%3D%3D
